sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap,l3,l5,l10,l20,season,streak,recent_avg,season_avg,h2h,hulk_prop_score,market_direction,price_pressure_score,coverage_grade,signal
NFL,george holani,George Holani,anytime_td,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,0.0,0.0,0.0,1,100.0,0.0,225.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,george holani,George Holani,longest_reception,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,6.5,6.5,6.5,1,100.0,0.0,-115.0,-115.0,6.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,george holani,George Holani,receiving_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,7.5,7.5,7.5,1,100.0,0.0,-110.0,-110.0,7.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,george holani,George Holani,receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,1.5,1.5,1.5,1,100.0,0.0,105.0,-140.0,,,,,,,,,,,,34.4,UNDER,8.9,LOW,PASS
NFL,george holani,George Holani,rushing_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,19.5,18.5,20.5,7,28.6,0.833,-112.0,-115.5,18.5,-1.0,,,,,,,,,,38.6,UNDER,0.7,STRONG,WATCH
NFL,george holani sea,George Holani (SEA),rushing_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,29.5,9.5,79.5,1,9.1,22.451,170.0,-115.0,,,,,,,,,,,,18.5,UNDER,18.2,LOW,PASS
NFL,george kittle,George Kittle,anytime_td,764011b4dfb8ee727de8222f6213e1a9,2026-09-11T00:35:00Z,,,0.0,0.0,0.0,1,100.0,0.0,225.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,hunter henry,Hunter Henry,anytime_td,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,0.0,0.0,0.0,2,100.0,0.0,300.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,hunter henry,Hunter Henry,longest_reception,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,17.5,17.5,17.5,1,100.0,0.0,-112.0,-118.0,,,,,,,,,,,,32.4,UNDER,1.2,LOW,PASS
NFL,hunter henry,Hunter Henry,receiving_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,34.5,32.5,34.5,7,57.1,0.728,-114.0,-114.0,524.5,490.0,,,,,,,,,,66.4,UNDER,0.0,STRONG,LEAN
NFL,hunter henry,Hunter Henry,receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,3.5,3.5,3.5,4,100.0,0.0,134.0,-178.5,45.5,42.0,,,,,,,,,,73.6,UNDER,20.0,USABLE,LEAN
NFL,hunter henry ne,Hunter Henry (NE),receiving_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,39.5,9.5,99.5,1,7.7,28.456,130.0,-115.0,,,,,,,,,,,,16.3,UNDER,10.3,LOW,PASS
NFL,hunter henry ne,Hunter Henry (NE),receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,3.5,3.5,3.5,1,100.0,0.0,140.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,ja marr chase,Ja'Marr Chase,anytime_td,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,0.0,0.0,0.5,3,100.0,0.236,-125.0,104.0,,,,,,,,,,,,38.0,OVER,6.2,USABLE,WATCH
NFL,ja marr chase,Ja'Marr Chase,receiving_yards,677238b1b7b630af8e5eb327f610a9c8,2026-09-03T19:00:00Z,,,110.0,25.0,200.0,1,5.3,51.225,172.0,,87.5,-22.5,,,,,,,,,,55.7,NEUTRAL,50.0,LOW,PASS
NFL,ja marr chase,Ja'Marr Chase,receiving_yards,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,86.5,85.5,86.5,3,100.0,0.471,-114.0,-114.5,87.5,1.0,,,,,,,,,,38.2,UNDER,0.1,USABLE,WATCH
NFL,ja marr chase,Ja'Marr Chase,receptions,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,7.5,6.5,7.5,3,66.7,0.471,114.0,-148.0,7.0,-0.5,,,,,,,,,,42.8,UNDER,12.2,USABLE,WATCH
NFL,ja tavion sanders,Ja'Tavion Sanders,anytime_td,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,0.0,0.0,0.5,4,100.0,0.217,565.0,,,,,,,,,,,,,51.1,NEUTRAL,50.0,USABLE,WATCH
NFL,jacob saylors,Jacob Saylors,anytime_td,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,0.5,0.5,0.5,1,100.0,0.0,257.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jacoby brissett,Jacoby Brissett,pass_attempts,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,33.5,33.5,33.5,1,100.0,0.0,-129.0,-104.0,34.5,1.0,,,,,,,,,,37.9,OVER,5.0,LOW,PASS
NFL,jacoby brissett,Jacoby Brissett,passing_tds,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,1.5,1.5,1.5,1,100.0,0.0,163.0,-225.0,,,,,,,,,,,,39.4,UNDER,29.1,LOW,PASS
NFL,jacoby brissett,Jacoby Brissett,passing_yards,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,221.5,221.5,221.5,1,100.0,0.0,-115.0,-115.0,221.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,jadarian price,Jadarian Price,anytime_td,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,0.0,0.0,0.0,2,100.0,0.0,118.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,jadarian price,Jadarian Price,receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,1.5,1.5,1.5,1,100.0,0.0,145.0,-185.0,,,,,,,,,,,,37.8,UNDER,22.8,LOW,PASS
NFL,jadarian price,Jadarian Price,rush_attempts,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,13.5,13.5,13.5,1,100.0,0.0,-102.0,-130.0,13.0,-0.5,,,,,,,,,,39.1,UNDER,5.6,LOW,PASS
NFL,jadarian price,Jadarian Price,rushing_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,51.5,51.5,52.5,6,100.0,0.471,-114.0,-114.0,725.5,674.0,,,,,,,,,,72.9,UNDER,0.0,GOOD,LEAN
NFL,jadarian price sea,Jadarian Price (SEA),rushing_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,51.5,51.5,51.5,1,100.0,0.0,-115.0,-115.0,,,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,jahdae walker,Jahdae Walker,anytime_td,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,0.5,0.5,0.5,1,100.0,0.0,852.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,anytime_td,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,0.0,0.0,0.0,1,100.0,0.0,-330.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,longest_reception,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,14.5,14.5,14.5,1,100.0,0.0,-110.0,-120.0,14.5,0.0,,,,,,,,,,32.6,UNDER,2.0,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,receiving_yards,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,32.5,32.5,32.5,2,100.0,0.0,-120.0,-111.0,30.5,-2.0,,,,,,,,,,44.0,OVER,1.8,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,receiving_yards,a05d7c053eb1671d2e6d71e94acae4fb,2026-09-03T19:00:00Z,,,55.0,15.0,100.0,1,0.0,27.184,384.0,,30.5,-24.5,,,,,,,,,,54.6,NEUTRAL,50.0,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,receptions,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,4.5,4.5,4.5,2,100.0,0.0,-110.0,-128.0,4.0,-0.5,,,,,,,,,,51.8,UNDER,3.5,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,rush_attempts,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,17.5,17.5,17.5,1,100.0,0.0,-112.0,-117.0,,,,,,,,,,,,32.4,UNDER,1.0,LOW,PASS
NFL,jahmyr gibbs,Jahmyr Gibbs,rushing_yards,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,82.5,82.5,87.5,4,75.0,2.165,-113.0,-114.5,82.5,0.0,,,,,,,,,,33.6,UNDER,0.3,USABLE,WATCH
NFL,jahmyr gibbs,Jahmyr Gibbs,rushing_yards,a05d7c053eb1671d2e6d71e94acae4fb,2026-09-03T19:00:00Z,,,105.0,40.0,190.0,1,0.0,43.347,191.5,,82.5,-22.5,,,,,,,,,,54.6,NEUTRAL,50.0,LOW,PASS
NFL,jake bates,Jake Bates,kicking_points,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,8.5,8.5,8.5,1,100.0,0.0,-105.0,-125.0,8.5,0.0,,,,,,,,,,33.2,UNDER,4.1,LOW,PASS
NFL,jake bobo,Jake Bobo,anytime_td,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,0.0,0.0,0.0,1,100.0,0.0,700.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jake tonges,Jake Tonges,anytime_td,764011b4dfb8ee727de8222f6213e1a9,2026-09-11T00:35:00Z,,,0.0,0.0,0.0,1,100.0,0.0,425.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jakobi meyers,Jakobi Meyers,receiving_yards,a5af615996df7c99fdbffcc0e17b760b,2026-09-13T17:00:00Z,,,38.5,38.5,38.5,2,100.0,0.0,-111.0,-117.5,37.5,-1.0,,,,,,,,,,38.5,UNDER,1.3,LOW,PASS
NFL,jakobi meyers,Jakobi Meyers,receptions,a5af615996df7c99fdbffcc0e17b760b,2026-09-13T17:00:00Z,,,3.5,3.5,3.5,1,100.0,0.0,,-104.0,3.5,0.0,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jalen coker,Jalen Coker,anytime_td,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,0.0,0.0,0.0,2,100.0,0.0,330.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,jalen coker,Jalen Coker,longest_reception,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,18.5,18.5,18.5,1,100.0,0.0,-115.0,-115.0,18.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,jalen coker,Jalen Coker,receiving_yards,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,38.5,36.5,40.5,2,0.0,2.0,-112.0,-117.0,38.5,0.0,,,,,,,,,,14.5,UNDER,1.0,LOW,PASS
NFL,jalen coker,Jalen Coker,receiving_yards,e5646a4a0f51c3953ba395fef4b14179,2026-09-03T19:00:00Z,,,40.0,15.0,90.0,1,14.3,24.36,-108.0,,38.5,-1.5,,,,,,,,,,33.1,NEUTRAL,50.0,LOW,PASS
NFL,jalen coker,Jalen Coker,receptions,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,3.5,3.5,3.5,2,100.0,0.0,-108.5,-122.5,3.5,0.0,,,,,,,,,,35.0,UNDER,2.8,LOW,PASS
NFL,jalen mcmillan,Jalen McMillan,anytime_td,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,0.0,0.0,0.0,1,100.0,0.0,350.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jalen mcmillan,Jalen McMillan,longest_reception,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,19.5,19.5,19.5,1,100.0,0.0,-115.0,-115.0,19.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,jalen mcmillan,Jalen McMillan,receptions,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,3.5,3.5,3.5,1,100.0,0.0,115.0,-145.0,,,,,,,,,,,,35.1,UNDER,12.0,LOW,PASS
NFL,james cook,James Cook,rushing_yards,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,73.5,73.5,73.5,2,100.0,0.0,-116.0,-112.5,,,,,,,,,,,,34.5,OVER,0.7,LOW,PASS
NFL,jameson williams,Jameson Williams,anytime_td,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,1.5,1.5,1.5,1,100.0,0.0,733.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jameson williams,Jameson Williams,longest_reception,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,24.5,24.5,24.5,1,100.0,0.0,-115.0,-115.0,24.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,jameson williams,Jameson Williams,receiving_yards,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,60.0,55.5,60.5,4,75.0,2.062,-113.5,-115.0,60.5,0.5,,,,,,,,,,34.9,UNDER,0.3,USABLE,WATCH
NFL,jameson williams,Jameson Williams,receiving_yards,a05d7c053eb1671d2e6d71e94acae4fb,2026-09-03T19:00:00Z,,,85.0,15.0,160.0,1,0.0,43.534,278.5,,60.5,-24.5,,,,,,,,,,54.6,NEUTRAL,50.0,LOW,PASS
NFL,jameson williams,Jameson Williams,receptions,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,3.5,3.5,3.5,2,100.0,0.0,-152.0,119.0,4.0,0.5,,,,,,,,,,59.2,OVER,13.8,LOW,PASS
NFL,jared goff,Jared Goff,interceptions,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,0.5,0.5,0.5,1,100.0,0.0,140.0,-180.0,,,,,,,,,,,,37.5,UNDER,21.3,LOW,PASS
NFL,jared goff,Jared Goff,pass_attempts,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,32.5,32.5,32.5,3,100.0,0.0,-120.0,-110.0,32.5,0.0,,,,,,,,,,36.9,OVER,2.0,USABLE,WATCH
NFL,jared goff,Jared Goff,pass_completions,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,23.0,22.5,23.5,2,100.0,0.5,-109.0,-121.0,23.5,0.5,,,,,,,,,,38.2,UNDER,2.4,LOW,PASS
NFL,jared goff,Jared Goff,passing_tds,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,1.5,1.5,1.5,4,100.0,0.0,-200.0,149.0,,,,,,,,,,,,44.8,OVER,24.8,USABLE,WATCH
NFL,jared goff,Jared Goff,passing_yards,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,261.5,261.5,267.5,5,80.0,2.332,-110.0,-115.0,265.5,4.0,,,,,,,,,,39.3,UNDER,1.0,GOOD,WATCH
NFL,jauan jennings,Jauan Jennings,receiving_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,22.5,22.5,22.5,1,100.0,0.0,-115.0,-114.0,24.5,2.0,,,,,,,,,,45.5,OVER,0.2,LOW,PASS
NFL,jaxon smith njigba,Jaxon Smith-Njigba,anytime_td,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,0.0,0.0,0.0,2,100.0,0.0,119.5,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,jaxon smith njigba,Jaxon Smith-Njigba,receiving_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,83.0,82.5,84.5,6,100.0,0.745,-114.0,-114.0,1324.5,1241.5,,,,,,,,,,72.9,UNDER,0.0,GOOD,LEAN
NFL,jaxon smith njigba,Jaxon Smith-Njigba,receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,6.5,6.5,6.5,5,100.0,0.0,-102.0,-130.0,99.5,93.0,,,,,,,,,,72.1,UNDER,5.6,GOOD,LEAN
NFL,jaxon smith njigba sea,Jaxon Smith-Njigba (SEA),receiving_yards,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,84.5,39.5,174.5,1,9.1,40.227,-115.0,-115.0,,,,,,,,,,,,14.0,UNDER,0.0,LOW,PASS
NFL,jaxon smith njigba sea,Jaxon Smith-Njigba (SEA),receptions,1bb67464f064518614cf526e0af54269,2026-09-10T00:20:00Z,,,6.5,6.5,6.5,1,100.0,0.0,-110.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jayden reed,Jayden Reed,receiving_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,38.5,38.5,38.5,1,100.0,0.0,-113.0,,38.5,0.0,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jerry jeudy,Jerry Jeudy,receiving_yards,a5af615996df7c99fdbffcc0e17b760b,2026-09-13T17:00:00Z,,,28.5,28.5,28.5,2,100.0,0.0,-113.5,-116.0,31.5,3.0,,,,,,,,,,50.2,UNDER,0.5,LOW,PASS
NFL,jerry jeudy,Jerry Jeudy,receptions,a5af615996df7c99fdbffcc0e17b760b,2026-09-13T17:00:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-148.0,114.0,3.0,0.5,,,,,,,,,,65.2,OVER,12.2,LOW,PASS
NFL,joe burrow,Joe Burrow,longest_rush,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,6.5,6.5,6.5,1,100.0,0.0,-110.0,-120.0,6.5,0.0,,,,,,,,,,32.6,UNDER,2.0,LOW,PASS
NFL,joe burrow,Joe Burrow,pass_attempts,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,35.5,34.5,36.5,4,50.0,0.707,-109.5,-120.0,34.5,-1.0,,,,,,,,,,33.3,UNDER,2.1,USABLE,WATCH
NFL,joe burrow,Joe Burrow,pass_completions,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,24.5,24.5,24.5,2,100.0,0.0,-127.0,-104.0,,,,,,,,,,,,35.4,OVER,4.6,LOW,PASS
NFL,joe burrow,Joe Burrow,passing_tds,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,1.5,1.5,2.5,4,75.0,0.433,-202.5,152.5,,,,,,,,,,,,40.0,OVER,25.7,USABLE,WATCH
NFL,joe burrow,Joe Burrow,passing_yards,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,273.5,267.5,349.5,4,50.0,33.864,-114.0,-114.0,269.5,-4.0,,,,,,,,,,30.8,UNDER,0.0,USABLE,WATCH
NFL,joe burrow,Joe Burrow,rush_attempts,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-115.0,-115.0,2.5,0.0,,,,,,,,,,32.1,UNDER,0.0,LOW,PASS
NFL,joe burrow,Joe Burrow,rushing_yards,677238b1b7b630af8e5eb327f610a9c8,2026-09-03T19:00:00Z,,,22.5,8.0,50.0,1,0.0,13.755,542.0,,6.5,-16.0,,,,,,,,,,54.6,NEUTRAL,50.0,LOW,PASS
NFL,joe burrow,Joe Burrow,rushing_yards,e0bd613ef31e8bf41bc4330dec90c7e6,2026-09-13T17:00:00Z,,,6.5,6.5,6.5,2,100.0,0.0,-115.0,-113.5,6.5,0.0,,,,,,,,,,34.4,OVER,0.3,LOW,PASS
NFL,john metchie,John Metchie,anytime_td,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,0.0,0.0,0.0,2,100.0,0.0,950.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,jonathan taylor,Jonathan Taylor,rush_attempts,72de8a0c4a2fe14acc132c2c9559e499,2026-09-13T17:00:00Z,,,18.5,18.5,18.5,1,100.0,0.0,-122.0,-106.0,19.5,1.0,,,,,,,,,,41.1,OVER,3.3,LOW,PASS
NFL,jonathan taylor,Jonathan Taylor,rushing_yards,72de8a0c4a2fe14acc132c2c9559e499,2026-09-13T17:00:00Z,,,77.5,77.5,77.5,2,100.0,0.0,-117.5,-112.5,76.5,-1.0,,,,,,,,,,36.5,OVER,1.0,LOW,PASS
NFL,jonathon brooks,Jonathon Brooks,anytime_td,207e2c8f6a173dbe03bda5c5be99caa7,2026-09-13T17:00:00Z,,,0.0,0.0,0.0,1,100.0,0.0,-140.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jordan addison,Jordan Addison,receiving_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,43.5,43.5,43.5,1,100.0,0.0,-113.0,-118.0,43.5,0.0,,,,,,,,,,32.4,UNDER,1.0,LOW,PASS
NFL,jordan james,Jordan James,anytime_td,764011b4dfb8ee727de8222f6213e1a9,2026-09-11T00:35:00Z,,,0.0,0.0,0.0,1,100.0,0.0,750.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jordan love,Jordan Love,interceptions,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,0.5,0.5,0.5,1,100.0,0.0,108.0,-143.0,,,,,,,,,,,,34.7,UNDER,10.1,LOW,PASS
NFL,jordan love,Jordan Love,pass_attempts,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,31.5,31.5,31.5,1,100.0,0.0,-105.0,-127.0,33.0,1.5,,,,,,,,,,40.4,UNDER,4.4,LOW,PASS
NFL,jordan love,Jordan Love,passing_tds,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,1.5,1.5,1.5,1,100.0,0.0,108.0,-143.0,,,,,,,,,,,,34.7,UNDER,10.1,LOW,PASS
NFL,jordan love,Jordan Love,passing_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,233.5,233.5,233.5,1,100.0,0.0,-114.0,-117.0,237.5,4.0,,,,,,,,,,34.9,UNDER,0.6,LOW,PASS
NFL,jordan love,Jordan Love,rushing_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,10.5,10.5,10.5,1,100.0,0.0,-115.0,-114.0,9.5,-1.0,,,,,,,,,,46.5,OVER,0.2,LOW,PASS
NFL,jordan mason,Jordan Mason,rushing_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,43.5,43.5,43.5,1,100.0,0.0,-117.0,,43.5,0.0,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,jordan whittington,Jordan Whittington,anytime_td,764011b4dfb8ee727de8222f6213e1a9,2026-09-11T00:35:00Z,,,0.0,0.0,0.0,2,100.0,0.0,650.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
NFL,josh allen,Josh Allen,interceptions,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-127.0,-104.0,,,,,,,,,,,,35.4,OVER,4.6,LOW,PASS
NFL,josh allen,Josh Allen,pass_attempts,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,30.5,30.5,30.5,2,100.0,0.0,-106.5,-123.0,30.5,0.0,,,,,,,,,,35.1,UNDER,3.4,LOW,PASS
NFL,josh allen,Josh Allen,pass_completions,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,19.5,19.5,19.5,1,100.0,0.0,-103.0,-127.0,19.5,0.0,,,,,,,,,,33.4,UNDER,4.9,LOW,PASS
NFL,josh allen,Josh Allen,passing_tds,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,1.5,1.5,1.5,2,100.0,0.0,170.0,-230.0,,,,,,,,,,,,41.9,UNDER,30.6,LOW,PASS
NFL,josh allen,Josh Allen,passing_yards,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,219.5,219.5,219.5,2,100.0,0.0,-115.0,-113.5,220.5,1.0,,,,,,,,,,35.0,OVER,0.3,LOW,PASS
NFL,josh allen,Josh Allen,rushing_yards,a0b009be7e2431d207e96b99f596f541,2026-09-13T17:00:00Z,,,29.5,29.5,29.5,2,100.0,0.0,-112.5,-117.5,30.5,1.0,,,,,,,,,,39.6,UNDER,1.0,LOW,PASS
NFL,justin herbert,Justin Herbert,pass_attempts,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,30.5,30.5,30.5,1,100.0,0.0,-120.0,-110.0,29.0,-1.5,,,,,,,,,,40.0,OVER,2.0,LOW,PASS
NFL,justin herbert,Justin Herbert,passing_tds,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,2.5,2.5,2.5,1,100.0,0.0,165.0,-230.0,,,,,,,,,,,,39.6,UNDER,29.7,LOW,PASS
NFL,justin herbert,Justin Herbert,passing_yards,9c5e1f21e6f41ae74339e99422275c5e,2026-09-13T20:25:00Z,,,237.5,237.5,237.5,1,100.0,0.0,-115.0,-115.0,235.5,-2.0,,,,,,,,,,33.4,UNDER,0.0,LOW,PASS
NFL,justin jefferson,Justin Jefferson,receiving_yards,c5d92fa7aed8de1061282616f16e529f,2026-09-13T20:25:00Z,,,72.5,72.5,72.5,1,100.0,0.0,-115.0,-115.0,74.5,2.0,,,,,,,,,,36.3,UNDER,0.0,LOW,PASS
NFL,juwan johnson,Juwan Johnson,anytime_td,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,0.5,0.5,0.5,1,100.0,0.0,270.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
NFL,juwan johnson,Juwan Johnson,longest_reception,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,17.5,17.5,17.5,1,100.0,0.0,-120.0,-110.0,17.5,0.0,,,,,,,,,,32.6,OVER,2.0,LOW,PASS
NFL,juwan johnson,Juwan Johnson,receiving_yards,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,43.0,42.5,43.5,2,100.0,0.5,-120.0,-113.0,42.5,-0.5,,,,,,,,,,36.4,OVER,1.4,LOW,PASS
NFL,juwan johnson,Juwan Johnson,receiving_yards,a05d7c053eb1671d2e6d71e94acae4fb,2026-09-03T19:00:00Z,,,70.0,15.0,130.0,1,9.1,32.648,306.0,,42.5,-27.5,,,,,,,,,,56.5,NEUTRAL,50.0,LOW,PASS
NFL,juwan johnson,Juwan Johnson,receptions,5aff92cd2660b12710bf709d6e022115,2026-09-13T17:00:00Z,,,4.0,3.5,4.5,2,100.0,0.5,-16.0,-20.0,4.0,0.0,,,,,,,,,,36.6,UNDER,9.4,LOW,PASS
