sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap
MLB,michael massey,Michael Massey,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-181.0,155.0,,
MLB,michael massey,Michael Massey,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,700.0,-770.0,,
MLB,michael massey,Michael Massey,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,200.0,-278.0,,
MLB,michael massey,Michael Massey,runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,160.0,,,
MLB,michael massey,Michael Massey,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,188.0,-278.0,,
MLB,michael wacha,Michael Wacha,earned_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,2.5,2.5,2.5,2,100.0,0.0,-138.0,113.5,,
MLB,michael wacha,Michael Wacha,hits_allowed,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,5.5,5.5,5.5,2,100.0,0.0,-132.0,108.5,5.5,0.0
MLB,michael wacha,Michael Wacha,pitcher_strikeouts,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,4.5,3.5,5.5,4,50.0,0.707,-152.0,107.0,5.0,0.5
MLB,michael wacha,Michael Wacha,walks,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-100.0,-147.0,,
MLB,michael wacha kc,Michael Wacha (KC),earned_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-140.0,,,
MLB,michael wacha kc,Michael Wacha (KC),pitcher_outs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,17.5,17.5,17.5,1,100.0,0.0,-165.0,125.0,,
MLB,michael wacha kc,Michael Wacha (KC),pitcher_strikeouts,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,4.5,4.5,4.5,1,100.0,0.0,-200.0,,,
MLB,mickey gasper,Mickey Gasper,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,425.0,-675.0,,
MLB,mickey gasper,Mickey Gasper,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-199.0,165.0,,
MLB,mickey gasper,Mickey Gasper,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,-117.5,-1.5,1.5,0.0
MLB,mickey gasper,Mickey Gasper,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,554.5,-1010.0,,
MLB,mickey gasper,Mickey Gasper,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-130.0,,,
MLB,mickey gasper,Mickey Gasper,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,175.0,-242.5,,
MLB,mickey gasper,Mickey Gasper,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,115.0,-148.0,,
MLB,mickey gasper,Mickey Gasper,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-113.5,-123.5,0.5,0.0
MLB,mickey gasper,Mickey Gasper,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,5,100.0,0.0,133.0,-175.0,,
MLB,mickey gasper,Mickey Gasper,triples,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,2000.0,,,
MLB,miguel amaya,Miguel Amaya,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,733.0,,,
MLB,miguel vargas,Miguel Vargas,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-700.0,,
MLB,miguel vargas,Miguel Vargas,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-217.5,150.0,,
MLB,miguel vargas,Miguel Vargas,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,3,100.0,0.0,105.0,-127.0,1.5,0.0
MLB,miguel vargas,Miguel Vargas,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,467.5,-819.0,,
MLB,miguel vargas,Miguel Vargas,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,155.0,-225.0,,
MLB,miguel vargas,Miguel Vargas,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,115.0,-198.0,,
MLB,miguel vargas,Miguel Vargas,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-124.0,-162.0,,
MLB,miguel vargas,Miguel Vargas,stolen_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,725.0,-1600.0,,
MLB,miguel vargas,Miguel Vargas,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,0.5,1.5,3,66.7,0.471,115.0,-35.0,,
MLB,miguel vargas,Miguel Vargas,triples,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,4000.0,,,
MLB,mookie betts,Mookie Betts,home_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-792.0,,
MLB,munetaka murakami,Munetaka Murakami,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,475.0,-800.0,,
MLB,munetaka murakami,Munetaka Murakami,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-132.0,-1.0,0.5,0.0
MLB,munetaka murakami,Munetaka Murakami,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,2,100.0,0.0,125.0,-144.5,,
MLB,munetaka murakami,Munetaka Murakami,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,457.5,-650.0,,
MLB,munetaka murakami,Munetaka Murakami,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,199.0,-295.0,,
MLB,munetaka murakami,Munetaka Murakami,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,119.5,-195.0,,
MLB,munetaka murakami,Munetaka Murakami,stolen_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,900.0,-2000.0,,
MLB,munetaka murakami,Munetaka Murakami,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.0,0.5,1.5,2,100.0,0.5,34.5,-275.0,0.5,-0.5
MLB,myles straw,Myles Straw,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-145.0,110.0,,
MLB,myles straw,Myles Straw,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,285.0,-450.0,,
MLB,myles straw,Myles Straw,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-140.0,105.0,,
MLB,nate furman,Nate Furman,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,600.0,-1000.0,,
MLB,nate furman,Nate Furman,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,107.0,0.5,0.0
MLB,nate furman,Nate Furman,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1200.0,-3000.0,,
MLB,nate furman,Nate Furman,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,215.0,-315.0,,
MLB,nate furman,Nate Furman,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,195.0,-375.0,,
MLB,nate furman,Nate Furman,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1300.0,-5000.0,,
MLB,nate furman,Nate Furman,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,105.0,0.5,0.0
MLB,nathan lukes,Nathan Lukes,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,
MLB,nathan lukes,Nathan Lukes,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-205.0,129.0,,
MLB,nathan lukes,Nathan Lukes,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,800.0,-1300.0,,
MLB,nathan lukes,Nathan Lukes,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,220.0,-326.5,,
MLB,nathan lukes,Nathan Lukes,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,242.5,-280.0,,
MLB,nathan lukes,Nathan Lukes,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.0,0.5,1.5,2,100.0,0.5,2.5,-60.0,,
MLB,nathaniel lowe,Nathaniel Lowe,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-750.0,,
MLB,nathaniel lowe,Nathaniel Lowe,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-176.0,126.5,,
MLB,nathaniel lowe,Nathaniel Lowe,hits_runs_rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-115.0,-125.0,,
MLB,nathaniel lowe,Nathaniel Lowe,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1125.0,-1800.0,,
MLB,nathaniel lowe,Nathaniel Lowe,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,190.0,-280.0,,
MLB,nathaniel lowe,Nathaniel Lowe,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,335.0,-350.0,,
MLB,nathaniel lowe,Nathaniel Lowe,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,1.5,3,66.7,0.471,-175.0,120.0,,
MLB,nick gonzales,Nick Gonzales,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-550.0,,
MLB,nick gonzales,Nick Gonzales,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,170.0,-240.0,,
MLB,nick gonzales,Nick Gonzales,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1000.0,-2200.0,,
MLB,nick gonzales,Nick Gonzales,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,128.0,-175.0,,
MLB,nick gonzales,Nick Gonzales,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-850.0,,
MLB,nick gonzales,Nick Gonzales,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1400.0,-6000.0,,
MLB,nick gonzales,Nick Gonzales,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,123.0,-175.0,,
MLB,nick loftin,Nick Loftin,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-207.0,155.0,,
MLB,nick loftin,Nick Loftin,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,236.0,-316.0,,
MLB,nick loftin,Nick Loftin,runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,156.0,,,
MLB,nick loftin,Nick Loftin,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,809.0,,,
MLB,nick loftin,Nick Loftin,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,2,100.0,0.0,153.0,-235.0,,
MLB,nick sogard,Nick Sogard,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,425.0,-675.0,,
MLB,nick sogard,Nick Sogard,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-188.0,140.0,,
MLB,nick sogard,Nick Sogard,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,3,100.0,0.0,110.0,-152.5,,
MLB,nick sogard,Nick Sogard,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,901.5,-1600.0,,
MLB,nick sogard,Nick Sogard,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-165.0,,,
MLB,nick sogard,Nick Sogard,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,222.5,-325.0,,
MLB,nick sogard,Nick Sogard,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,147.0,-202.5,,
MLB,nick sogard,Nick Sogard,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-110.0,-120.0,0.5,0.0
MLB,nick sogard,Nick Sogard,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,1150.0,-6000.0,,
MLB,nick sogard,Nick Sogard,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,0.5,1.5,3,66.7,0.471,153.0,-71.5,,
MLB,nico hoerner,Nico Hoerner,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,475.0,-750.0,,
MLB,nico hoerner,Nico Hoerner,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-213.0,144.0,,
MLB,nico hoerner,Nico Hoerner,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,3.0,-117.5,,
MLB,nico hoerner,Nico Hoerner,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1216.5,-2866.5,,
MLB,nico hoerner,Nico Hoerner,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,200.0,-295.0,,
MLB,nico hoerner,Nico Hoerner,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,169.0,-225.0,,
MLB,nico hoerner,Nico Hoerner,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,645.5,-1200.0,,
MLB,nico hoerner,Nico Hoerner,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-177.0,128.0,,
MLB,oneil cruz,Oneil Cruz,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-650.0,,
MLB,oneil cruz,Oneil Cruz,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-190.0,138.0,,
MLB,oneil cruz,Oneil Cruz,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-475.0,,
MLB,oneil cruz,Oneil Cruz,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,112.0,-152.0,,
MLB,oneil cruz,Oneil Cruz,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,210.0,-325.0,0.5,0.0
MLB,oneil cruz,Oneil Cruz,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,475.0,-850.0,,
MLB,oneil cruz,Oneil Cruz,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,138.0,-200.0,,
MLB,otto lopez,Otto Lopez,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-271.0,198.5,,
MLB,otto lopez,Otto Lopez,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-133.0,,,
MLB,otto lopez,Otto Lopez,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,714.5,-1457.0,,
MLB,otto lopez,Otto Lopez,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,150.0,-215.0,,
MLB,otto lopez,Otto Lopez,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,700.0,-1150.0,,
MLB,otto lopez,Otto Lopez,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,133.0,-186.0,,
MLB,owen caissie,Owen Caissie,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-141.0,104.0,,
MLB,owen caissie,Owen Caissie,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,473.5,-874.0,,
MLB,owen caissie,Owen Caissie,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,150.0,-210.0,,
MLB,owen caissie,Owen Caissie,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,185.0,-275.0,,
MLB,patrick bailey,Patrick Bailey,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-130.0,100.0,,
MLB,patrick bailey,Patrick Bailey,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,275.0,-425.0,,
MLB,patrick bailey,Patrick Bailey,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,190.0,-275.0,,
MLB,patrick bailey,Patrick Bailey,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-125.0,-105.0,,
MLB,pedro ramirez,Pedro Ramirez,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,292.0,-257.0,,
MLB,pete alonso,Pete Alonso,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,450.0,-700.0,,
MLB,pete alonso,Pete Alonso,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-214.0,170.5,,
MLB,pete alonso,Pete Alonso,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-115.0,115.0,1.5,0.0
MLB,pete alonso,Pete Alonso,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,305.0,-450.0,,
MLB,pete alonso,Pete Alonso,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.0,0.5,1.5,2,100.0,0.5,381.0,-507.0,,
MLB,pete alonso,Pete Alonso,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,104.5,-140.0,,
MLB,pete alonso,Pete Alonso,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,120.0,-167.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-195.0,140.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-111.0,-100.0,1.5,0.0
MLB,pete crow armstrong,Pete Crow-Armstrong,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,292.0,-419.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,138.0,-190.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-110.5,-115.0,0.5,0.0
MLB,pete crow armstrong,Pete Crow-Armstrong,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,510.0,-750.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,118.5,-145.0,,
MLB,pete crow armstrong,Pete Crow-Armstrong,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,2000.0,-20000.0,,
MLB,quinn mathews,Quinn Mathews,earned_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,2.5,2.5,2.5,1,100.0,0.0,-113.0,-117.0,,
MLB,quinn mathews,Quinn Mathews,hits_allowed,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,5.5,5.5,5.5,1,100.0,0.0,118.0,-157.0,,
MLB,quinn mathews,Quinn Mathews,pitcher_strikeouts,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,4.5,4.5,4.5,2,100.0,0.0,-129.0,-106.5,4.5,0.0
MLB,rafael devers,Rafael Devers,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-550.0,,
MLB,rafael devers,Rafael Devers,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-250.0,175.0,,
MLB,rafael devers,Rafael Devers,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,325.0,-500.0,,
MLB,rafael devers,Rafael Devers,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,143.0,-200.0,,
MLB,rafael devers,Rafael Devers,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-120.0,-525.0,0.5,0.0
