event_id,start,away_team,home_team,player,player_id,stat,bet_type,side,book_odds,fair_odds,line,fair_line,open_line,open_fair_line,market_name,by_bookmaker,odd_id,collected_at
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_homeRuns,ou,over,+1050,+1111,0.5,0.5,0.5,0.5,Christian Koss Home Runs Over/Under,"{""draftkings"": {""odds"": ""+1160"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""+1100"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:21.997Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=05975b2e-6741-3bf6-9251-34ad74ed1203""}, ""espnbet"": {""odds"": ""+700"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.001Z"", ""available"": true}}",batting_homeRuns-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.516254+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_homeRuns,ou,under,-2860,-1111,0.5,0.5,0.5,0.5,Christian Koss Home Runs Over/Under,"{""espnbet"": {""odds"": ""-2500"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.001Z"", ""available"": true}}",batting_homeRuns-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.516264+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_runs+rbi,ou,over,+131,+144,0.5,0.5,0.5,0.5,Christian Koss Runs + RBIs Over/Under,"{""draftkings"": {""odds"": ""+131"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_runs+rbi-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.516914+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_runs+rbi,ou,under,,-144,,0.5,,0.5,Christian Koss Runs + RBIs Over/Under,{},batting_runs+rbi-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.516923+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_singles,ou,over,+113,+131,0.5,0.5,0.5,0.5,Christian Koss Singles Over/Under,"{""draftkings"": {""odds"": ""+113"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_singles-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.513752+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_singles,ou,under,-160,-131,0.5,0.5,0.5,0.5,Christian Koss Singles Over/Under,{},batting_singles-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.513759+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_stolenBases,ou,over,+259,+336,0.5,0.5,0.5,0.5,Christian Koss Stolen Bases Over/Under,{},batting_stolenBases-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.515179+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_stolenBases,ou,under,-1429,-336,0.5,0.5,0.5,0.5,Christian Koss Stolen Bases Over/Under,{},batting_stolenBases-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.515185+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_strikeouts,ou,over,+205,+100,1.5,1,1.5,1,Christian Koss Strikeouts Over/Under,"{""draftkings"": {""odds"": ""+208"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_strikeouts-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.517323+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_strikeouts,ou,under,,+100,,1,,1,Christian Koss Strikeouts Over/Under,{},batting_strikeouts-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.517329+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_totalBases,ou,over,-140,-117,0.5,0.5,1.5,0.5,Christian Koss Total Bases Over/Under,"{""draftkings"": {""odds"": ""+225"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""espnbet"": {""odds"": ""-140"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.001Z"", ""available"": true}, ""caesars"": {""odds"": ""-130"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:21.997Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=0ae661aa-b030-3dbb-9cec-4cecf28f35b8""}}",batting_totalBases-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.516390+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_totalBases,ou,under,+100,+117,0.5,0.5,0.5,0.5,Christian Koss Total Bases Over/Under,"{""espnbet"": {""odds"": ""+110"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.001Z"", ""available"": true}, ""caesars"": {""odds"": ""-103"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:21.997Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=be3a9bd1-0e5e-3f34-92bf-9dba47a13c60""}}",batting_totalBases-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.516401+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_triples,ou,over,+3800,+2043,0.5,0.5,0.5,0.5,Christian Koss Triples Over/Under,"{""draftkings"": {""odds"": ""+3800"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.497Z"", ""available"": true}}",batting_triples-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.516581+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,batting_triples,ou,under,,-2043,,0.5,,0.5,Christian Koss Triples Over/Under,{},batting_triples-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.516588+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,fantasyScore,ou,over,+100,+100,3,3,3,3,Christian Koss Fantasy Score Over/Under,{},fantasyScore-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.517624+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,fantasyScore,ou,under,+100,+100,3,3,3,3,Christian Koss Fantasy Score Over/Under,{},fantasyScore-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.517630+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,points,ou,over,+160,+182,0.5,0.5,0.5,0.5,Christian Koss Runs Over/Under,"{""draftkings"": {""odds"": ""+194"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.497Z"", ""available"": true}}",points-CHRISTIAN_KOSS_1_MLB-game-ou-over,2026-09-03T08:57:00.515577+00:00
vIMy02hENiTUeWXYhYmI,,San Francisco Giants,Pittsburgh Pirates,Christian Koss,CHRISTIAN_KOSS_1_MLB,points,ou,under,-233,-182,0.5,0.5,0.5,0.5,Christian Koss Runs Over/Under,{},points-CHRISTIAN_KOSS_1_MLB-game-ou-under,2026-09-03T08:57:00.515584+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_RBI,ou,over,+180,+201,0.5,0.5,1.5,0.5,Christian Walker Runs Batted In Over/Under,"{""fanduel"": {""odds"": ""+180"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934825&selectionId=24139071""}, ""bovada"": {""odds"": ""+180"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""espnbet"": {""odds"": ""+190"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""+189"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""+117"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=6f87722a-0535-3bc3-9298-bf04811606fe""}}",batting_RBI-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.523056+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_RBI,ou,under,-255,-201,0.5,0.5,0.5,0.5,Christian Walker Runs Batted In Over/Under,"{""espnbet"": {""odds"": ""-250"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""-269"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_RBI-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.526657+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_basesOnBalls,ou,over,+200,+224,0.5,0.5,0.5,0.5,Christian Walker Walks Over/Under,"{""caesars"": {""odds"": ""+205"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=a04b3bb9-8455-3054-8f2f-ef0df7c8fd23""}, ""draftkings"": {""odds"": ""+200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_basesOnBalls-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.527005+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_basesOnBalls,ou,under,-297,-224,0.5,0.5,0.5,0.5,Christian Walker Walks Over/Under,"{""caesars"": {""odds"": ""-295"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=5654fe75-e271-3758-9369-c17afafe883b""}, ""draftkings"": {""odds"": ""-286"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:30.192Z"", ""available"": true}}",batting_basesOnBalls-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.527016+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_doubles,ou,over,+475,+510,0.5,0.5,0.5,0.5,Christian Walker Doubles Over/Under,"{""fanduel"": {""odds"": ""+500"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934834&selectionId=24139071""}, ""draftkings"": {""odds"": ""+486"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""+475"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""caesars"": {""odds"": ""+475"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=06482b55-e92b-38ac-b919-188861225058""}}",batting_doubles-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.523380+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_doubles,ou,under,-790,-510,0.5,0.5,0.5,0.5,Christian Walker Doubles Over/Under,"{""draftkings"": {""odds"": ""-780"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_doubles-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.523390+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_hits,ou,over,-165,-136,0.5,0.5,1.5,0.5,Christian Walker Hits Over/Under,"{""fanduel"": {""odds"": ""-165"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934779&selectionId=24139071""}, ""bovada"": {""odds"": ""-164"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""espnbet"": {""odds"": ""-140"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""-177"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""-193"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=d471fc55-e78d-34d4-a903-4eceaa9bc9cd""}}",batting_hits-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.524320+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_hits,ou,under,+118,+136,0.5,0.5,0.5,0.5,Christian Walker Hits Over/Under,"{""espnbet"": {""odds"": ""+110"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""+133"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""+116"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:51.643Z"", ""available"": true}}",batting_hits-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.524332+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_hits+runs+rbi,ou,over,+105,+120,1.5,1.5,1.5,1.5,Christian Walker Hits + Runs + RBIs Over/Under,"{""fanduel"": {""odds"": ""+105"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=717.184470154&selectionId=24139071""}, ""draftkings"": {""odds"": ""+104"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""+105"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""caesars"": {""odds"": ""+106"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=86b5e062-4971-3ff6-bd25-15e41e00bfd4""}}",batting_hits+runs+rbi-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.523856+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_hits+runs+rbi,ou,under,-140,-120,1.5,1.5,1.5,1.5,Christian Walker Hits + Runs + RBIs Over/Under,"{""bovada"": {""odds"": ""-135"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""draftkings"": {""odds"": ""-139"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""-141"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=b9b98d8d-b07d-31da-9bbc-2ab98197c18a""}}",batting_hits+runs+rbi-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.523868+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_homeRuns,ou,over,+460,+499,0.5,0.5,1.5,0.5,Christian Walker Home Runs Over/Under,"{""fanduel"": {""odds"": ""+470"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934775&selectionId=24139071""}, ""bovada"": {""odds"": ""+460"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""espnbet"": {""odds"": ""+400"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""+449"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""+380"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:28.692Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=b156843d-9c96-3238-b425-4f00d05a0415""}}",batting_homeRuns-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.524767+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_homeRuns,ou,under,-823,-499,0.5,0.5,0.5,0.5,Christian Walker Home Runs Over/Under,"{""espnbet"": {""odds"": ""-800"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}}",batting_homeRuns-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.526780+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_runs+rbi,ou,over,-109,+101,0.5,0.5,0.5,0.5,Christian Walker Runs + RBIs Over/Under,"{""draftkings"": {""odds"": ""-109"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_runs+rbi-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.527780+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_runs+rbi,ou,under,,-101,,0.5,,0.5,Christian Walker Runs + RBIs Over/Under,{},batting_runs+rbi-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.527791+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_singles,ou,over,+119,+136,0.5,0.5,0.5,0.5,Christian Walker Singles Over/Under,"{""fanduel"": {""odds"": ""+125"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934833&selectionId=24139071""}, ""bovada"": {""odds"": ""+125"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:04.192Z"", ""available"": true}, ""draftkings"": {""odds"": ""+117"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""+122"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:51.643Z"", ""available"": true}}",batting_singles-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.525071+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_singles,ou,under,-165,-136,0.5,0.5,0.5,0.5,Christian Walker Singles Over/Under,"{""draftkings"": {""odds"": ""-163"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_singles-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.525080+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_strikeouts,ou,over,+217,+100,1.5,1,1.5,1,Christian Walker Strikeouts Over/Under,"{""draftkings"": {""odds"": ""+222"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_strikeouts-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.528427+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_strikeouts,ou,under,,+100,,1,,1,Christian Walker Strikeouts Over/Under,{},batting_strikeouts-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.528434+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_totalBases,ou,over,-175,-131,0.5,0.5,1.5,0.5,Christian Walker Total Bases Over/Under,"{""fanduel"": {""odds"": ""+155"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=717.184470158&selectionId=24139071""}, ""espnbet"": {""odds"": ""-140"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""draftkings"": {""odds"": ""+153"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""-135"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:51.643Z"", ""available"": true}}",batting_totalBases-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.525436+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_totalBases,ou,under,+110,+131,0.5,0.5,0.5,0.5,Christian Walker Total Bases Over/Under,"{""espnbet"": {""odds"": ""+110"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.236Z"", ""available"": true}, ""bovada"": {""odds"": ""+105"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:51.643Z"", ""available"": true}}",batting_totalBases-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.526558+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_triples,ou,over,+6312,+3359,0.5,0.5,0.5,0.5,Christian Walker Triples Over/Under,"{""fanduel"": {""odds"": ""+12500"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:24.192Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604934835&selectionId=24139071""}, ""draftkings"": {""odds"": ""+4200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:30.192Z"", ""available"": true}}",batting_triples-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.525828+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,batting_triples,ou,under,,-3359,,0.5,,0.5,Christian Walker Triples Over/Under,{},batting_triples-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.525834+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,fantasyScore,ou,over,+100,+100,4.5,4.5,4.5,4.5,Christian Walker Fantasy Score Over/Under,{},fantasyScore-CHRISTIAN_WALKER_1_MLB-game-ou-over,2026-09-03T08:57:00.528627+00:00
emg40lyLK9P7y5OtAbGI,,Chicago White Sox,Houston Astros,Christian Walker,CHRISTIAN_WALKER_1_MLB,fantasyScore,ou,under,+100,+100,4.5,4.5,4.5,4.5,Christian Walker Fantasy Score Over/Under,{},fantasyScore-CHRISTIAN_WALKER_1_MLB-game-ou-under,2026-09-03T08:57:00.528635+00:00
