start,week,away,home,away_conf,home_conf,neutral,venue,home_CORE,away_CORE,CORE_gap_home_minus_away,home_SRS,away_SRS,SRS_gap_home_minus_away,Odds_matched,Odds_match_score,Odds_books,Home_moneyline,Away_moneyline,Home_spread,Total,Odds_event_id,Odds_start,start_dt,margin_form_gap_3,margin_form_gap_5,margin_form_gap_8,offense_gap_5,defense_gap_5,winpct_gap_5,rest_gap,home_field,comp_samples,comp_home_win_prob,comp_projected_margin,comp_projected_total,comp_median_distance,research_lean,research_confidence,model_status,model_vs_home_spread_edge
2026-09-12T17:00:00.000Z,2,Colgate,Central Michigan,Patriot,Mid-American,False,Kelly/Shorts Stadium,,,,,,,False,0.654,,,,,,,,2026-09-12 17:00:00+00:00,28.333333333333336,31.4,37.875,5.199999999999999,26.2,0.4,0.0,1.0,50.0,0.9312560037127959,28.185138214398183,58.67289813987329,0.3314960475334361,Central Michigan,HIGH,RESEARCH_READY,
2026-09-12T18:00:00.000Z,2,Stony Brook,Ball State,Coastal Athletic,Mid-American,False,Scheumann Stadium,,,,,,,False,0.527,,,,,,,,2026-09-12 18:00:00+00:00,14.333333333333332,18.200000000000003,22.0,9.2,9.000000000000004,0.2,0.0,1.0,50.0,0.8836653522410413,16.789173773020515,53.34934653671045,0.19714711909633428,Ball State,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Sacred Heart,Massachusetts,Coastal Athletic,Mid-American,False,Warren McGuirk Alumni Stadium,,,,,,,False,0.431,,,,,,,,2026-09-12 19:30:00+00:00,,,,,,,,,,,,,,UNKNOWN,LOW,INSUFFICIENT_HISTORY,
2026-09-12T19:30:00.000Z,2,Robert Morris,Akron,NEC,Mid-American,False,InfoCision Stadium,,,,,,,False,0.544,,,,,,,,2026-09-12 19:30:00+00:00,43.0,35.8,29.44642857142857,21.8,14.000000000000004,0.6,0.0,1.0,50.0,0.9417895132709132,25.49863834925793,54.34359811583124,0.2550714799557232,Akron,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Central Connecticut,Toledo,NEC,Mid-American,False,Glass Bowl,,,,,,,False,0.431,,,,,,,,2026-09-12 19:30:00+00:00,49.333333333333336,52.2,47.5,15.999999999999998,36.2,0.8,0.0,1.0,50.0,0.9773061927662265,32.334693636745094,58.45183677692111,0.43785024349441615,Toledo,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Wagner,James Madison,NEC,Sun Belt,False,Bridgeforth Stadium,,,,,,,False,0.56,,,,,,,,2026-09-12 19:30:00+00:00,51.66666666666667,57.400000000000006,63.625,33.800000000000004,23.6,0.8,0.0,1.0,50.0,0.9843341868543782,39.57314445683763,57.91469874156061,0.619864433172535,James Madison,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,UL Monroe,UAB,Sun Belt,American Athletic,False,Protective Stadium,,,,,,,False,0.494,,,,,,,,2026-09-12 19:30:00+00:00,-6.666666666666666,1.4000000000000004,6.125,5.400000000000002,-4.0,0.2,0.0,1.0,50.0,0.5870355275437006,3.1276393568396506,57.11114452413113,0.18894658770335118,UAB,LOW,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,California,Syracuse,ACC,ACC,False,JMA Wireless Dome,,,,,,,False,0.522,,,,,,,,2026-09-12 19:30:00+00:00,-30.333333333333332,-25.2,-20.25,-14.8,-10.399999999999999,-0.4,0.0,1.0,50.0,0.2669651079066968,-11.322971980835945,54.353663277792705,0.20702579051351888,California,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Duke,Illinois,ACC,Big Ten,False,"Memorial Stadium (Champaign, IL)",,,,,,,True,0.92,1.0,,,-8.5,,52e9b0f6515766724ee70457912bdc18,2026-09-12T19:30:00Z,2026-09-12 19:30:00+00:00,-11.666666666666666,3.0000000000000004,0.875,-9.599999999999998,12.600000000000001,0.0,0.0,1.0,50.0,0.7367306483171998,9.354548971804245,58.70550260820206,0.24154393322245366,Illinois,HIGH,RESEARCH_READY,0.8545489718042454
2026-09-12T19:30:00.000Z,2,UCF,Pittsburgh,Big 12,ACC,False,Acrisure Stadium,,,,,,,False,0.654,,,,,,,,2026-09-12 19:30:00+00:00,11.0,11.2,9.875,7.799999999999999,3.400000000000002,0.2,0.0,1.0,50.0,0.8497131514048811,15.235770894911793,53.85717823587733,0.1433679849495852,Pittsburgh,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Maryland,UConn,Big Ten,FBS Independents,False,Pratt & Whitney Stadium,,,,,,,False,0.475,,,,,,,,2026-09-12 19:30:00+00:00,13.666666666666668,24.6,23.25,16.2,8.399999999999999,0.8,0.0,1.0,50.0,0.8986497264997196,23.165666343173033,54.46118084699781,0.26724990666014325,UConn,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Rice,Notre Dame,American Athletic,FBS Independents,False,Notre Dame Stadium,,,,,,,False,0.571,,,,,,,,2026-09-12 19:30:00+00:00,75.33333333333334,59.400000000000006,51.0,31.0,28.4,0.8,0.0,1.0,50.0,0.9841545717310208,37.80446365683961,58.57604809388902,0.6069851533735511,Notre Dame,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Eastern Michigan,Michigan State,Mid-American,Big Ten,False,Spartan Stadium,,,,,,,True,0.855,9.0,-6500.0,1500.0,-27.5,48.5,965fa47588c773e6753d409fc1020dec,2026-09-05T23:00:00Z,2026-09-12 19:30:00+00:00,-9.0,-8.0,-11.5,-3.1999999999999993,-4.800000000000001,-0.39999999999999997,16.125,1.0,50.0,0.4479888847824173,1.0401781761637399,55.74906008109807,0.5871454063027336,Eastern Michigan,LOW,RESEARCH_READY,-26.45982182383626
2026-09-12T19:30:00.000Z,2,Utah State,Washington,Pac-12,Big Ten,False,Husky Stadium,,,,,,,False,0.666,,,,,,,,2026-09-12 19:30:00+00:00,17.666666666666668,10.400000000000002,12.875,1.8000000000000007,8.600000000000001,0.19999999999999996,0.0,1.0,50.0,0.8330289663890132,16.165212419010732,49.33327446702414,0.18091447894052706,Washington,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Arizona,BYU,Big 12,Big 12,False,LaVell Edwards Stadium,,,,,,,False,0.668,,,,,,,,2026-09-12 19:30:00+00:00,-12.666666666666666,-1.0,-4.5,1.2000000000000028,-2.200000000000003,0.0,0.0,1.0,50.0,0.4368211161201624,1.1841414187049886,54.93163027109272,0.17123130731699687,Arizona,LOW,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Weber State,Colorado,Big Sky,Big 12,False,Folsom Field,,,,,,,False,0.575,,,,,,,,2026-09-12 19:30:00+00:00,23.333333333333336,-3.0,1.25,3.8000000000000007,-6.799999999999997,-0.2,0.0,1.0,50.0,0.7750958685059561,5.307589874765819,54.30830646639344,0.29579714051059525,Colorado,HIGH,RESEARCH_READY,
2026-09-12T19:30:00.000Z,2,Mississippi State,Minnesota,SEC,Big Ten,False,Huntington Bank Stadium,,,,,,,True,0.92,1.0,,,-2.5,,25c198f097870d531920ba524262737d,2026-09-12T19:30:00Z,2026-09-12 19:30:00+00:00,21.666666666666664,11.2,9.25,-5.199999999999999,16.400000000000002,0.39999999999999997,0.0,1.0,50.0,0.7455503283058726,9.492895316240318,49.68138449699812,0.2553453188887178,Minnesota,HIGH,RESEARCH_READY,6.992895316240318
2026-09-12T19:30:00.000Z,2,Alabama,Kentucky,SEC,SEC,False,Kroger Field,,,,,,,True,0.92,1.0,,,10.5,,2cb6f8436ba0f1fbcdcd7871a03466d5,2026-09-12T19:30:00Z,2026-09-12 19:30:00+00:00,3.0,-3.1999999999999997,-9.75,-4.0,0.8000000000000007,0.0,0.0,1.0,50.0,0.43900136673936063,-1.1506261061876768,52.46860655008039,0.1793877684550036,Alabama,LOW,RESEARCH_READY,9.349373893812324
2026-09-12T19:30:00.000Z,2,UTSA,Texas State,American Athletic,Pac-12,False,Bobcat Stadium (TX),,,,,,,True,0.84,9.0,-9000.0,2200.0,-29.5,59.5,932e0ced2b1a1ae5694574642bb186ae,2026-09-05T19:30:00Z,2026-09-12 19:30:00+00:00,1.0,7.6,-4.5,2.200000000000003,5.400000000000002,0.20000000000000007,0.0,1.0,50.0,0.42948980602620007,-1.2512324084235666,52.319231822965264,0.1774073615126132,UTSA,LOW,RESEARCH_READY,-30.751232408423565
2026-09-12T19:45:00.000Z,2,UNLV,North Texas,Mountain West,American Athletic,False,DATCU Stadium,,,,,,,False,0.578,,,,,,,,2026-09-12 19:45:00+00:00,15.333333333333332,10.8,13.75,19.800000000000004,-9.0,0.4,16.260416666666664,1.0,50.0,0.8115794092369637,14.488297795240774,56.37718982961595,0.7140302393767399,North Texas,HIGH,RESEARCH_READY,
2026-09-12T20:00:00.000Z,2,Northern Colorado,Wyoming,Big Sky,Mountain West,False,War Memorial Stadium,,,,,,,False,0.582,,,,,,,,2026-09-12 20:00:00+00:00,7.000000000000002,16.6,19.0,-4.0,20.6,0.2,0.0,1.0,50.0,0.760711892505698,13.583910355253025,55.51299202694453,0.2633268012468679,Wyoming,HIGH,RESEARCH_READY,
2026-09-12T20:00:00.000Z,2,UC Davis,SMU,Big Sky,ACC,False,Gerald J. Ford Stadium,,,,,,,False,0.416,,,,,,,,2026-09-12 20:00:00+00:00,53.333333333333336,43.4,34.875,21.200000000000003,22.2,0.6000000000000001,0.0,1.0,50.0,0.9831782710404599,30.94803504858403,55.6753552593387,0.29752405641319557,SMU,HIGH,RESEARCH_READY,
2026-09-12T20:00:00.000Z,2,Alabama State,Troy,SWAC,Sun Belt,False,Veterans Memorial Stadium (AL),,,,,,,False,0.665,,,,,,,,2026-09-12 20:00:00+00:00,33.0,24.0,32.625,1.1999999999999993,22.799999999999997,0.4,0.0,1.0,50.0,0.9138499324562538,27.159814214868835,57.520984131017485,0.31062564394630454,Troy,HIGH,RESEARCH_READY,
2026-09-12T20:00:00.000Z,2,Mercyhurst,New Mexico,NEC,Mountain West,False,University Stadium (NM),,,,,,,True,0.92,5.0,-10000.0,2200.0,-28.0,52.5,5df98ab50cf92b2a49fd7ad6f5d98b67,2026-09-06T01:00:00Z,2026-09-12 20:00:00+00:00,,,,,,,,,,,,,,UNKNOWN,LOW,INSUFFICIENT_HISTORY,
2026-09-12T20:15:00.000Z,2,Delaware,Vanderbilt,Conference USA,SEC,False,FirstBank Stadium,,,,,,,False,0.567,,,,,,,,2026-09-12 20:15:00+00:00,14.333333333333334,9.799999999999999,10.75,10.0,-0.1999999999999993,0.0,0.0,1.0,50.0,0.802336110802085,18.56120310694056,54.77114043303806,0.18867270187163332,Vanderbilt,HIGH,RESEARCH_READY,
2026-09-12T21:30:00.000Z,2,Campbell,Florida,Coastal Athletic,SEC,False,Ben Hill Griffin Stadium,,,,,,,False,0.539,,,,,,,,2026-09-12 21:30:00+00:00,35.0,32.2,34.75,9.599999999999998,22.6,0.2,0.0,1.0,50.0,0.960711665346688,29.140163361663486,58.433195702280045,0.29618573234541623,Florida,HIGH,RESEARCH_READY,
2026-09-12T22:00:00.000Z,2,Buffalo,Florida International,Mid-American,Conference USA,False,Pitbull Stadium,,,,,,,False,0.587,,,,,,,,2026-09-12 22:00:00+00:00,16.666666666666664,13.2,6.75,16.8,-3.599999999999998,0.6000000000000001,0.0,1.0,50.0,0.778545718006316,10.04221742317474,51.686118646913044,0.28806123358339,Florida International,HIGH,RESEARCH_READY,
2026-09-12T22:00:00.000Z,2,Memphis,Boise State,American Athletic,Pac-12,False,Albertsons Stadium,,,,,,,True,0.92,1.0,,,-6.5,,c46b118e570bf1fa1b2724f1fd7e4b24,2026-09-12T22:00:00Z,2026-09-12 22:00:00+00:00,6.333333333333332,9.4,6.25,3.8000000000000007,5.600000000000001,0.39999999999999997,16.166666666666664,1.0,50.0,0.6232412883700467,12.54891630550683,57.06455082199864,0.5925352220282465,Boise State,MEDIUM,RESEARCH_READY,6.048916305506831
2026-09-12T22:00:00.000Z,2,Jacksonville State,Ohio,Conference USA,Mid-American,False,Peden Stadium,,,,,,,False,0.697,,,,,,,,2026-09-12 22:00:00+00:00,22.0,13.8,10.25,6.0,7.800000000000001,0.4,15.979166666666666,1.0,50.0,0.7728382120828752,18.54556305608524,53.46684409442509,0.5892056328899469,Ohio,HIGH,RESEARCH_READY,
2026-09-12T22:00:00.000Z,2,Gardner-Webb,Liberty,OVC,Conference USA,False,Williams Stadium (VA),,,,,,,False,0.489,,,,,,,,2026-09-12 22:00:00+00:00,15.333333333333336,24.4,20.625,18.8,5.600000000000001,0.2,0.0,1.0,50.0,0.9218967513001478,24.53409261137473,53.536562141150235,0.25480427691653107,Liberty,HIGH,RESEARCH_READY,
2026-09-12T22:30:00.000Z,2,Monmouth,Western Michigan,Coastal Athletic,Mid-American,False,Waldo Stadium,,,,,,,False,0.605,,,,,,,,2026-09-12 22:30:00+00:00,27.0,34.2,35.30357142857143,3.799999999999997,30.4,0.8,0.0,1.0,50.0,0.9217634737347615,24.31241135652171,57.40709968837302,0.3736574234951948,Western Michigan,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Southern,Houston,SWAC,Big 12,False,TDECU Stadium,,,,,,,False,0.603,,,,,,,,2026-09-12 23:00:00+00:00,52.0,43.4,47.125,16.0,27.4,0.6,0.0,1.0,50.0,0.9688602720841806,32.211776731009685,56.251854343731274,0.3235590341554613,Houston,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Bowling Green,Nebraska,Mid-American,Big Ten,False,"Memorial Stadium (Lincoln, NE)",,,,,,,False,0.54,,,,,,,,2026-09-12 23:00:00+00:00,-31.666666666666664,-12.8,-5.125,-2.599999999999998,-10.200000000000003,0.0,0.0,1.0,50.0,0.4782532851109902,-1.68517432033639,55.039044920575094,0.25300502762799537,Bowling Green,LOW,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Western Carolina,Cincinnati,Southern,Big 12,False,Nippert Stadium,,,,,,,False,0.529,,,,,,,,2026-09-12 23:00:00+00:00,12.0,18.6,37.75,5.400000000000002,13.199999999999996,0.0,0.0,1.0,50.0,0.9227959275659413,21.071955335286464,58.80179152221383,0.3992645443529913,Cincinnati,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Tulsa,Sam Houston,American Athletic,Conference USA,False,Elliott T. Bowers Stadium,,,,,,,False,0.594,,,,,,,,2026-09-12 23:00:00+00:00,-20.666666666666668,-15.8,-7.125,-9.0,-6.799999999999997,0.0,0.0,1.0,50.0,0.4074918971485515,-6.962393274829119,56.61677888073889,0.20378333367102108,Tulsa,MEDIUM,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Middle Tennessee,Marshall,Conference USA,Sun Belt,False,Joan C. Edwards Stadium,,,,,,,False,0.594,,,,,,,,2026-09-12 23:00:00+00:00,0.0,0.0,4.625,-3.1999999999999993,3.200000000000003,-0.2,0.0,1.0,50.0,0.6388731592327839,6.79765246802157,54.814207371927424,0.17411521526005208,Marshall,MEDIUM,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Georgia State,Kennesaw State,Sun Belt,Conference USA,False,Fifth Third Stadium,,,,,,,True,0.741,6.0,-3500.0,1450.0,-22.5,51.5,018e668269a3b5dc4055758ca86b1062,2026-09-03T23:00:00Z,2026-09-12 23:00:00+00:00,5.333333333333332,6.799999999999999,14.25,7.0,-0.19999999999999574,0.6,0.0,1.0,50.0,0.7207172959927457,12.864892700809783,49.924999236289835,0.262187756110961,Kennesaw State,HIGH,RESEARCH_READY,-9.635107299190217
2026-09-12T23:00:00.000Z,2,Tennessee,Georgia Tech,SEC,ACC,False,Bobby Dodd Stadium,,,,,,,True,0.94,3.0,,,-47.5,55.5,6a210786327aaa1d1d7565f7b119f094,2026-09-05T19:00:00Z,2026-09-12 23:00:00+00:00,-7.333333333333334,-11.8,-2.25,-4.399999999999999,-7.399999999999999,-0.2,0.0,1.0,50.0,0.5721678036788079,1.039373130420974,56.037105998682335,0.17784472333723683,Georgia Tech,LOW,RESEARCH_READY,-46.46062686957902
2026-09-12T23:00:00.000Z,2,Towson,South Carolina,Coastal Athletic,SEC,False,Williams-Brice Stadium,,,,,,,False,0.557,,,,,,,,2026-09-12 23:00:00+00:00,35.333333333333336,33.6,34.5,12.0,21.6,0.2,0.0,1.0,50.0,0.9636284392368073,28.645287384209045,57.23933552196546,0.28989482600743544,South Carolina,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,South Alabama,Tulane,Sun Belt,American Athletic,False,Yulman Stadium,,,,,,,False,0.654,,,,,,,,2026-09-12 23:00:00+00:00,4.333333333333333,10.0,7.875,-2.1999999999999993,12.2,0.20000000000000007,0.0,1.0,50.0,0.76839974881954,8.639928099350694,54.029821563784544,0.18829951364136838,Tulane,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Southern Utah,Colorado State,Big Sky,Pac-12,False,Canvas Stadium,,,,,,,False,0.54,,,,,,,,2026-09-12 23:00:00+00:00,6.333333333333336,5.600000000000001,14.25,-0.3999999999999986,6.0,-0.2,0.0,1.0,50.0,0.7279877867586366,9.725634450184861,51.56716307151394,0.23270107854197356,Colorado State,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,West Georgia,Arkansas State,UAC,Sun Belt,False,Centennial Bank Stadium,,,,,,,True,0.96,1.0,580.0,-880.0,16.5,55.5,01e9c4d460a55375a75d025e2b1ddbf5,2026-09-19T16:00:00Z,2026-09-12 23:00:00+00:00,,,,,,,,,,,,,,UNKNOWN,LOW,INSUFFICIENT_HISTORY,
2026-09-12T23:00:00.000Z,2,Lindenwood,Missouri State,OVC,Conference USA,False,Plaster Sports Complex,,,,,,,False,0.623,,,,,,,,2026-09-12 23:00:00+00:00,21.666666666666664,28.6,31.125,24.866666666666667,3.7333333333333343,0.4,0.0,1.0,50.0,0.8885054863873049,25.678949032655844,56.87508069249333,0.2921387140341817,Missouri State,HIGH,RESEARCH_READY,
2026-09-12T23:00:00.000Z,2,Illinois State,Northern Illinois,MVFC,Mountain West,False,Huskie Stadium,,,,,,,False,0.579,,,,,,,,2026-09-12 23:00:00+00:00,44.0,29.799999999999997,13.267857142857142,21.2,8.600000000000001,0.4,0.0,1.0,50.0,0.9252217573243362,20.692280190514314,56.15124156896053,0.28859531222791485,Northern Illinois,HIGH,RESEARCH_READY,
2026-09-12T23:15:00.000Z,2,San Diego State,UCLA,Pac-12,Big Ten,False,Rose Bowl,,,,,,,True,0.92,1.0,,,-8.5,,14620ae05bec8eaa19ca94156c71dff2,2026-09-12T23:15:00Z,2026-09-12 23:15:00+00:00,-35.0,-28.0,-22.625,-10.2,-17.799999999999997,-0.4,0.0,1.0,50.0,0.1883226356982635,-13.98853094296841,56.284591839874814,0.2291563825531651,San Diego State,HIGH,RESEARCH_READY,-22.48853094296841
2026-09-12T23:15:00.000Z,2,Western Illinois,Wisconsin,OVC,Big Ten,False,Camp Randall Stadium,,,,,,,False,0.531,,,,,,,,2026-09-12 23:15:00+00:00,47.0,41.199999999999996,26.0,2.3999999999999986,38.8,0.4,0.0,1.0,50.0,0.9633745793543078,30.338275669794452,59.84011720670246,0.5440997261272752,Wisconsin,HIGH,RESEARCH_READY,
2026-09-12T23:30:00.000Z,2,Navy,Florida Atlantic,American Athletic,American Athletic,False,FAU Stadium,,,,,,,False,0.536,,,,,,,,2026-09-12 23:30:00+00:00,-29.0,-8.4,-6.0,2.6000000000000014,-11.0,-0.6000000000000001,0.0,1.0,50.0,0.3832105826479431,-4.6913148976285255,56.23750118672074,0.3284460340547357,Navy,MEDIUM,RESEARCH_READY,
2026-09-12T23:30:00.000Z,2,Ohio State,Texas,Big Ten,SEC,False,DKR-Texas Memorial Stadium,,,,,,,True,0.92,3.0,-118.0,-102.0,-1.5,47.5,08c34029ecc85b4a6d519f90f9082e56,2026-09-12T23:30:00Z,2026-09-12 23:30:00+00:00,11.333333333333334,-11.799999999999999,-14.25,4.599999999999998,-16.4,0.20000000000000007,0.0,1.0,50.0,0.3440787459772144,-4.860914957030542,48.50407087295279,0.39844021219657355,Ohio State,MEDIUM,RESEARCH_READY,-6.360914957030542
2026-09-12T23:30:00.000Z,2,Texas Tech,Oregon State,Big 12,Pac-12,False,Reser Stadium,,,,,,,False,0.695,,,,,,,,2026-09-12 23:30:00+00:00,-32.66666666666667,-24.8,-27.125,-13.2,-11.600000000000001,-0.4,0.0,1.0,50.0,0.20257615136494583,-12.755409124571013,55.694550375413264,0.21102328112613883,Texas Tech,HIGH,RESEARCH_READY,
2026-09-12T23:30:00.000Z,2,Iowa State,Iowa,Big 12,Big Ten,False,Kinnick Stadium,,,,,,,True,0.92,3.0,-630.0,455.0,-13.0,41.5,0633819fa9e60ac71609cd40e1596b1b,2026-09-12T23:30:00Z,2026-09-12 23:30:00+00:00,0.0,2.4000000000000004,9.75,1.3999999999999986,1.0,0.0,0.0,1.0,50.0,0.6648205949897734,6.237446208306474,52.97270639829854,0.1708468068544005,Iowa,MEDIUM,RESEARCH_READY,-6.762553791693526
2026-09-12T23:30:00.000Z,2,Georgia Southern,Clemson,Sun Belt,ACC,False,"Memorial Stadium (Clemson, SC)",,,,,,,False,0.665,,,,,,,,2026-09-12 23:30:00+00:00,16.0,11.200000000000001,8.875,-1.2000000000000028,12.399999999999999,0.0,0.0,1.0,50.0,0.7438378544330239,11.04449751830434,52.2536188657288,0.21570739177551979,Clemson,HIGH,RESEARCH_READY,
2026-09-12T23:30:00.000Z,2,Fordham,Coastal Carolina,Patriot,Sun Belt,False,Brooks Stadium (SC),,,,,,,False,0.66,,,,,,,,2026-09-12 23:30:00+00:00,-8.333333333333332,4.199999999999999,19.75,-4.400000000000002,8.600000000000001,0.0,0.0,1.0,50.0,0.7084705386324052,7.5761815507019765,49.12568696849333,0.28688768099223577,Coastal Carolina,HIGH,RESEARCH_READY,
2026-09-12T23:30:00.000Z,2,Louisiana Tech,LSU,Sun Belt,SEC,False,Tiger Stadium (LA),,,,,,,False,0.585,,,,,,,,2026-09-12 23:30:00+00:00,-10.333333333333334,-3.0,-6.0,-6.599999999999998,3.6000000000000014,-0.19999999999999996,0.0,1.0,50.0,0.5212639122872667,1.972205859977242,55.52716821830726,0.17145981559390322,LSU,LOW,RESEARCH_READY,
2026-09-12T23:45:00.000Z,2,Southern Miss,Auburn,Sun Belt,SEC,False,Jordan-Hare Stadium,,,,,,,False,0.512,,,,,,,,2026-09-12 23:45:00+00:00,19.666666666666668,16.4,2.125,9.2,7.199999999999999,0.2,0.0,1.0,50.0,0.7741008093970221,13.574084503892534,56.46246101105478,0.20808186703471787,Auburn,HIGH,RESEARCH_READY,
2026-09-12T23:45:00.000Z,2,Charlotte,Ole Miss,American Athletic,SEC,False,Vaught-Hemingway Stadium,,,,,,,False,0.603,,,,,,,,2026-09-12 23:45:00+00:00,37.333333333333336,40.2,44.25,25.4,14.799999999999997,0.8,0.0,1.0,50.0,0.9756118603597382,33.09960737636676,58.898290861411674,0.31093158316808256,Ole Miss,HIGH,RESEARCH_READY,
2026-09-13T00:00:00.000Z,2,Grambling,TCU,SWAC,Big 12,False,Amon G. Carter Stadium,,,,,,,False,0.319,,,,,,,,2026-09-13 00:00:00+00:00,60.666666666666664,50.8,41.0,18.4,32.4,0.6,-15.666666666666666,1.0,50.0,1.0,38.99976184241248,57.64914947759407,0.6073972998914732,TCU,HIGH,RESEARCH_READY,
2026-09-13T00:00:00.000Z,2,Prairie View A&M,Baylor,SWAC,Big 12,False,McLane Stadium,,,,,,,False,0.566,,,,,,,,2026-09-13 00:00:00+00:00,24.000000000000004,29.4,26.625,16.4,13.0,0.2,0.0,1.0,50.0,0.9086715218451834,22.53457007989263,50.95134733225972,0.24868864097533686,Baylor,HIGH,RESEARCH_READY,
2026-09-13T01:00:00.000Z,2,Cal Poly,San José State,Big Sky,Mountain West,False,CEFCU Stadium,,,,,,,False,0.414,,,,,,,,2026-09-13 01:00:00+00:00,26.333333333333332,21.0,20.25,6.6000000000000005,14.400000000000006,0.0,-15.75,1.0,50.0,0.9535574449052058,25.65132255072422,56.53791014945824,0.5149821123893077,San José State,HIGH,RESEARCH_READY,
2026-09-13T01:00:00.000Z,2,Texas Southern,UTEP,SWAC,Mountain West,False,Sun Bowl,,,,,,,True,0.753,9.0,-9000.0,2200.0,-29.5,59.5,932e0ced2b1a1ae5694574642bb186ae,2026-09-05T19:30:00Z,2026-09-13 01:00:00+00:00,33.0,35.8,34.0,17.8,18.0,0.0,0.0,1.0,50.0,0.9180954363871452,25.918090594071717,54.639604811690546,0.41104145458241353,UTEP,HIGH,RESEARCH_READY,-3.5819094059282826
2026-09-13T02:00:00.000Z,2,North Dakota State,Air Force,Mountain West,Mountain West,False,Falcon Stadium,,,,,,,False,0.616,,,,,,,,2026-09-13 02:00:00+00:00,-8.0,-4.8,-5.25,-6.699999999999999,1.8999999999999986,-0.09999999999999998,15.8125,1.0,50.0,0.45660938212496804,2.4384848176164224,56.78849381423761,0.5731097815652952,North Dakota State,LOW,RESEARCH_READY,
2026-09-13T02:15:00.000Z,2,Arkansas,Utah,SEC,Big 12,False,Rice-Eccles Stadium,,,,,,,True,0.92,3.0,-345.0,255.0,-7.5,55.5,c12cd73c4077a0265acec205a572c2ec,2026-09-12T16:00:00Z,2026-09-13 02:15:00+00:00,22.0,27.200000000000003,32.5,18.200000000000003,9.0,1.0,0.0,1.0,50.0,0.9616052699519548,30.656371804530874,55.48318413155559,0.40637930077508744,Utah,HIGH,RESEARCH_READY,23.156371804530874
2026-09-13T02:30:00.000Z,2,Montana State,Nevada,Big Sky,Mountain West,False,Mackay Stadium,,,,,,,False,0.558,,,,,,,,2026-09-13 02:30:00+00:00,36.0,17.6,13.125,0.0,17.599999999999998,0.2,0.0,1.0,50.0,0.8431680898062183,17.896952005288437,56.340389787926455,0.2816921095777865,Nevada,HIGH,RESEARCH_READY,
2026-09-13T02:30:00.000Z,2,Sacramento State,Fresno State,Mid-American,Pac-12,False,Valley Children's Stadium,,,,,,,False,0.503,,,,,,,,2026-09-13 02:30:00+00:00,20.333333333333336,23.2,7.875,2.3999999999999986,20.8,0.6000000000000001,15.833333333333334,1.0,50.0,0.8497060248524176,18.559393375922728,56.470268740315724,0.6584091794685133,Fresno State,HIGH,RESEARCH_READY,
2026-09-13T03:00:00.000Z,2,Louisiana,USC,Sun Belt,Big Ten,False,Los Angeles Memorial Coliseum,,,,,,,False,0.6,,,,,,,,2026-09-13 03:00:00+00:00,10.666666666666666,2.0000000000000004,7.375,0.1999999999999993,1.8000000000000007,-0.20000000000000007,-15.666666666666666,1.0,50.0,0.6591981827395044,10.64740306094586,53.14837445476311,0.5341395827503872,USC,MEDIUM,RESEARCH_READY,
2026-09-13T03:59:00.000Z,2,New Mexico State,Hawai'i,Conference USA,Mountain West,False,Clarence T.C. Ching Athletics Complex,,,,,,,False,0.443,,,,,,,,2026-09-13 03:59:00+00:00,11.666666666666668,15.0,15.875,6.399999999999999,8.599999999999998,0.39999999999999997,0.0,1.0,50.0,0.8396124399619781,11.486114683297078,48.17559135585419,0.16769974161037116,Hawai'i,HIGH,RESEARCH_READY,
