game_date,season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_margin,total_points,home_win,home_games_before,home_pf_last3,home_pa_last3,home_margin_last3,home_pf_last5,home_pa_last5,home_margin_last5,home_pf_last8,home_pa_last8,home_margin_last8,home_winpct_last5,home_winpct_last8,home_rest_days,away_games_before,away_pf_last3,away_pa_last3,away_margin_last3,away_pf_last5,away_pa_last5,away_margin_last5,away_pf_last8,away_pa_last8,away_margin_last8,away_winpct_last5,away_winpct_last8,away_rest_days,margin_form_gap_3,margin_form_gap_5,margin_form_gap_8,offense_gap_5,defense_gap_5,winpct_gap_5,rest_gap,home_field,history_ready
2021-10-03 03:00:00+00:00,2021,5,Hawai'i,Fresno State,27.0,24.0,False,True,3.0,51.0,1,69,27.0,27.666666666666668,-0.6666666666666666,28.0,32.4,-4.4,28.75,29.0,-0.25,0.4,0.5,7.125,63,47.0,25.666666666666668,21.333333333333332,42.0,21.6,20.4,38.75,26.25,12.5,0.8,0.625,8.041666666666666,-22.0,-24.799999999999997,-12.75,-14.0,-10.799999999999997,-0.4,-0.9166666666666661,1,True
2021-10-07 23:30:00+00:00,2021,6,Arkansas State,Coastal Carolina,20.0,52.0,False,True,-32.0,72.0,0,67,23.333333333333332,50.666666666666664,-27.333333333333332,32.0,45.6,-13.6,35.5,41.0,-5.5,0.2,0.25,5.145833333333333,53,46.666666666666664,11.333333333333334,35.333333333333336,48.2,14.0,34.2,42.375,20.25,22.125,1.0,0.875,5.208333333333333,-62.66666666666667,-47.800000000000004,-27.625,-16.200000000000003,-31.6,-0.8,-0.0625,1,True
2021-10-07 23:30:00+00:00,2021,6,Tulane,Houston,22.0,40.0,False,True,-18.0,62.0,0,67,23.666666666666668,47.0,-23.333333333333332,35.0,40.2,-5.2,32.625,36.25,-3.625,0.2,0.25,5.166666666666667,63,39.333333333333336,10.0,29.333333333333332,36.6,15.0,21.6,35.0,19.25,15.75,0.8,0.625,6.0,-52.666666666666664,-26.8,-19.375,-1.6000000000000014,-25.200000000000003,-0.6000000000000001,-0.833333333333333,1,True
2021-10-08 23:00:00+00:00,2021,6,Cincinnati,Temple,52.0,3.0,False,True,49.0,55.0,1,65,34.666666666666664,14.666666666666666,20.0,34.8,16.4,18.4,36.5,19.5,17.0,0.8,0.875,6.1875,65,26.0,22.0,4.0,27.4,30.2,-2.8,22.0,33.0,-11.0,0.6,0.375,6.291666666666667,16.0,21.2,28.0,7.399999999999999,13.8,0.20000000000000007,-0.10416666666666696,1,True
2021-10-08 23:00:00+00:00,2021,6,Florida International,Charlotte,33.0,45.0,False,True,-12.0,78.0,0,61,23.0,47.666666666666664,-24.666666666666668,26.8,35.2,-8.4,23.0,33.875,-10.875,0.2,0.125,6.145833333333333,60,21.666666666666668,27.666666666666668,-6.0,26.8,24.2,2.6,26.25,29.875,-3.625,0.6,0.5,6.291666666666667,-18.666666666666668,-11.0,-7.25,0.0,-11.000000000000004,-0.39999999999999997,-0.14583333333333393,1,True
2021-10-09 02:30:00+00:00,2021,6,Arizona State,Stanford,28.0,10.0,False,True,18.0,38.0,1,60,31.333333333333332,21.0,10.333333333333334,34.4,17.4,17.0,38.25,19.0,19.25,0.8,0.75,6.0,63,32.0,27.333333333333332,4.666666666666667,29.0,26.8,2.2,31.375,28.875,2.5,0.6,0.75,6.291666666666667,5.666666666666667,14.8,16.75,5.399999999999999,9.400000000000002,0.20000000000000007,-0.29166666666666696,1,True
2021-10-09 16:00:00+00:00,2021,6,Baylor,West Virginia,45.0,20.0,False,True,25.0,65.0,1,66,30.0,20.0,10.0,37.0,17.4,19.6,29.25,23.375,5.875,0.8,0.625,6.708333333333333,65,20.0,20.0,0.0,30.0,18.0,12.0,25.5,19.875,5.625,0.4,0.5,6.854166666666667,10.0,7.600000000000001,0.25,7.0,0.6000000000000014,0.4,-0.14583333333333393,1,True
2021-10-09 16:00:00+00:00,2021,6,Bowling Green,Akron,20.0,35.0,False,True,-15.0,55.0,0,58,20.333333333333332,15.666666666666666,4.666666666666667,17.2,21.4,-4.2,14.5,29.0,-14.5,0.4,0.25,6.854166666666667,61,19.666666666666668,35.666666666666664,-16.0,18.6,42.4,-23.8,17.25,38.625,-21.375,0.2,0.25,6.854166666666667,20.666666666666668,19.6,6.875,-1.4000000000000021,21.0,0.2,0.0,1,True
2021-10-09 16:00:00+00:00,2021,6,Florida,Vanderbilt,42.0,0.0,False,True,42.0,42.0,1,67,26.666666666666668,21.666666666666668,5.0,31.4,19.8,11.6,32.125,30.375,1.75,0.6,0.375,6.75,64,17.666666666666668,43.666666666666664,-26.0,16.0,35.0,-19.0,14.25,37.0,-22.75,0.4,0.25,6.6875,31.0,30.6,24.5,15.399999999999999,15.2,0.19999999999999996,0.0625,1,True
2021-10-09 16:00:00+00:00,2021,6,Ohio State,Maryland,66.0,17.0,False,True,49.0,83.0,1,68,50.666666666666664,13.333333333333334,37.333333333333336,45.0,21.2,23.8,40.0,24.5,15.5,0.8,0.75,6.854166666666667,59,23.666666666666668,28.0,-4.333333333333333,32.6,21.6,11.0,29.125,22.625,6.5,0.8,0.625,7.666666666666667,41.66666666666667,12.8,9.0,12.399999999999999,0.40000000000000213,0.0,-0.8125,1,True
2021-10-09 16:00:00+00:00,2021,6,Ole Miss,Arkansas,52.0,51.0,False,True,1.0,103.0,1,62,45.333333333333336,26.666666666666668,18.666666666666668,41.0,24.8,16.2,42.875,30.375,12.5,0.8,0.75,6.854166666666667,64,21.666666666666668,19.0,2.6666666666666665,28.6,19.0,9.6,27.25,28.0,-0.75,0.8,0.5,7.0,16.0,6.6,13.25,12.399999999999999,-5.800000000000001,0.0,-0.14583333333333304,1,True
2021-10-09 16:00:00+00:00,2021,6,Rutgers,Michigan State,13.0,31.0,False,True,-18.0,44.0,0,62,23.666666666666668,28.333333333333332,-4.666666666666667,29.8,21.2,8.6,25.5,22.625,2.875,0.6,0.5,6.854166666666667,63,36.333333333333336,22.666666666666668,13.666666666666666,37.8,20.6,17.2,31.75,26.75,5.0,1.0,0.75,6.6875,-18.333333333333332,-8.6,-2.125,-7.9999999999999964,-0.5999999999999979,-0.4,0.16666666666666696,1,True
2021-10-09 16:00:00+00:00,2021,6,Tennessee,South Carolina,45.0,20.0,False,True,25.0,65.0,1,65,44.0,20.666666666666668,23.333333333333332,40.8,21.8,19.0,34.75,23.875,10.875,0.6,0.5,7.0,66,15.333333333333334,23.333333333333332,-8.0,22.4,17.4,5.0,19.5,23.75,-4.25,0.6,0.375,6.854166666666667,31.333333333333332,14.0,15.125,18.4,-4.400000000000002,0.0,0.14583333333333304,1,True
2021-10-09 16:00:00+00:00,2021,6,Texas,Oklahoma,48.0,55.0,True,True,-7.0,103.0,0,67,53.333333333333336,20.666666666666668,32.666666666666664,43.8,24.0,19.8,45.375,24.625,20.75,0.8,0.75,7.0,71,25.333333333333332,20.0,5.333333333333333,38.4,19.0,19.4,37.625,18.75,18.875,1.0,1.0,6.854166666666667,27.333333333333332,0.40000000000000213,1.875,5.399999999999999,-5.0,-0.19999999999999996,0.14583333333333304,0,True
2021-10-09 16:00:00+00:00,2021,6,Toledo,Northern Illinois,20.0,22.0,False,True,-2.0,42.0,0,63,24.333333333333332,13.666666666666666,10.666666666666666,30.2,16.6,13.6,30.0,19.625,10.375,0.6,0.625,7.0,62,26.0,32.333333333333336,-6.333333333333333,28.6,33.6,-5.0,28.375,35.0,-6.625,0.6,0.375,6.895833333333333,17.0,18.6,17.0,1.5999999999999979,17.0,0.0,0.10416666666666696,1,True
2021-10-09 16:30:00+00:00,2021,6,Duke,Georgia Tech,27.0,31.0,False,True,-4.0,58.0,0,66,29.666666666666668,31.333333333333332,-1.6666666666666667,32.4,28.4,4.0,28.75,37.75,-9.0,0.6,0.375,7.020833333333333,64,24.666666666666668,29.333333333333332,-4.666666666666667,28.0,25.4,2.6,28.625,27.125,1.5,0.4,0.375,7.020833333333333,3.0,1.4,-10.5,4.399999999999999,-3.0,0.19999999999999996,0.0,1,True
2021-10-09 18:00:00+00:00,2021,6,Marshall,Old Dominion,20.0,13.0,False,True,7.0,33.0,1,66,32.0,35.666666666666664,-3.6666666666666665,37.8,24.8,13.0,26.5,22.875,3.625,0.4,0.25,6.791666666666667,54,24.0,36.0,-12.0,25.8,31.4,-5.6,23.875,32.125,-8.25,0.2,0.125,6.708333333333333,8.333333333333334,18.6,11.875,11.999999999999996,6.599999999999998,0.2,0.08333333333333393,1,True
2021-10-09 19:00:00+00:00,2021,6,Louisville,Virginia,33.0,34.0,False,True,-1.0,67.0,0,67,35.666666666666664,31.666666666666668,4.0,32.2,28.2,4.0,32.875,24.5,8.375,0.6,0.625,7.104166666666667,67,28.666666666666668,41.333333333333336,-12.666666666666666,34.2,27.6,6.6,35.5,27.25,8.25,0.6,0.625,8.8125,16.666666666666664,-2.5999999999999996,0.125,-2.0,-0.5999999999999979,0.0,-1.708333333333333,1,True
2021-10-09 19:30:00+00:00,2021,6,Auburn,Georgia,10.0,34.0,False,True,-24.0,44.0,0,69,26.0,23.666666666666668,2.3333333333333335,40.0,16.2,23.8,32.875,19.625,13.25,0.8,0.625,6.770833333333333,71,46.333333333333336,4.333333333333333,42.0,41.0,4.6,36.4,40.375,9.25,31.125,1.0,1.0,7.145833333333333,-39.666666666666664,-12.599999999999998,-17.875,-1.0,-11.6,-0.19999999999999996,-0.375,1,True
2021-10-09 19:30:00+00:00,2021,6,BYU,Boise State,17.0,26.0,False,False,-9.0,43.0,0,69,32.0,21.333333333333332,10.666666666666666,29.2,19.4,9.8,30.0,19.5,10.5,1.0,0.875,7.770833333333333,66,26.0,21.666666666666668,4.333333333333333,32.6,22.8,9.8,30.0,23.625,6.375,0.4,0.5,7.0,6.333333333333333,0.0,4.125,-3.400000000000002,3.400000000000002,0.6,0.770833333333333,1,True
2021-10-09 19:30:00+00:00,2021,6,Colorado State,San José State,32.0,14.0,False,True,18.0,46.0,1,58,19.0,18.0,1.0,19.4,25.0,-5.6,21.125,29.875,-8.75,0.2,0.25,14.0,62,19.0,22.333333333333332,-3.3333333333333335,21.8,22.2,-0.4,23.25,23.125,0.125,0.6,0.625,6.708333333333333,4.333333333333334,-5.199999999999999,-8.875,-2.400000000000002,-2.8000000000000007,-0.39999999999999997,7.291666666666667,1,True
2021-10-09 19:30:00+00:00,2021,6,Eastern Michigan,Miami (OH),13.0,12.0,False,True,1.0,25.0,1,62,40.333333333333336,25.333333333333332,15.0,32.6,25.0,7.6,35.0,28.875,6.125,0.6,0.625,7.041666666666667,59,26.666666666666668,15.666666666666666,11.0,24.0,25.4,-1.4,25.75,25.875,-0.125,0.4,0.5,7.0,4.0,9.0,6.25,8.600000000000001,0.3999999999999986,0.19999999999999996,0.04166666666666696,1,True
2021-10-09 19:30:00+00:00,2021,6,Illinois,Wisconsin,0.0,24.0,False,True,-24.0,24.0,0,63,16.666666666666668,15.666666666666666,1.0,18.8,25.2,-6.4,19.375,29.0,-9.625,0.2,0.25,7.145833333333333,66,21.333333333333332,28.666666666666668,-7.333333333333333,23.2,26.0,-2.8,18.625,23.625,-5.0,0.4,0.375,7.145833333333333,8.333333333333332,-3.6000000000000005,-4.625,-4.399999999999999,0.8000000000000007,-0.2,0.0,1,True
2021-10-09 19:30:00+00:00,2021,6,Liberty,Middle Tennessee,41.0,13.0,False,False,28.0,54.0,1,44,34.0,17.666666666666668,16.333333333333332,34.2,14.6,19.6,33.375,15.25,18.125,0.8,0.75,6.854166666666667,66,28.666666666666668,32.333333333333336,-3.6666666666666665,30.0,29.4,0.6,28.0,30.0,-2.0,0.4,0.5,6.854166666666667,20.0,19.0,20.125,4.200000000000003,14.799999999999999,0.4,0.0,1,True
2021-10-09 19:30:00+00:00,2021,6,Massachusetts,UConn,27.0,13.0,False,False,14.0,40.0,1,57,12.666666666666666,46.666666666666664,-34.0,14.6,47.2,-32.6,10.625,44.5,-33.875,0.0,0.0,7.145833333333333,54,23.666666666666668,35.333333333333336,-11.666666666666666,19.8,38.6,-18.8,17.5,39.75,-22.25,0.0,0.0,6.833333333333333,-22.333333333333336,-13.8,-11.625,-5.200000000000001,-8.600000000000001,0.0,0.3125,1,True
2021-10-09 19:30:00+00:00,2021,6,Navy,SMU,24.0,31.0,False,True,-7.0,55.0,0,67,19.0,27.0,-8.0,12.8,29.0,-16.2,14.25,28.125,-13.875,0.2,0.125,7.0,65,40.666666666666664,29.333333333333332,11.333333333333334,42.6,21.8,20.8,40.25,26.5,13.75,1.0,0.75,6.979166666666667,-19.333333333333336,-37.0,-27.625,-29.8,-7.199999999999999,-0.8,0.020833333333333037,1,True
2021-10-09 19:30:00+00:00,2021,6,North Carolina,Florida State,25.0,35.0,False,True,-10.0,60.0,0,66,39.666666666666664,30.333333333333332,9.333333333333334,37.6,25.0,12.6,40.75,25.125,15.625,0.6,0.625,7.145833333333333,65,23.333333333333332,32.0,-8.666666666666666,25.0,31.4,-6.4,27.5,33.875,-6.375,0.2,0.25,7.0,18.0,19.0,22.0,12.600000000000001,6.399999999999999,0.39999999999999997,0.14583333333333304,1,True
2021-10-09 19:30:00+00:00,2021,6,Ohio,Central Michigan,27.0,30.0,False,True,-3.0,57.0,0,61,18.0,33.666666666666664,-15.666666666666666,17.8,31.6,-13.8,24.0,26.0,-2.0,0.2,0.375,7.0,63,23.0,34.666666666666664,-11.666666666666666,27.6,27.6,0.0,26.5,28.75,-2.25,0.4,0.375,7.0,-4.0,-13.8,0.25,-9.8,-4.0,-0.2,0.0,1,True
2021-10-09 19:30:00+00:00,2021,6,Syracuse,Wake Forest,37.0,40.0,False,True,-3.0,77.0,0,65,38.666666666666664,26.0,12.666666666666666,30.4,20.8,9.6,25.25,26.875,-1.625,0.6,0.375,7.0,66,36.333333333333336,21.666666666666668,14.666666666666666,38.4,18.2,20.2,36.75,29.625,7.125,1.0,0.625,7.125,-2.0,-10.6,-8.75,-8.0,-2.6000000000000014,-0.4,-0.125,1,True
2021-10-09 19:30:00+00:00,2021,6,UAB,Florida Atlantic,31.0,14.0,False,True,17.0,45.0,1,55,26.666666666666668,21.0,5.666666666666667,23.6,23.8,-0.2,24.375,23.125,1.25,0.6,0.625,6.854166666666667,66,36.666666666666664,22.0,14.666666666666666,32.4,21.4,11.0,25.75,24.625,1.125,0.6,0.375,7.0,-9.0,-11.2,0.125,-8.799999999999997,-2.400000000000002,0.0,-0.14583333333333304,1,True
2021-10-09 19:30:00+00:00,2021,6,Western Michigan,Ball State,20.0,45.0,False,True,-25.0,65.0,0,63,30.333333333333332,20.333333333333332,10.0,26.6,21.6,5.0,29.0,27.25,1.75,0.8,0.625,7.145833333333333,61,17.333333333333332,27.666666666666668,-10.333333333333334,19.2,29.6,-10.4,24.75,27.0,-2.25,0.4,0.625,6.9375,20.333333333333336,15.4,4.0,7.400000000000002,8.0,0.4,0.20833333333333304,1,True
2021-10-09 20:00:00+00:00,2021,6,Iowa,Penn State,23.0,20.0,False,True,3.0,43.0,1,65,35.0,11.666666666666666,23.333333333333332,33.2,11.6,21.6,31.875,13.25,18.625,1.0,1.0,7.833333333333333,67,30.0,12.333333333333334,17.666666666666668,30.0,12.0,18.0,33.5,14.0,19.5,1.0,1.0,6.854166666666667,5.666666666666664,3.6000000000000014,-0.875,3.200000000000003,0.40000000000000036,0.0,0.9791666666666661,1,True
2021-10-09 20:00:00+00:00,2021,6,Missouri,North Texas,48.0,35.0,False,False,13.0,83.0,1,65,39.0,43.666666666666664,-4.666666666666667,35.8,38.0,-2.2,34.375,42.25,-7.875,0.4,0.375,7.166666666666667,66,11.666666666666666,33.0,-21.333333333333332,21.4,33.8,-12.4,25.0,37.875,-12.875,0.2,0.25,13.875,16.666666666666664,10.2,5.0,14.399999999999999,-4.200000000000003,0.2,-6.708333333333333,1,True
2021-10-09 20:00:00+00:00,2021,6,Washington State,Oregon State,31.0,24.0,False,True,7.0,55.0,1,61,16.0,25.0,-9.0,23.0,25.0,-2.0,23.125,31.375,-8.25,0.4,0.25,6.9375,60,38.0,17.0,21.0,36.0,21.6,14.4,32.625,26.375,6.25,0.8,0.5,6.791666666666667,-30.0,-16.4,-14.5,-13.0,-3.3999999999999986,-0.4,0.14583333333333304,1,True
2021-10-09 22:00:00+00:00,2021,6,UCF,East Carolina,20.0,16.0,False,True,4.0,36.0,1,66,42.666666666666664,30.0,12.666666666666666,37.4,34.0,3.4,39.5,33.125,6.375,0.4,0.5,7.104166666666667,62,41.666666666666664,31.666666666666668,10.0,32.2,29.6,2.6,32.25,30.5,1.75,0.6,0.625,7.104166666666667,2.666666666666666,0.7999999999999998,4.625,5.199999999999996,-4.399999999999999,-0.19999999999999996,0.0,1,True
2021-10-09 23:00:00+00:00,2021,6,Air Force,Wyoming,24.0,14.0,False,True,10.0,38.0,1,61,38.0,22.0,16.0,34.4,16.6,17.8,30.25,12.5,17.75,0.8,0.75,7.020833333333333,62,39.666666666666664,25.666666666666668,14.0,29.4,22.0,7.4,29.0,21.875,7.125,0.8,0.625,14.145833333333334,2.0,10.4,10.625,5.0,5.399999999999999,0.0,-7.125000000000001,1,True
2021-10-09 23:00:00+00:00,2021,6,Kent State,Buffalo,48.0,38.0,False,True,10.0,86.0,1,58,16.666666666666668,29.0,-12.333333333333334,24.0,27.6,-3.6,36.5,33.375,3.125,0.4,0.5,7.145833333333333,63,25.666666666666668,28.666666666666668,-3.0,29.8,24.2,5.6,31.25,22.0,9.25,0.4,0.5,7.291666666666667,-9.333333333333334,-9.2,-6.125,-5.800000000000001,-3.400000000000002,0.0,-0.14583333333333393,1,True
2021-10-09 23:00:00+00:00,2021,6,Southern Miss,UTEP,13.0,26.0,False,True,-13.0,39.0,0,65,14.0,36.0,-22.0,17.2,27.8,-10.6,19.75,25.375,-5.625,0.2,0.25,7.020833333333333,61,20.333333333333332,29.333333333333332,-9.0,25.8,23.8,2.0,27.625,31.75,-4.125,0.8,0.5,6.916666666666667,-13.0,-12.6,-1.5,-8.600000000000001,-4.0,-0.6000000000000001,0.10416666666666607,1,True
2021-10-09 23:00:00+00:00,2021,6,Texas State,South Alabama,33.0,31.0,False,True,2.0,64.0,1,64,26.0,39.333333333333336,-13.333333333333334,22.4,39.2,-16.8,26.75,39.875,-13.125,0.2,0.25,14.208333333333334,64,22.666666666666668,20.0,2.6666666666666665,19.8,19.2,0.6,20.125,24.5,-4.375,0.6,0.5,6.958333333333333,-16.0,-17.400000000000002,-8.75,2.599999999999998,-20.000000000000004,-0.39999999999999997,7.250000000000001,1,True
2021-10-09 23:00:00+00:00,2021,6,Texas Tech,TCU,31.0,52.0,False,True,-21.0,83.0,0,64,37.333333333333336,37.0,0.3333333333333333,35.6,30.8,4.8,32.75,30.0,2.75,0.8,0.75,7.145833333333333,66,31.666666666666668,35.333333333333336,-3.6666666666666665,38.4,23.8,14.6,35.75,23.5,12.25,0.6,0.625,7.291666666666667,4.0,-9.8,-9.5,-2.799999999999997,-7.0,0.20000000000000007,-0.14583333333333393,1,True
2021-10-09 23:00:00+00:00,2021,6,Troy,Georgia Southern,27.0,24.0,False,True,3.0,51.0,1,67,17.0,20.333333333333332,-3.3333333333333335,23.8,17.0,6.8,24.5,21.75,2.75,0.4,0.375,7.145833333333333,68,29.666666666666668,35.333333333333336,-5.666666666666667,25.0,33.8,-8.8,26.125,26.125,0.0,0.4,0.5,7.125,2.3333333333333335,15.600000000000001,2.75,-1.1999999999999993,16.799999999999997,0.0,0.020833333333333037,1,True
2021-10-09 23:00:00+00:00,2021,6,Western Kentucky,UTSA,46.0,52.0,False,True,-6.0,98.0,0,68,32.333333333333336,39.666666666666664,-7.333333333333333,35.4,35.8,-0.4,32.75,28.25,4.5,0.2,0.5,6.979166666666667,65,27.333333333333332,19.333333333333332,8.0,34.6,17.6,17.0,33.625,19.5,14.125,1.0,0.875,7.041666666666667,-15.333333333333332,-17.4,-9.625,0.7999999999999972,-18.199999999999996,-0.8,-0.0625,1,True
2021-10-09 23:30:00+00:00,2021,6,Kentucky,LSU,42.0,21.0,False,True,21.0,63.0,1,68,21.333333333333332,15.333333333333334,6.0,28.8,16.8,12.0,27.25,19.625,7.625,1.0,0.875,7.0625,68,32.0,23.333333333333332,8.666666666666666,31.4,23.0,8.4,33.0,31.5,1.5,0.6,0.625,6.9375,-2.666666666666666,3.5999999999999996,6.125,-2.599999999999998,6.199999999999999,0.4,0.125,1,True
2021-10-09 23:30:00+00:00,2021,6,Nebraska,Michigan,29.0,32.0,False,True,-3.0,61.0,0,63,30.666666666666668,17.666666666666668,13.0,34.4,12.6,21.8,29.875,17.25,12.625,0.6,0.5,7.0,63,40.333333333333336,13.333333333333334,27.0,39.8,12.8,27.0,34.375,22.75,11.625,1.0,0.75,7.3125,-14.0,-5.199999999999999,1.0,-5.399999999999999,0.20000000000000107,-0.4,-0.3125,1,True
2021-10-09 23:30:00+00:00,2021,6,Virginia Tech,Notre Dame,29.0,32.0,False,True,-3.0,61.0,0,68,25.666666666666668,17.0,8.666666666666666,25.4,15.2,10.2,21.875,24.125,-2.25,0.8,0.5,14.3125,68,27.0,16.666666666666668,10.333333333333334,30.8,23.4,7.4,27.875,25.375,2.5,0.8,0.625,7.208333333333333,-1.6666666666666679,2.799999999999999,-4.75,-5.400000000000002,8.2,0.0,7.104166666666667,1,True
2021-10-10 00:00:00+00:00,2021,6,Texas A&M,Alabama,41.0,38.0,False,True,3.0,79.0,1,67,22.0,15.333333333333334,6.666666666666667,23.4,12.6,10.8,27.875,15.375,12.5,0.6,0.75,7.041666666666667,75,45.333333333333336,21.333333333333332,24.0,45.6,18.2,27.4,45.375,21.875,23.5,1.0,1.0,7.1875,-17.333333333333332,-16.599999999999998,-11.0,-22.200000000000003,5.6,-0.4,-0.14583333333333304,1,True
2021-10-10 00:00:00+00:00,2021,6,UL Monroe,Georgia State,21.0,55.0,False,True,-34.0,76.0,0,62,15.666666666666666,27.333333333333332,-11.666666666666666,14.4,35.0,-20.6,17.375,41.0,-23.625,0.4,0.25,7.229166666666667,64,20.0,29.333333333333332,-9.333333333333334,17.4,38.0,-20.6,23.375,31.125,-7.75,0.2,0.5,7.25,-2.333333333333332,0.0,-15.875,-2.9999999999999982,3.0,0.2,-0.020833333333333037,1,True
2021-10-10 00:00:00+00:00,2021,6,USC,Utah,26.0,42.0,False,True,-16.0,68.0,0,63,36.333333333333336,24.333333333333332,12.0,33.4,24.4,9.0,34.0,25.5,8.5,0.6,0.625,7.25,63,24.0,24.0,0.0,31.4,23.4,8.0,30.75,23.25,7.5,0.6,0.625,14.229166666666666,12.0,1.0,1.0,2.0,-1.0,0.0,-6.979166666666666,1,True
2021-10-10 01:00:00+00:00,2021,6,San Diego State,New Mexico,31.0,7.0,False,True,24.0,38.0,1,65,39.666666666666664,22.0,17.666666666666668,32.2,20.8,11.4,27.625,20.875,6.75,0.8,0.625,14.229166666666666,61,7.666666666666667,30.666666666666668,-23.0,16.8,26.8,-10.0,22.125,28.75,-6.625,0.4,0.5,7.104166666666667,40.66666666666667,21.4,13.375,15.400000000000002,6.0,0.4,7.124999999999999,1,True
2021-10-10 01:00:00+00:00,2021,6,Tulsa,Memphis,35.0,29.0,False,True,6.0,64.0,1,63,23.666666666666668,40.0,-16.333333333333332,22.2,33.4,-11.2,22.5,28.5,-6.0,0.2,0.25,8.0625,70,30.0,31.333333333333332,-1.3333333333333333,37.4,32.2,5.2,32.875,29.125,3.75,0.6,0.625,7.375,-14.999999999999998,-16.4,-9.75,-15.2,-1.1999999999999957,-0.39999999999999997,0.6875,1,True
2021-10-10 02:30:00+00:00,2021,6,Arizona,UCLA,16.0,34.0,False,True,-18.0,50.0,0,58,17.333333333333332,33.333333333333336,-16.0,15.0,38.8,-23.8,15.625,36.125,-20.5,0.0,0.0,14.0,61,31.666666666666668,35.333333333333336,-3.6666666666666665,35.4,28.6,6.8,35.875,31.5,4.375,0.6,0.5,7.0,-12.333333333333334,-30.6,-24.875,-20.4,-10.199999999999996,-0.6,7.0,1,True
2021-10-10 02:30:00+00:00,2021,6,Nevada,New Mexico State,55.0,28.0,False,False,27.0,83.0,1,63,35.666666666666664,26.333333333333332,9.333333333333334,33.4,24.6,8.8,30.625,25.375,5.25,0.8,0.625,7.291666666666667,57,31.666666666666668,37.666666666666664,-6.0,26.0,35.0,-9.0,23.25,34.625,-11.375,0.2,0.25,7.0,15.333333333333334,17.8,16.625,7.399999999999999,10.399999999999999,0.6000000000000001,0.29166666666666696,1,True
2021-10-12 23:30:00+00:00,2021,7,Louisiana,App State,41.0,13.0,False,True,28.0,54.0,1,69,32.333333333333336,17.333333333333332,15.0,28.4,22.8,5.6,33.375,22.375,11.0,0.8,0.875,9.979166666666666,70,40.0,18.666666666666668,21.333333333333332,35.2,20.0,15.2,35.875,22.25,13.625,0.8,0.75,10.229166666666666,-6.333333333333332,-9.6,-2.625,-6.800000000000004,-2.8000000000000007,0.0,-0.25,1,True
2021-10-14 23:30:00+00:00,2021,7,Memphis,Navy,35.0,17.0,False,True,18.0,52.0,1,71,29.333333333333332,33.333333333333336,-4.0,34.8,35.8,-1.0,33.875,29.125,4.75,0.4,0.625,4.9375,68,26.0,29.666666666666668,-3.6666666666666665,17.6,32.2,-14.6,12.625,25.625,-13.0,0.2,0.125,5.166666666666667,-0.3333333333333335,13.6,17.75,17.199999999999996,-3.5999999999999943,0.2,-0.22916666666666696,1,True
2021-10-14 23:30:00+00:00,2021,7,South Alabama,Georgia Southern,41.0,14.0,False,True,27.0,55.0,1,65,25.666666666666668,24.666666666666668,1.0,26.0,20.0,6.0,22.75,23.875,-1.125,0.6,0.5,5.020833333333333,69,34.333333333333336,29.333333333333332,5.0,23.8,34.2,-10.4,26.625,29.125,-2.5,0.2,0.375,5.020833333333333,-4.0,16.4,1.375,2.1999999999999993,14.200000000000003,0.39999999999999997,0.0,1,True
2021-10-15 23:00:00+00:00,2021,7,North Texas,Marshall,21.0,49.0,False,True,-28.0,70.0,0,67,19.333333333333332,37.333333333333336,-18.0,22.8,32.2,-9.4,27.25,37.75,-10.5,0.2,0.25,6.125,67,26.0,26.0,0.0,32.0,26.0,6.0,29.0,22.0,7.0,0.4,0.375,6.208333333333333,-18.0,-15.4,-17.5,-9.2,-6.200000000000003,-0.2,-0.08333333333333304,1,True
2021-10-15 23:00:00+00:00,2021,7,Syracuse,Clemson,14.0,17.0,False,True,-3.0,31.0,0,66,30.333333333333332,31.333333333333332,-1.0,32.0,27.0,5.0,29.875,28.125,1.75,0.4,0.375,6.145833333333333,76,18.0,16.0,2.0,21.2,12.2,9.0,26.625,16.25,10.375,0.6,0.625,12.979166666666666,-3.0,-4.0,-8.625,10.8,-14.8,-0.19999999999999996,-6.833333333333333,1,True
2021-10-16 02:30:00+00:00,2021,7,Oregon,California,24.0,17.0,False,True,7.0,41.0,1,64,37.666666666666664,19.0,18.666666666666668,35.8,21.8,14.0,30.5,23.5,7.0,0.8,0.625,13.291666666666666,59,24.0,27.333333333333332,-3.3333333333333335,24.2,27.6,-3.4,24.0,26.25,-2.25,0.2,0.25,13.208333333333334,22.0,17.4,9.25,11.599999999999998,5.800000000000001,0.6000000000000001,0.08333333333333215,1,True
2021-10-16 02:30:00+00:00,2021,7,San José State,San Diego State,13.0,19.0,False,True,-6.0,32.0,0,63,18.0,28.666666666666668,-10.666666666666666,15.6,25.8,-10.2,21.25,24.625,-3.375,0.4,0.5,6.291666666666667,66,37.333333333333336,19.666666666666668,17.666666666666668,35.6,16.6,19.0,28.875,18.5,10.375,1.0,0.75,6.0625,-28.333333333333336,-29.2,-13.75,-20.0,-9.2,-0.6,0.22916666666666696,1,True
