year,throughSeasonType,throughWeek,team,conference,overall,offense,defense,offensePlays,defensePlays,modelVersion,source_year
2023,postseason,1,Oregon,Pac-12,28.39,21.35,-7.04,713,632,core-v1,2023
2023,postseason,1,Notre Dame,FBS Independents,26.69,12.84,-13.85,646,633,core-v1,2023
2023,postseason,1,Georgia,SEC,25.69,19.0,-6.69,749,634,core-v1,2023
2023,postseason,1,Oklahoma,Big 12,19.91,11.39,-8.53,840,822,core-v1,2023
2023,postseason,1,Alabama,SEC,19.63,8.64,-10.98,772,774,core-v1,2023
2023,postseason,1,Texas,Big 12,18.95,7.54,-11.41,884,775,core-v1,2023
2023,postseason,1,Penn State,Big Ten,18.08,4.02,-14.05,747,627,core-v1,2023
2023,postseason,1,LSU,SEC,16.79,26.44,9.65,679,753,core-v1,2023
2023,postseason,1,Washington,Pac-12,16.25,13.24,-3.01,874,937,core-v1,2023
2023,postseason,1,Kansas,Big 12,16.04,17.31,1.27,712,761,core-v1,2023
2023,postseason,1,Missouri,SEC,15.94,8.43,-7.51,776,704,core-v1,2023
2023,postseason,1,Arizona,Pac-12,14.96,11.31,-3.65,735,679,core-v1,2023
2023,postseason,1,Louisville,ACC,14.74,5.18,-9.56,803,719,core-v1,2023
2023,postseason,1,Florida State,ACC,14.05,-0.12,-14.17,771,745,core-v1,2023
2023,postseason,1,Miami,ACC,12.93,6.71,-6.22,751,691,core-v1,2023
2023,postseason,1,James Madison,Sun Belt,12.76,4.86,-7.89,739,714,core-v1,2023
2023,postseason,1,Oregon State,Pac-12,12.06,10.77,-1.29,687,694,core-v1,2023
2023,postseason,1,SMU,American Athletic,11.96,3.58,-8.38,793,684,core-v1,2023
2023,postseason,1,Texas A&M,SEC,11.95,5.29,-6.66,750,649,core-v1,2023
2023,postseason,1,Ole Miss,SEC,11.44,8.13,-3.31,805,771,core-v1,2023
2023,postseason,1,Troy,Sun Belt,11.11,-0.53,-11.65,843,794,core-v1,2023
2023,postseason,1,Tennessee,SEC,10.83,6.04,-4.79,718,654,core-v1,2023
2023,postseason,1,Liberty,Conference USA,10.49,18.74,8.25,854,750,core-v1,2023
2023,postseason,1,Kansas State,Big 12,10.29,7.08,-3.21,830,681,core-v1,2023
2023,postseason,1,Air Force,Mountain West,10.29,6.29,-4.0,729,628,core-v1,2023
2023,postseason,1,Clemson,ACC,10.15,-4.51,-14.66,846,656,core-v1,2023
2023,postseason,1,TCU,Big 12,9.0,12.3,3.3,757,713,core-v1,2023
2023,postseason,1,South Alabama,Sun Belt,8.86,4.5,-4.36,720,621,core-v1,2023
2023,postseason,1,Toledo,Mid-American,8.79,6.33,-2.46,795,835,core-v1,2023
2023,postseason,1,USC,Pac-12,8.71,14.85,6.14,728,812,core-v1,2023
2023,postseason,1,UCLA,Pac-12,8.24,-5.83,-14.07,811,712,core-v1,2023
2023,postseason,1,UCF,Big 12,8.16,10.01,1.85,711,746,core-v1,2023
2023,postseason,1,Maryland,Big Ten,7.78,4.99,-2.79,721,741,core-v1,2023
2023,postseason,1,Virginia Tech,ACC,6.31,1.73,-4.59,777,700,core-v1,2023
2023,postseason,1,Boise State,Mountain West,5.87,7.27,1.4,784,753,core-v1,2023
2023,postseason,1,Kentucky,SEC,5.37,2.85,-2.52,602,720,core-v1,2023
2023,postseason,1,Iowa State,Big 12,4.58,0.45,-4.14,675,768,core-v1,2023
2023,postseason,1,Oklahoma State,Big 12,4.47,2.7,-1.78,860,808,core-v1,2023
2023,postseason,1,Florida,SEC,3.89,6.58,2.7,700,643,core-v1,2023
2023,postseason,1,Ohio,Mid-American,3.8,-2.59,-6.4,757,634,core-v1,2023
2023,postseason,1,West Virginia,Big 12,3.75,4.47,0.71,760,723,core-v1,2023
2023,postseason,1,Nebraska,Big Ten,3.16,-4.41,-7.57,673,707,core-v1,2023
2023,postseason,1,Syracuse,ACC,2.89,-2.5,-5.39,650,721,core-v1,2023
2023,postseason,1,Texas Tech,Big 12,2.61,-1.56,-4.18,825,789,core-v1,2023
2023,postseason,1,Wisconsin,Big Ten,2.5,-0.74,-3.24,907,854,core-v1,2023
2023,postseason,1,North Carolina,ACC,2.11,5.68,3.57,837,810,core-v1,2023
2023,postseason,1,Duke,ACC,2.1,-0.07,-2.17,683,755,core-v1,2023
2023,postseason,1,New Mexico State,Conference USA,2.1,4.02,1.92,837,889,core-v1,2023
2023,postseason,1,Illinois,Big Ten,1.99,4.44,2.45,755,830,core-v1,2023
2023,postseason,1,Georgia Tech,ACC,1.7,9.44,7.75,732,797,core-v1,2023
2023,postseason,1,App State,Sun Belt,1.63,5.43,3.8,822,738,core-v1,2023
2023,postseason,1,Texas State,Sun Belt,1.32,2.43,1.11,828,779,core-v1,2023
2023,postseason,1,Purdue,Big Ten,0.85,1.36,0.5,788,730,core-v1,2023
2023,postseason,1,Coastal Carolina,Sun Belt,0.82,3.51,2.69,776,746,core-v1,2023
2023,postseason,1,Utah,Pac-12,0.78,-6.52,-7.3,728,683,core-v1,2023
2023,postseason,1,NC State,ACC,0.65,-5.0,-5.65,756,720,core-v1,2023
2023,postseason,1,Utah State,Mountain West,0.64,4.35,3.72,769,819,core-v1,2023
2023,postseason,1,Boston College,ACC,0.4,4.23,3.83,759,697,core-v1,2023
2023,postseason,1,Memphis,American Athletic,0.08,6.99,6.92,782,770,core-v1,2023
2023,postseason,1,California,Pac-12,-0.24,-1.87,-1.64,770,778,core-v1,2023
2023,postseason,1,Rutgers,Big Ten,-0.38,-3.82,-3.43,712,727,core-v1,2023
2023,postseason,1,Wyoming,Mountain West,-0.39,-1.24,-0.86,642,726,core-v1,2023
2023,postseason,1,Jacksonville State,Conference USA,-0.47,-9.33,-8.86,870,845,core-v1,2023
2023,postseason,1,Tulane,American Athletic,-0.53,-3.23,-2.7,826,828,core-v1,2023
2023,postseason,1,Arkansas,SEC,-0.59,-6.32,-5.73,663,627,core-v1,2023
2023,postseason,1,Pittsburgh,ACC,-0.65,-7.21,-6.56,609,728,core-v1,2023
2023,postseason,1,Northern Illinois,Mid-American,-1.04,-1.14,-0.1,701,691,core-v1,2023
2023,postseason,1,Auburn,SEC,-1.28,-4.85,-3.57,664,696,core-v1,2023
2023,postseason,1,Washington State,Pac-12,-1.32,-2.63,-1.32,634,635,core-v1,2023
2023,postseason,1,San José State,Mountain West,-1.48,0.92,2.4,639,709,core-v1,2023
2023,postseason,1,UTSA,American Athletic,-1.55,-3.53,-1.98,895,863,core-v1,2023
2023,postseason,1,Fresno State,Mountain West,-1.78,0.3,2.08,729,721,core-v1,2023
2023,postseason,1,UNLV,Mountain West,-1.9,2.89,4.8,824,790,core-v1,2023
2023,postseason,1,Miami (OH),Mid-American,-2.06,-8.91,-6.85,688,834,core-v1,2023
2023,postseason,1,Old Dominion,Sun Belt,-2.11,-5.22,-3.11,713,862,core-v1,2023
2023,postseason,1,Louisiana,Sun Belt,-2.35,5.78,8.13,723,827,core-v1,2023
2023,postseason,1,Northwestern,Big Ten,-2.35,-5.94,-3.58,715,748,core-v1,2023
2023,postseason,1,UAB,American Athletic,-2.8,7.15,9.95,692,736,core-v1,2023
2023,postseason,1,Colorado,Pac-12,-2.92,0.91,3.83,710,766,core-v1,2023
2023,postseason,1,South Carolina,SEC,-2.98,-1.43,1.55,680,765,core-v1,2023
2023,postseason,1,Marshall,Sun Belt,-3.63,-3.53,0.1,764,780,core-v1,2023
2023,postseason,1,Bowling Green,Mid-American,-3.86,-2.12,1.74,613,637,core-v1,2023
2023,postseason,1,Iowa,Big Ten,-3.88,-20.59,-16.71,777,907,core-v1,2023
2023,postseason,1,Arkansas State,Sun Belt,-4.35,0.49,4.84,670,740,core-v1,2023
2023,postseason,1,Houston,Big 12,-4.53,1.26,5.78,715,805,core-v1,2023
2023,postseason,1,Middle Tennessee,Conference USA,-4.73,-4.32,0.41,709,748,core-v1,2023
2023,postseason,1,Mississippi State,SEC,-4.87,-8.74,-3.86,619,679,core-v1,2023
2023,postseason,1,Minnesota,Big Ten,-5.06,-4.77,0.29,760,760,core-v1,2023
2023,postseason,1,Western Kentucky,Conference USA,-5.84,-0.09,5.75,781,823,core-v1,2023
2023,postseason,1,Wake Forest,ACC,-6.04,-2.88,3.15,672,694,core-v1,2023
2023,postseason,1,South Florida,American Athletic,-6.31,-0.57,5.74,828,760,core-v1,2023
2023,postseason,1,Cincinnati,Big 12,-6.41,0.13,6.54,745,621,core-v1,2023
2023,postseason,1,Rice,American Athletic,-6.52,-0.08,6.44,680,741,core-v1,2023
2023,postseason,1,Sam Houston,Conference USA,-6.99,-8.58,-1.59,690,726,core-v1,2023
2023,postseason,1,Louisiana Tech,Conference USA,-7.46,-3.55,3.91,680,693,core-v1,2023
2023,postseason,1,Virginia,ACC,-8.07,-2.75,5.31,677,704,core-v1,2023
2023,postseason,1,Georgia State,Sun Belt,-8.19,-4.95,3.23,742,727,core-v1,2023
2023,postseason,1,Georgia Southern,Sun Belt,-8.19,-1.63,6.56,741,676,core-v1,2023
2023,postseason,1,BYU,Big 12,-8.66,-10.26,-1.6,593,700,core-v1,2023
2023,postseason,1,New Mexico,Mountain West,-8.96,4.54,13.51,647,566,core-v1,2023
2023,postseason,1,North Texas,American Athletic,-8.98,6.34,15.32,776,716,core-v1,2023
2023,postseason,1,Indiana,Big Ten,-9.39,-2.17,7.22,652,709,core-v1,2023
2023,postseason,1,Ball State,Mid-American,-10.23,-8.75,1.48,600,606,core-v1,2023
2023,postseason,1,Arizona State,Pac-12,-10.29,-6.87,3.42,627,642,core-v1,2023
2023,postseason,1,Tulsa,American Athletic,-10.34,-1.1,9.24,674,635,core-v1,2023
2023,postseason,1,Buffalo,Mid-American,-10.8,-13.34,-2.54,721,635,core-v1,2023
2023,postseason,1,UTEP,Conference USA,-11.13,-6.12,5.01,676,689,core-v1,2023
2023,postseason,1,Colorado State,Mountain West,-11.17,-6.69,4.48,682,696,core-v1,2023
2023,postseason,1,Hawai'i,Mountain West,-11.39,-4.72,6.67,655,659,core-v1,2023
2023,postseason,1,San Diego State,Mountain West,-12.28,-3.01,9.27,657,666,core-v1,2023
2023,postseason,1,Navy,American Athletic,-12.33,-14.07,-1.74,612,638,core-v1,2023
2023,postseason,1,Baylor,Big 12,-12.43,-4.15,8.28,678,670,core-v1,2023
2023,postseason,1,Southern Miss,Sun Belt,-13.15,-7.91,5.25,684,646,core-v1,2023
2023,postseason,1,Michigan State,Big Ten,-13.22,-8.25,4.97,580,621,core-v1,2023
2023,postseason,1,Army,FBS Independents,-13.35,-3.94,9.41,591,562,core-v1,2023
2023,postseason,1,Stanford,Pac-12,-13.6,-5.86,7.75,614,645,core-v1,2023
2023,postseason,1,Central Michigan,Mid-American,-13.7,-2.2,11.51,652,658,core-v1,2023
2023,postseason,1,Florida Atlantic,American Athletic,-14.35,-8.1,6.25,616,749,core-v1,2023
2023,postseason,1,Charlotte,American Athletic,-14.88,-13.33,1.56,676,675,core-v1,2023
2023,postseason,1,Western Michigan,Mid-American,-14.91,-5.55,9.35,681,641,core-v1,2023
2023,postseason,1,Massachusetts,FBS Independents,-14.96,0.53,15.49,577,585,core-v1,2023
2023,postseason,1,East Carolina,American Athletic,-15.02,-15.35,-0.32,653,681,core-v1,2023
2023,postseason,1,Temple,American Athletic,-15.18,-7.78,7.4,674,686,core-v1,2023
2023,postseason,1,Florida International,Conference USA,-15.39,-9.03,6.36,623,695,core-v1,2023
2023,postseason,1,Vanderbilt,SEC,-16.33,-10.08,6.25,600,721,core-v1,2023
2023,postseason,1,Akron,Mid-American,-16.39,-14.15,2.25,583,630,core-v1,2023
2023,postseason,1,UConn,FBS Independents,-16.61,-10.54,6.07,597,662,core-v1,2023
2023,postseason,1,UL Monroe,Sun Belt,-17.81,-13.72,4.1,584,735,core-v1,2023
2023,postseason,1,Nevada,Mountain West,-19.01,-16.15,2.86,625,649,core-v1,2023
2023,postseason,1,Eastern Michigan,Mid-American,-19.45,-15.09,4.36,639,748,core-v1,2023
2023,postseason,1,Kent State,Mid-American,-26.71,-13.42,13.29,581,602,core-v1,2023
2024,postseason,1,Ohio State,Big Ten,37.25,22.01,-15.24,836,813,core-v1,2024
2024,postseason,1,Notre Dame,FBS Independents,28.49,10.64,-17.85,901,884,core-v1,2024
2024,postseason,1,Penn State,Big Ten,25.45,12.93,-12.52,954,910,core-v1,2024
2024,postseason,1,Texas,SEC,22.66,6.58,-16.08,969,864,core-v1,2024
2024,postseason,1,Ole Miss,SEC,21.95,9.43,-12.52,734,710,core-v1,2024
2024,postseason,1,Miami,ACC,20.56,18.21,-2.35,794,696,core-v1,2024
2024,postseason,1,Indiana,Big Ten,20.07,12.39,-7.67,660,641,core-v1,2024
2024,postseason,1,Kansas State,Big 12,19.44,10.75,-8.68,737,711,core-v1,2024
2024,postseason,1,Oregon,Big Ten,18.93,14.2,-4.73,783,702,core-v1,2024
2024,postseason,1,SMU,ACC,17.21,4.38,-12.83,798,793,core-v1,2024
2024,postseason,1,Arizona State,Big 12,15.59,10.74,-4.86,889,801,core-v1,2024
2024,postseason,1,Louisville,ACC,15.25,12.54,-2.71,729,767,core-v1,2024
2024,postseason,1,Georgia,SEC,14.76,6.83,-7.93,837,828,core-v1,2024
2024,postseason,1,Boise State,Mountain West,14.22,10.69,-3.53,830,771,core-v1,2024
2024,postseason,1,Washington,Big Ten,14.01,8.0,-6.01,717,728,core-v1,2024
2024,postseason,1,South Carolina,SEC,13.92,5.73,-8.19,780,715,core-v1,2024
2024,postseason,1,Navy,American Athletic,13.57,11.1,-2.47,634,707,core-v1,2024
2024,postseason,1,Colorado,Big 12,13.57,1.47,-12.1,685,748,core-v1,2024
2024,postseason,1,Alabama,SEC,13.46,5.56,-7.91,681,766,core-v1,2024
2024,postseason,1,BYU,Big 12,13.3,5.85,-7.45,733,709,core-v1,2024
2024,postseason,1,Tennessee,SEC,13.21,2.95,-10.26,753,673,core-v1,2024
2024,postseason,1,Minnesota,Big Ten,12.28,1.29,-10.99,702,690,core-v1,2024
2024,postseason,1,USC,Big Ten,12.21,10.26,-1.95,873,806,core-v1,2024
2024,postseason,1,UCF,Big 12,12.21,8.98,-3.23,677,665,core-v1,2024
2024,postseason,1,Arkansas,SEC,12.13,7.0,-5.13,782,787,core-v1,2024
2024,postseason,1,Auburn,SEC,11.95,2.1,-9.85,691,710,core-v1,2024
2024,postseason,1,Texas A&M,SEC,11.66,4.73,-6.94,758,731,core-v1,2024
2024,postseason,1,Baylor,Big 12,11.04,10.11,-0.93,779,776,core-v1,2024
2024,postseason,1,Tulane,American Athletic,10.8,4.57,-6.23,711,702,core-v1,2024
2024,postseason,1,TCU,Big 12,9.79,10.16,0.37,758,763,core-v1,2024
2024,postseason,1,Kansas,Big 12,9.76,17.85,8.09,672,672,core-v1,2024
2024,postseason,1,Clemson,ACC,9.71,7.26,-2.45,823,748,core-v1,2024
2024,postseason,1,Florida,SEC,9.12,3.02,-6.1,676,805,core-v1,2024
2024,postseason,1,Iowa State,Big 12,8.28,4.35,-3.93,874,746,core-v1,2024
2024,postseason,1,LSU,SEC,7.8,6.57,-1.23,806,703,core-v1,2024
2024,postseason,1,UNLV,Mountain West,7.79,-1.58,-9.38,798,800,core-v1,2024
2024,postseason,1,Army,American Athletic,7.49,10.45,2.96,686,674,core-v1,2024
2024,postseason,1,Georgia Tech,ACC,6.91,5.62,-1.29,791,717,core-v1,2024
2024,postseason,1,California,ACC,6.89,1.37,-5.52,791,747,core-v1,2024
2024,postseason,1,NC State,ACC,6.72,8.04,1.32,656,710,core-v1,2024
2024,postseason,1,Missouri,SEC,6.69,1.28,-5.41,741,636,core-v1,2024
2024,postseason,1,South Alabama,Sun Belt,5.68,5.36,-0.32,725,766,core-v1,2024
2024,postseason,1,Miami (OH),Mid-American,5.28,0.64,-4.64,697,790,core-v1,2024
2024,postseason,1,Nebraska,Big Ten,4.79,1.28,-3.52,756,625,core-v1,2024
2024,postseason,1,Iowa,Big Ten,4.7,-0.28,-4.97,636,698,core-v1,2024
2024,postseason,1,Northern Illinois,Mid-American,4.7,-1.87,-6.57,832,704,core-v1,2024
2024,postseason,1,UCLA,Big Ten,4.64,-1.15,-5.79,715,736,core-v1,2024
2024,postseason,1,Cincinnati,Big 12,4.38,2.65,-1.72,716,648,core-v1,2024
2024,postseason,1,Texas State,Sun Belt,4.04,5.69,1.65,779,698,core-v1,2024
2024,postseason,1,Virginia Tech,ACC,3.93,-2.26,-6.2,799,843,core-v1,2024
2024,postseason,1,Oklahoma,SEC,3.56,-8.39,-11.95,730,716,core-v1,2024
2024,postseason,1,Ohio,Mid-American,3.44,1.96,-1.48,782,717,core-v1,2024
2024,postseason,1,Liberty,Conference USA,3.41,0.87,-2.54,723,710,core-v1,2024
2024,postseason,1,Syracuse,ACC,3.4,10.64,7.24,857,702,core-v1,2024
2024,postseason,1,James Madison,Sun Belt,3.25,-6.27,-9.52,761,689,core-v1,2024
2024,postseason,1,Illinois,Big Ten,3.18,6.35,3.16,704,835,core-v1,2024
2024,postseason,1,Louisiana,Sun Belt,2.51,6.22,3.71,751,795,core-v1,2024
2024,postseason,1,Jacksonville State,Conference USA,2.37,4.52,2.15,835,860,core-v1,2024
2024,postseason,1,Texas Tech,Big 12,2.25,2.46,0.21,831,733,core-v1,2024
2024,postseason,1,San José State,Mountain West,2.05,-0.03,-2.08,754,857,core-v1,2024
2024,postseason,1,Marshall,Sun Belt,1.82,1.2,-0.62,711,756,core-v1,2024
2024,postseason,1,Duke,ACC,1.48,-7.09,-8.57,740,835,core-v1,2024
2024,postseason,1,Michigan,Big Ten,1.43,-6.35,-7.78,751,790,core-v1,2024
2024,postseason,1,Utah,Big 12,1.24,-11.98,-13.22,686,732,core-v1,2024
2024,postseason,1,Pittsburgh,ACC,0.89,-6.73,-7.61,736,773,core-v1,2024
2024,postseason,1,Memphis,American Athletic,0.43,3.21,2.79,860,736,core-v1,2024
2024,postseason,1,Bowling Green,Mid-American,-0.08,-1.65,-1.57,788,719,core-v1,2024
2024,postseason,1,Sam Houston,Conference USA,-0.3,-4.88,-4.58,783,766,core-v1,2024
2024,postseason,1,Fresno State,Mountain West,-0.62,-6.56,-5.94,640,785,core-v1,2024
2024,postseason,1,Old Dominion,Sun Belt,-0.67,1.2,1.86,767,816,core-v1,2024
2024,postseason,1,South Florida,American Athletic,-1.26,-4.59,-3.33,739,776,core-v1,2024
2024,postseason,1,UConn,FBS Independents,-1.35,-4.79,-3.44,757,747,core-v1,2024
2024,postseason,1,Toledo,Mid-American,-1.9,-7.42,-5.52,739,802,core-v1,2024
2024,postseason,1,Arizona,Big 12,-2.39,0.63,3.03,602,634,core-v1,2024
2024,postseason,1,Washington State,Pac-12,-2.43,4.65,7.09,755,784,core-v1,2024
2024,postseason,1,East Carolina,American Athletic,-2.54,-0.87,1.67,750,836,core-v1,2024
2024,postseason,1,Boston College,ACC,-2.8,-2.06,0.74,787,771,core-v1,2024
2024,postseason,1,Maryland,Big Ten,-2.81,-4.34,-1.53,711,664,core-v1,2024
2024,postseason,1,Kentucky,SEC,-3.34,-5.83,-2.49,620,622,core-v1,2024
2024,postseason,1,Colorado State,Mountain West,-3.71,-4.08,-0.37,710,783,core-v1,2024
2024,postseason,1,West Virginia,Big 12,-3.78,3.82,7.6,765,711,core-v1,2024
2024,postseason,1,UTSA,American Athletic,-4.02,-7.04,-3.03,825,726,core-v1,2024
2024,postseason,1,Vanderbilt,SEC,-4.36,2.07,6.43,707,755,core-v1,2024
2024,postseason,1,Wisconsin,Big Ten,-4.55,-5.41,-0.86,654,636,core-v1,2024
2024,postseason,1,Nevada,Mountain West,-4.88,1.91,6.8,715,740,core-v1,2024
2024,postseason,1,Troy,Sun Belt,-5.05,-2.87,2.18,689,655,core-v1,2024
2024,postseason,1,North Carolina,ACC,-5.28,1.07,6.35,738,751,core-v1,2024
2024,postseason,1,Houston,Big 12,-5.41,-11.85,-6.44,632,673,core-v1,2024
2024,postseason,1,New Mexico,Mountain West,-5.74,12.88,18.62,700,700,core-v1,2024
2024,postseason,1,UAB,American Athletic,-5.79,0.1,5.89,637,620,core-v1,2024
2024,postseason,1,Rutgers,Big Ten,-5.95,0.74,6.69,793,713,core-v1,2024
2024,postseason,1,Georgia Southern,Sun Belt,-6.14,-1.43,4.71,776,766,core-v1,2024
2024,postseason,1,Air Force,Mountain West,-6.38,-5.78,0.6,702,599,core-v1,2024
2024,postseason,1,App State,Sun Belt,-6.41,3.66,10.08,634,566,core-v1,2024
2024,postseason,1,Rice,American Athletic,-6.57,-6.62,-0.05,695,644,core-v1,2024
2024,postseason,1,Michigan State,Big Ten,-6.73,-7.15,-0.43,629,634,core-v1,2024
2024,postseason,1,Coastal Carolina,Sun Belt,-7.4,-1.41,5.99,685,758,core-v1,2024
2024,postseason,1,Buffalo,Mid-American,-7.58,-6.75,0.83,712,719,core-v1,2024
2024,postseason,1,Florida International,Conference USA,-7.82,-9.26,-1.44,641,725,core-v1,2024
2024,postseason,1,Hawai'i,Mountain West,-8.08,-6.9,1.18,648,620,core-v1,2024
2024,postseason,1,UL Monroe,Sun Belt,-8.15,-5.34,2.81,597,678,core-v1,2024
2024,postseason,1,Oklahoma State,Big 12,-8.22,2.97,11.2,612,713,core-v1,2024
2024,postseason,1,Mississippi State,SEC,-8.6,1.38,9.97,667,741,core-v1,2024
2024,postseason,1,Louisiana Tech,Conference USA,-9.96,-12.75,-2.79,775,732,core-v1,2024
2024,postseason,1,North Texas,American Athletic,-10.06,0.54,10.59,798,809,core-v1,2024
2024,postseason,1,Stanford,ACC,-10.28,-6.93,3.35,679,656,core-v1,2024
2024,postseason,1,Northwestern,Big Ten,-10.31,-11.15,-0.84,611,661,core-v1,2024
2024,postseason,1,Wake Forest,ACC,-10.55,-3.6,6.95,737,753,core-v1,2024
2024,postseason,1,Georgia State,Sun Belt,-11.18,-2.53,8.65,692,702,core-v1,2024
2024,postseason,1,Virginia,ACC,-11.39,-6.62,4.77,694,698,core-v1,2024
2024,postseason,1,Florida Atlantic,American Athletic,-11.6,-4.19,7.4,625,657,core-v1,2024
2024,postseason,1,Florida State,ACC,-11.85,-10.64,1.21,627,686,core-v1,2024
2024,postseason,1,Western Kentucky,Conference USA,-11.88,-0.79,11.08,776,775,core-v1,2024
2024,postseason,1,Utah State,Mountain West,-12.14,1.66,13.8,655,645,core-v1,2024
2024,postseason,1,Central Michigan,Mid-American,-13.0,-5.82,7.17,623,665,core-v1,2024
2024,postseason,1,Oregon State,Pac-12,-13.67,-4.43,9.24,704,619,core-v1,2024
2024,postseason,1,Wyoming,Mountain West,-13.69,-11.43,2.26,664,658,core-v1,2024
2024,postseason,1,Massachusetts,FBS Independents,-13.72,0.18,13.9,612,531,core-v1,2024
2024,postseason,1,Charlotte,American Athletic,-13.88,-6.51,7.37,580,666,core-v1,2024
2024,postseason,1,UTEP,Conference USA,-14.24,-15.18,-0.93,635,708,core-v1,2024
2024,postseason,1,Arkansas State,Sun Belt,-14.26,-2.6,11.65,761,723,core-v1,2024
2024,postseason,1,Akron,Mid-American,-14.98,-9.89,5.09,621,695,core-v1,2024
2024,postseason,1,Western Michigan,Mid-American,-15.76,-0.24,15.52,628,644,core-v1,2024
2024,postseason,1,Purdue,Big Ten,-17.76,-6.55,11.2,475,600,core-v1,2024
2024,postseason,1,Eastern Michigan,Mid-American,-17.83,-9.45,8.38,731,582,core-v1,2024
2024,postseason,1,Middle Tennessee,Conference USA,-17.89,-4.82,13.07,614,668,core-v1,2024
2024,postseason,1,Temple,American Athletic,-18.21,-14.85,3.36,709,734,core-v1,2024
2024,postseason,1,San Diego State,Mountain West,-19.39,-12.89,6.5,669,755,core-v1,2024
2024,postseason,1,Ball State,Mid-American,-19.53,-4.29,15.24,660,662,core-v1,2024
2024,postseason,1,Kennesaw State,Conference USA,-21.31,-16.8,4.5,615,698,core-v1,2024
2024,postseason,1,New Mexico State,Conference USA,-21.88,-11.33,10.54,587,613,core-v1,2024
2024,postseason,1,Tulsa,American Athletic,-26.66,-15.92,10.74,583,624,core-v1,2024
2024,postseason,1,Kent State,Mid-American,-29.0,-12.45,16.55,398,584,core-v1,2024
2024,postseason,1,Southern Miss,Sun Belt,-30.01,-16.95,13.06,566,631,core-v1,2024
2025,postseason,1,Ohio State,Big Ten,33.82,11.97,-21.85,734,594,core-v1,2025
2025,postseason,1,Texas Tech,Big 12,28.47,2.21,-26.26,783,683,core-v1,2025
2025,postseason,1,Indiana,Big Ten,28.15,15.77,-12.39,822,681,core-v1,2025
2025,postseason,1,Notre Dame,FBS Independents,27.69,15.7,-11.99,558,581,core-v1,2025
2025,postseason,1,Oregon,Big Ten,27.57,15.39,-12.18,764,724,core-v1,2025
2025,postseason,1,Miami,ACC,24.55,9.7,-14.85,893,860,core-v1,2025
2025,postseason,1,Vanderbilt,SEC,23.42,25.21,1.79,676,682,core-v1,2025
2025,postseason,1,Washington,Big Ten,21.33,12.74,-8.6,673,692,core-v1,2025
2025,postseason,1,USC,Big Ten,20.49,16.02,-4.47,777,740,core-v1,2025
2025,postseason,1,Utah,Big 12,20.44,14.35,-6.09,697,608,core-v1,2025
2025,postseason,1,James Madison,Sun Belt,18.27,4.8,-13.46,784,683,core-v1,2025
2025,postseason,1,Texas A&M,SEC,18.17,9.36,-8.81,787,688,core-v1,2025
2025,postseason,1,Missouri,SEC,17.99,4.29,-13.69,793,674,core-v1,2025
2025,postseason,1,Georgia,SEC,17.18,8.48,-8.7,836,684,core-v1,2025
2025,postseason,1,Alabama,SEC,16.11,6.74,-9.37,855,799,core-v1,2025
2025,postseason,1,Louisville,ACC,15.22,2.01,-13.2,710,752,core-v1,2025
2025,postseason,1,Toledo,Mid-American,15.17,3.03,-12.14,671,662,core-v1,2025
2025,postseason,1,South Florida,American Athletic,14.2,9.79,-4.4,732,725,core-v1,2025
2025,postseason,1,SMU,ACC,13.54,8.68,-4.86,755,835,core-v1,2025
2025,postseason,1,Ole Miss,SEC,13.48,12.65,-0.84,948,876,core-v1,2025
2025,postseason,1,Old Dominion,Sun Belt,13.37,0.18,-13.18,671,668,core-v1,2025
2025,postseason,1,BYU,Big 12,13.35,8.11,-5.24,833,802,core-v1,2025
2025,postseason,1,Texas State,Sun Belt,11.87,14.42,2.54,725,689,core-v1,2025
2025,postseason,1,Iowa,Big Ten,11.4,2.7,-8.7,630,632,core-v1,2025
2025,postseason,1,Penn State,Big Ten,11.39,7.4,-4.0,697,675,core-v1,2025
2025,postseason,1,Michigan,Big Ten,11.38,7.67,-3.71,786,823,core-v1,2025
2025,postseason,1,Auburn,SEC,11.35,-0.38,-11.74,726,699,core-v1,2025
2025,postseason,1,Arizona,Big 12,10.99,4.49,-6.5,751,698,core-v1,2025
2025,postseason,1,Florida State,ACC,10.63,10.44,-0.19,700,666,core-v1,2025
2025,postseason,1,Texas,SEC,10.56,5.19,-5.37,772,805,core-v1,2025
2025,postseason,1,Tennessee,SEC,10.23,13.05,2.82,773,756,core-v1,2025
2025,postseason,1,Pittsburgh,ACC,10.13,2.34,-7.8,625,611,core-v1,2025
2025,postseason,1,Oklahoma,SEC,9.88,-5.15,-15.03,749,732,core-v1,2025
2025,postseason,1,North Texas,American Athletic,9.55,15.7,6.15,828,854,core-v1,2025
2025,postseason,1,San Diego State,Mountain West,9.36,-2.85,-12.21,664,721,core-v1,2025
2025,postseason,1,Arizona State,Big 12,8.67,0.59,-8.08,836,802,core-v1,2025
2025,postseason,1,TCU,Big 12,8.31,4.68,-3.63,791,777,core-v1,2025
2025,postseason,1,Navy,American Athletic,7.95,11.38,3.43,736,730,core-v1,2025
2025,postseason,1,Georgia Tech,ACC,7.93,11.0,3.07,782,750,core-v1,2025
2025,postseason,1,Virginia,ACC,7.82,-0.23,-8.05,878,733,core-v1,2025
