batter,pitch_type,pitches,weighted_pitches,avg_xwoba,avg_exit_velo,swings,whiffs,balls_in_play,hard_hits,barrels,latest_year,whiff_per_swing,hard_hit_per_bip,barrel_per_bip
663837,FS,11,6.05,0.0225,69.86666666666666,2.75,1.1,0.55,0.55,0.0,2025,0.4,1.0,0.0
663837,KC,1,0.55,,88.8,0.55,0.0,0.0,0.0,0.0,2025,0.0,,
663837,SI,64,35.199999999999996,0.24943313333333333,86.25999999999998,12.1,0.55,6.050000000000001,2.75,0.0,2025,0.04545454545454546,0.4545454545454545,0.0
663837,SL,46,25.300000000000004,0.2774973210526316,82.95,10.450000000000003,2.75,1.6500000000000001,1.6500000000000001,0.55,2025,0.26315789473684204,1.0,0.3333333333333333
663837,ST,39,21.450000000000006,0.27432890000000004,81.7125,6.6000000000000005,2.2,3.8500000000000005,0.55,0.0,2025,0.3333333333333333,0.14285714285714285,0.0
663837,SV,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663853,CH,170,93.49999999999997,0.29014834630627523,84.85882352941177,49.5,17.050000000000004,19.8,11.55,0.55,2025,0.34444444444444455,0.5833333333333334,0.02777777777777778
663853,CU,81,44.54999999999999,0.3590526315789473,87.84499999999998,20.35,8.8,7.7,4.4,0.55,2025,0.43243243243243246,0.5714285714285715,0.07142857142857144
663853,EP,4,2.2,0.7306975308641975,97.69999999999999,1.1,0.0,1.1,0.55,0.55,2025,0.0,0.5,0.5
663853,FC,106,58.29999999999998,0.39066248963133626,84.96750000000002,35.199999999999996,11.55,13.2,7.7,0.55,2025,0.32812500000000006,0.5833333333333334,0.04166666666666667
663853,FF,365,200.74999999999994,0.383242897041839,85.50675675675679,114.39999999999999,23.650000000000006,28.6,23.1,1.1,2025,0.2067307692307693,0.8076923076923077,0.038461538461538464
663853,FS,33,18.150000000000002,0.15884615384615386,76.86250000000001,11.0,5.5,3.3000000000000003,1.1,0.0,2025,0.5,0.3333333333333333,0.0
663853,KC,17,9.350000000000001,0.19533333333333333,81.86666666666667,3.8500000000000005,2.2,0.55,0.55,0.0,2025,0.5714285714285714,1.0,0.0
663853,SI,205,112.74999999999997,0.32545045000000006,86.56049382716053,57.75,9.350000000000001,26.400000000000006,15.400000000000002,0.55,2025,0.16190476190476194,0.5833333333333333,0.020833333333333332
663853,SL,198,108.89999999999996,0.3322301192166474,88.18030303030307,57.75,19.25,24.200000000000003,15.400000000000002,0.55,2025,0.3333333333333333,0.6363636363636364,0.022727272727272728
663853,ST,102,56.09999999999997,0.3433441943972835,84.85312499999999,27.5,7.700000000000001,10.450000000000001,6.6000000000000005,0.0,2025,0.28,0.631578947368421,0.0
663853,SV,3,1.6500000000000001,0.141,101.2,1.1,0.55,0.55,0.55,0.0,2025,0.5,1.0,0.0
663853,,20,11.000000000000004,,,3.85,2.2,1.1,0.0,0.0,2025,0.5714285714285715,0.0,0.0
663886,CH,130,86.8,0.1253130920096852,78.1878,44.75,14.45,12.05,1.6500000000000001,0.0,2026,0.3229050279329609,0.13692946058091288,0.0
663886,CU,67,44.5,0.25142352087114334,79.7622641509434,19.65,9.600000000000001,4.75,0.55,0.0,2026,0.4885496183206108,0.11578947368421054,0.0
663886,EP,3,1.6500000000000001,0.133,83.44999999999999,1.1,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663886,FA,3,1.6500000000000001,0.621,104.2,0.55,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
663886,FC,124,81.24999999999999,0.3181381558338302,83.05473887814314,37.099999999999994,6.5,14.05,6.2,0.0,2026,0.17520215633423183,0.44128113879003555,0.0
663886,FF,554,360.49999999999994,0.36132994332893786,86.09897828863348,165.0,34.85,44.35,30.450000000000003,6.8500000000000005,2026,0.2112121212121212,0.6865839909808343,0.1544532130777903
663886,FS,51,35.7,0.19708471176470588,84.28928571428571,10.05,5.300000000000001,3.6500000000000004,0.0,0.0,2026,0.527363184079602,0.0,0.0
663886,KC,20,11.450000000000003,0.13877941176470587,68.72500000000001,3.3,1.1,0.55,0.55,0.0,2026,0.33333333333333337,1.0,0.0
663886,SI,357,230.1,0.3802791244121617,83.33778047301396,104.3,12.700000000000001,40.599999999999994,27.150000000000002,2.2,2026,0.12176414189837009,0.6687192118226603,0.05418719211822661
663886,SL,316,204.85,0.24154302159922297,81.44088607594938,86.19999999999999,39.1,20.4,10.7,1.1,2026,0.4535962877030163,0.5245098039215687,0.05392156862745099
663886,ST,198,130.95,0.2719515335681652,78.42062015503876,48.25,13.8,16.45,6.950000000000001,1.1,2026,0.2860103626943005,0.42249240121580556,0.06686930091185411
663886,SV,8,5.75,0.39821596516690855,86.55952380952382,2.6500000000000004,0.55,2.1,0.55,0.0,2026,0.20754716981132074,0.2619047619047619,0.0
663886,,11,6.05,,,1.1,0.0,0.0,0.0,0.0,2025,0.0,,
663897,CH,14,7.699999999999999,0.0164,69.275,4.949999999999999,2.75,0.55,0.0,0.0,2025,0.5555555555555556,0.0,0.0
663897,CU,3,1.6500000000000001,,58.1,0.55,0.0,0.0,0.0,0.0,2025,0.0,,
663897,FC,11,6.05,0.0115,79.025,2.75,0.55,1.1,0.0,0.0,2025,0.2,0.0,0.0
663897,FF,24,13.200000000000001,0.40632992857142863,82.87272727272729,6.6000000000000005,0.55,3.8500000000000005,1.1,0.55,2025,0.08333333333333333,0.2857142857142857,0.14285714285714285
663897,SI,38,20.900000000000006,0.26669075000000003,76.46111111111108,12.650000000000006,1.6500000000000001,6.6000000000000005,2.2,0.0,2025,0.1304347826086956,0.3333333333333333,0.0
663897,SL,15,8.25,0.132,72.1,4.3999999999999995,2.75,1.1,0.0,0.0,2025,0.6250000000000001,0.0,0.0
663897,ST,16,8.8,0.2986666666666667,77.175,3.3000000000000003,1.1,0.55,0.55,0.0,2025,0.3333333333333333,1.0,0.0
663897,SV,2,1.1,,74.0,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663897,,18,9.900000000000002,,,4.95,0.55,1.6500000000000001,0.0,0.0,2025,0.11111111111111112,0.0,0.0
663898,CH,37,20.350000000000005,0.363187125,81.0,10.45,2.2,3.3000000000000003,2.75,0.0,2025,0.21052631578947373,0.8333333333333333,0.0
663898,CU,25,13.750000000000002,0.2584991428571429,84.97500000000001,6.050000000000001,3.8500000000000005,1.1,0.55,0.0,2025,0.6363636363636364,0.5,0.0
663898,FC,51,28.05,0.4205039372881357,78.48,12.650000000000002,2.75,4.4,1.1,0.0,2025,0.21739130434782605,0.25,0.0
663898,FF,111,61.04999999999997,0.39686000387096776,83.71666666666667,27.5,8.25,6.05,3.8499999999999996,1.1,2025,0.3,0.6363636363636364,0.18181818181818185
663898,FS,5,2.75,0.08333333333333333,47.95,1.6500000000000001,0.55,0.55,0.0,0.0,2025,0.3333333333333333,0.0,0.0
663898,KC,2,1.1,0.0,,1.1,1.1,0.0,0.0,0.0,2025,1.0,,
663898,SI,125,68.74999999999997,0.31137690508322086,86.36511627906977,28.049999999999997,2.75,15.950000000000003,7.7,0.0,2025,0.09803921568627452,0.4827586206896551,0.0
663898,SL,73,40.14999999999999,0.2729920138888888,86.76842105263155,23.65,12.100000000000001,7.15,3.85,0.0,2025,0.5116279069767443,0.5384615384615384,0.0
663898,ST,72,39.599999999999994,0.07553333333333334,73.23125,19.25,9.350000000000001,2.2,1.1,0.0,2025,0.48571428571428577,0.5,0.0
663898,,46,25.300000000000004,,,12.100000000000003,1.1,7.7,0.0,0.0,2025,0.0909090909090909,0.0,0.0
663905,,10,5.5,,,3.3,1.6500000000000001,0.55,0.0,0.0,2025,0.5000000000000001,0.0,0.0
663967,CH,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663967,CU,1,0.55,,,0.55,0.55,0.0,0.0,0.0,2025,1.0,,
663967,EP,1,0.55,0.417,83.7,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663967,FA,1,0.55,0.108,72.2,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663967,FC,3,1.6500000000000001,0.0,,0.55,0.55,0.0,0.0,0.0,2025,1.0,,
663967,FF,20,11.000000000000004,0.3808323333333334,86.60000000000001,4.95,1.1,2.2,1.1,0.0,2025,0.22222222222222224,0.5,0.0
663967,FS,4,2.2,0.156,84.1,1.1,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663967,KC,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663967,SI,5,2.75,0.7336444999999999,81.16666666666667,2.2,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663967,SL,2,1.1,0.038,69.7,1.1,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
663967,ST,7,3.8499999999999996,0.09933333333333334,48.83333333333333,2.75,0.55,1.1,0.0,0.0,2025,0.2,0.0,0.0
663967,,6,3.3,,,1.6500000000000001,0.55,0.55,0.0,0.0,2025,0.3333333333333333,0.0,0.0
663968,CH,231,146.39999999999998,0.22120368768436582,77.04801526717559,91.44999999999999,20.0,41.45,10.7,0.0,2026,0.21869874248223076,0.25814234016887816,0.0
663968,CU,124,78.54999999999998,0.265197326645641,79.43689700130379,51.5,6.4,22.15,9.700000000000001,1.0,2026,0.12427184466019418,0.4379232505643342,0.045146726862302484
663968,EP,3,1.6500000000000001,0.297,93.74999999999999,1.1,0.0,1.1,0.55,0.0,2025,0.0,0.5,0.0
663968,FA,4,3.1,0.3211935483870968,78.32142857142858,2.1,0.0,1.55,0.0,0.0,2026,0.0,0.0,0.0
663968,FC,127,86.04999999999998,0.3606482933499277,79.59340511440107,52.599999999999994,9.150000000000002,16.35,7.4,1.55,2026,0.17395437262357422,0.4525993883792049,0.09480122324159021
663968,FF,638,410.74999999999994,0.30078748088827917,82.70763951059385,229.54999999999998,40.7,55.5,27.35,0.0,2026,0.17730341973426272,0.4927927927927928,0.0
663968,FS,69,42.0,0.19486513157894736,73.32230971128608,29.55,8.95,12.55,1.6500000000000001,0.0,2026,0.3028764805414551,0.13147410358565736,0.0
663968,KC,22,12.100000000000005,0.30408333333333337,83.15333333333335,10.450000000000003,1.6500000000000001,6.05,2.2,0.0,2025,0.15789473684210523,0.3636363636363637,0.0
663968,PO,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663968,SI,278,175.84999999999997,0.28583541530706996,84.18398462524026,96.69999999999999,11.8,43.45,18.65,0.0,2026,0.12202688728024821,0.429228998849252,0.0
663968,SL,208,134.2,0.27648178195308265,82.08704013377925,87.49999999999999,18.1,33.95,10.350000000000001,0.0,2026,0.2068571428571429,0.30486008836524303,0.0
663968,ST,85,55.75,0.20360573421052633,76.42823061630219,30.8,4.65,15.350000000000001,4.75,0.0,2026,0.15097402597402598,0.3094462540716612,0.0
663968,SV,17,10.25,0.33473572000000007,81.0111111111111,7.5,2.55,2.2,1.6500000000000001,0.0,2026,0.33999999999999997,0.75,0.0
663968,,19,10.450000000000003,,,6.05,1.6500000000000001,3.3,0.0,0.0,2025,0.27272727272727276,0.0,0.0
663993,CH,237,144.29999999999998,0.28718727220439055,80.89281507656067,64.14999999999999,17.300000000000004,28.200000000000003,10.450000000000001,0.0,2026,0.2696804364770071,0.37056737588652483,0.0
663993,CS,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663993,CU,196,119.04999999999998,0.2523882174686678,83.57589820359283,51.699999999999996,13.450000000000001,16.200000000000003,10.25,0.0,2026,0.26015473887814317,0.632716049382716,0.0
663993,EP,5,2.75,0.8584358974358975,102.6,0.55,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
663993,FA,3,3.0,0.014,92.0,2.0,0.0,1.0,0.0,0.0,2026,0.0,0.0,0.0
663993,FC,255,152.84999999999997,0.3225665599770028,78.79896713615025,70.0,10.150000000000002,26.9,10.8,0.55,2026,0.14500000000000002,0.4014869888475837,0.020446096654275096
663993,FF,1197,729.8999999999999,0.34569437110993795,83.80105468750001,357.95,68.0,107.1,57.75,3.75,2026,0.18997066629417517,0.5392156862745099,0.0350140056022409
663993,FO,8,6.2,0.105,77.24509803921569,2.55,0.0,0.55,0.0,0.0,2026,0.0,0.0,0.0
663993,FS,121,72.85,0.2845767594594594,83.43023872679048,28.2,8.25,13.0,3.85,0.0,2026,0.2925531914893617,0.29615384615384616,0.0
663993,KC,29,15.950000000000005,0.45162919621749414,82.37777777777777,7.15,2.2,3.3,1.6500000000000001,0.0,2025,0.3076923076923077,0.5000000000000001,0.0
663993,PO,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
663993,SI,430,249.09999999999997,0.2706495044824776,85.07325939617994,102.6,13.200000000000001,47.8,23.35,0.0,2026,0.12865497076023394,0.48849372384937245,0.0
663993,SL,316,187.75,0.20954199697491885,83.14090909090912,84.4,21.15,30.3,16.85,0.0,2026,0.25059241706161134,0.5561056105610561,0.0
663993,ST,162,98.54999999999998,0.19802475735294117,80.60700525394046,44.0,12.25,11.15,6.3,0.55,2026,0.2784090909090909,0.5650224215246636,0.04932735426008969
663993,SV,24,14.100000000000001,0.2790994,87.45,5.4,2.6500000000000004,1.6500000000000001,1.1,0.0,2026,0.49074074074074076,0.6666666666666666,0.0
663993,,58,31.9,,,14.850000000000001,2.2,6.05,0.0,0.0,2025,0.14814814814814814,0.0,0.0
664023,CH,530,326.59999999999997,0.265309032332473,80.20647181628395,142.2,40.45,60.1,24.05,1.1,2026,0.2844585091420535,0.4001663893510815,0.018302828618968387
664023,CS,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664023,CU,249,154.95,0.3892635456057728,82.37389705882354,67.4,21.75,26.0,12.450000000000001,1.1,2026,0.322700296735905,0.47884615384615387,0.04230769230769231
664023,EP,5,2.75,0.132,62.03333333333333,1.6500000000000001,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
664023,FA,5,3.2,0.7232903225806452,87.34516129032258,2.1,0.55,1.55,0.0,0.0,2026,0.2619047619047619,0.0,0.0
664023,FC,237,146.1,0.34128535004467137,84.8023354564756,73.15,13.0,24.25,15.100000000000001,0.55,2026,0.17771701982228297,0.622680412371134,0.022680412371134023
664023,FF,1269,764.9999999999999,0.34600489638418597,83.06277966101698,298.1,56.150000000000006,85.80000000000001,54.2,3.3000000000000003,2026,0.18835961086883596,0.6317016317016316,0.03846153846153846
664023,FO,6,3.3,0.7962485,89.5,1.1,0.55,0.55,0.0,0.0,2025,0.5,0.0,0.0
664023,FS,103,62.94999999999999,0.390003188243617,81.97598039215686,31.65,10.700000000000001,10.350000000000001,5.4,1.0,2026,0.33807266982622436,0.5217391304347826,0.09661835748792269
664023,KC,57,33.599999999999994,0.3905201942740288,82.56414342629479,16.95,2.75,6.5,2.75,0.0,2026,0.16224188790560473,0.4230769230769231,0.0
664023,SC,1,0.55,0.541,102.9,0.55,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
664023,SI,317,192.35,0.47600364410356605,87.60954773869348,76.15,10.5,33.5,19.95,3.6500000000000004,2026,0.13788575180564674,0.5955223880597015,0.10895522388059703
664023,SL,339,207.59999999999997,0.24387125206337446,80.10081784386618,111.44999999999999,31.400000000000002,37.400000000000006,13.0,0.55,2026,0.2817406908927771,0.3475935828877005,0.014705882352941176
664023,ST,172,106.29999999999998,0.3182196522369299,83.58654485049834,45.10000000000001,10.8,16.450000000000003,8.150000000000002,0.0,2026,0.23946784922394676,0.4954407294832827,0.0
664023,SV,8,4.4,0.0,85.30000000000001,2.2,1.1,0.0,0.0,0.0,2025,0.5,,
664023,,43,24.1,,,5.5,1.1,2.2,0.0,0.0,2026,0.2,0.0,0.0
664034,CH,191,117.64999999999999,0.22560812284701118,83.82919109026965,66.05,15.45,22.900000000000002,11.8,0.0,2026,0.23391370174110523,0.5152838427947598,0.0
664034,CS,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664034,CU,146,96.5,0.266882898834672,86.12685337726525,48.7,17.25,20.75,10.600000000000001,0.55,2026,0.3542094455852156,0.510843373493976,0.026506024096385545
664034,EP,10,5.5,0.34066666666666673,97.2,2.2,0.0,1.6500000000000001,1.6500000000000001,0.0,2025,0.0,1.0,0.0
664034,FA,6,4.2,0.3090454545454546,101.00000000000001,1.6500000000000001,0.0,1.1,1.1,0.55,2026,0.0,1.0,0.5
664034,FC,219,146.54999999999998,0.28445765320334265,82.98017446471056,81.4,12.600000000000001,27.15,13.25,0.0,2026,0.1547911547911548,0.48802946593001845,0.0
664034,FF,757,502.74999999999994,0.34929232078787564,83.2570810810811,252.39999999999998,44.75,78.65,36.0,3.65,2026,0.17729793977812996,0.4577240940877304,0.046408137317228225
664034,FO,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664034,FS,55,33.849999999999994,0.36853442228229827,84.70966542750928,18.3,3.75,5.4,3.75,1.1,2026,0.20491803278688525,0.6944444444444444,0.20370370370370372
664034,KC,25,14.200000000000001,0.3776864937634408,80.30000000000003,7.050000000000001,2.2,2.1,1.1,0.0,2026,0.3120567375886525,0.5238095238095238,0.0
664034,SI,495,311.8499999999999,0.3832112654837853,83.5215427657874,155.64999999999998,21.75,67.6,37.6,0.0,2026,0.13973658849983941,0.5562130177514794,0.0
664034,SL,278,165.04999999999998,0.3150572925851048,85.52813990461053,97.85,27.650000000000002,38.55,23.25,3.3000000000000003,2026,0.2825753704649975,0.6031128404669261,0.08560311284046694
664034,ST,213,132.89999999999998,0.27296116450075564,80.52510460251047,67.95,17.5,20.5,10.8,1.1,2026,0.257542310522443,0.526829268292683,0.05365853658536586
664034,SV,18,12.15,0.3225015918128656,87.2566037735849,5.75,2.1,2.6500000000000004,1.1,0.0,2026,0.3652173913043478,0.4150943396226415,0.0
664034,,6,3.75,,,0.0,0.0,0.0,0.0,0.0,2026,,,
664040,CH,330,202.64999999999998,0.31810712330326696,84.38456090651559,125.79999999999998,47.25,43.95,20.05,2.1,2026,0.3755961844197139,0.45620022753128553,0.0477815699658703
664040,CS,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664040,CU,184,111.99999999999999,0.29738134688913537,82.93419062027233,54.099999999999994,17.3,16.65,8.05,1.1,2026,0.31977818853974127,0.4834834834834836,0.06606606606606608
664040,EP,5,3.6500000000000004,0.21661290322580645,92.3,1.55,0.0,1.55,1.0,0.0,2026,0.0,0.6451612903225806,0.0
664040,FA,5,5.0,0.6285000000000001,98.06666666666666,3.0,0.0,2.0,2.0,0.0,2026,0.0,1.0,0.0
664040,FC,172,104.94999999999999,0.3864461652256228,86.27085308056873,63.8,17.2,17.4,12.450000000000001,1.6500000000000001,2026,0.26959247648902823,0.7155172413793105,0.09482758620689656
664040,FF,769,478.29999999999995,0.3483416263079814,85.70016661112966,227.29999999999998,59.400000000000006,64.05000000000001,39.900000000000006,5.95,2026,0.2613286405631325,0.6229508196721312,0.09289617486338797
664040,FS,149,85.99999999999999,0.2709435235955056,78.72171314741037,47.35,20.05,12.0,4.8500000000000005,0.0,2026,0.42344244984160506,0.40416666666666673,0.0
664040,KC,46,28.45,0.1681344537815126,81.14861878453038,15.55,5.95,3.75,1.55,0.0,2026,0.38263665594855306,0.41333333333333333,0.0
664040,SI,352,231.39999999999998,0.39374590075469756,88.43019707565162,108.0,19.75,45.45,28.9,1.6500000000000001,2026,0.18287037037037038,0.6358635863586358,0.036303630363036306
664040,SL,390,248.7,0.20770966842592592,81.94849354375899,146.75,64.7,34.5,15.75,1.1,2026,0.44088586030664395,0.45652173913043476,0.0318840579710145
664040,ST,187,124.89999999999999,0.1836407262676325,79.94223826714803,75.64999999999999,31.45,11.35,8.600000000000001,0.55,2026,0.4157303370786517,0.7577092511013217,0.04845814977973569
664040,SV,28,17.200000000000003,0.277835421875,75.69000000000001,8.05,2.55,1.6500000000000001,0.0,0.0,2026,0.31677018633540366,0.0,0.0
664040,,70,38.49999999999998,,,18.150000000000002,5.5,4.95,0.0,0.0,2025,0.303030303030303,0.0,0.0
664056,CH,230,126.49999999999997,0.1853374482758621,78.26406250000001,64.34999999999998,23.100000000000005,18.700000000000003,4.95,0.0,2025,0.35897435897435914,0.2647058823529411,0.0
664056,CS,5,2.75,0.028,93.55,1.6500000000000001,0.0,0.55,0.55,0.55,2025,0.0,1.0,1.0
664056,CU,109,59.949999999999974,0.26942228395061724,77.75483870967739,28.6,10.450000000000003,7.15,3.8500000000000005,0.55,2025,0.3653846153846155,0.5384615384615385,0.07692307692307693
664056,EP,6,3.3,0.072,69.3,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
664056,FA,8,4.4,0.26449900000000004,82.15,1.1,0.0,1.1,0.0,0.0,2025,0.0,0.0,0.0
664056,FC,107,58.84999999999998,0.3129439821428572,84.635,30.8,7.7,14.850000000000001,6.05,1.1,2025,0.25,0.40740740740740733,0.07407407407407407
664056,FF,644,354.19999999999993,0.29451651521818906,84.60930232558144,165.55,32.45,47.85000000000001,30.800000000000004,0.0,2025,0.19601328903654486,0.6436781609195402,0.0
664056,FO,2,1.1,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664056,FS,47,25.850000000000005,0.30970378438692553,83.74615384615386,13.200000000000005,5.5,3.8500000000000005,2.2,0.0,2025,0.4166666666666665,0.5714285714285714,0.0
664056,KC,22,12.100000000000005,0.30049900000000007,81.1,4.949999999999999,2.75,1.1,0.0,0.0,2025,0.5555555555555556,0.0,0.0
664056,KN,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664056,SI,304,167.2,0.4020779136652092,84.0491666666667,74.8,2.75,41.25,22.550000000000004,1.1,2025,0.03676470588235294,0.5466666666666667,0.02666666666666667
664056,SL,335,184.24999999999994,0.29849572800468877,78.32916666666668,89.65,31.35,26.950000000000003,12.100000000000001,1.6500000000000001,2025,0.3496932515337423,0.4489795918367347,0.061224489795918366
664056,ST,185,101.74999999999997,0.2626610984126984,77.77755102040818,48.95,20.35,14.850000000000001,6.6000000000000005,1.1,2025,0.4157303370786517,0.4444444444444444,0.07407407407407407
664056,SV,7,3.8499999999999996,0.547,95.66666666666667,1.6500000000000001,0.0,0.55,1.1,0.0,2025,0.0,2.0,0.0
664056,,32,17.6,,,6.6000000000000005,1.6500000000000001,1.1,0.0,0.0,2025,0.25,0.0,0.0
664059,CH,87,47.84999999999997,0.22225988,80.096,24.750000000000007,9.350000000000001,11.000000000000002,3.8500000000000005,0.0,2025,0.3777777777777777,0.35,0.0
664059,CU,61,33.54999999999999,0.32751136363636363,81.39411764705882,13.750000000000004,3.3,4.95,2.2,0.0,2025,0.23999999999999994,0.4444444444444445,0.0
664059,EP,1,0.55,0.023,83.5,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
664059,FA,4,2.2,1.134258064516129,79.10000000000001,1.6500000000000001,0.0,0.55,0.55,0.55,2025,0.0,1.0,1.0
664059,FC,40,22.0,0.40911044444444444,85.81111111111112,8.25,2.2,2.75,1.6500000000000001,0.0,2025,0.26666666666666666,0.6000000000000001,0.0
664059,FF,249,136.95,0.3111530164690383,81.75000000000003,67.65,13.75,24.75,11.55,0.55,2025,0.2032520325203252,0.4666666666666667,0.022222222222222223
664059,FS,35,19.250000000000004,0.23214322222222222,84.62,11.000000000000002,4.95,2.2,1.6500000000000001,0.0,2025,0.44999999999999996,0.75,0.0
664059,KC,6,3.3,,93.6,1.1,0.0,0.0,0.0,0.0,2025,0.0,,
664059,KN,2,1.1,0.291,97.3,0.55,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
664059,SI,89,48.94999999999999,0.38285122377109315,87.15,28.049999999999997,2.75,15.400000000000002,7.15,0.55,2025,0.09803921568627452,0.46428571428571425,0.03571428571428571
664059,SL,90,49.499999999999986,0.21945245789473677,77.3260869565217,22.55,8.25,6.6000000000000005,3.8500000000000005,0.0,2025,0.36585365853658536,0.5833333333333334,0.0
664059,ST,24,13.200000000000001,0.3184285714285715,76.94444444444444,6.050000000000001,1.1,3.3000000000000003,0.0,0.0,2025,0.18181818181818182,0.0,0.0
664059,SV,2,1.1,0.131,88.0,0.55,0.0,0.55,0.0,0.0,2025,0.0,0.0,0.0
664059,,16,8.8,,,4.4,1.6500000000000001,2.2,0.0,0.0,2025,0.375,0.0,0.0
664068,CH,11,6.05,0.26100000000000007,70.6857142857143,3.8500000000000005,0.0,2.75,0.0,0.0,2025,0.0,0.0,0.0
664068,CU,6,3.3,0.3755,65.95,1.1,0.0,1.1,0.55,0.0,2025,0.0,0.5,0.0
664068,FC,10,5.5,0.5884444444444444,85.05,2.75,0.55,0.55,1.1,0.55,2025,0.2,2.0,1.0
664068,FF,37,20.350000000000005,0.1678176363636364,85.34444444444443,12.650000000000002,7.15,1.6500000000000001,0.55,0.0,2025,0.5652173913043478,0.3333333333333333,0.0
664068,FS,1,0.55,,61.8,0.55,0.0,0.0,0.0,0.0,2025,0.0,,
664068,SI,8,4.4,0.0,79.4,2.2,0.0,0.0,0.0,0.0,2025,0.0,,
664068,SL,22,12.100000000000005,0.13628571428571432,86.175,6.6,4.3999999999999995,1.6500000000000001,1.1,0.0,2025,0.6666666666666666,0.6666666666666666,0.0
664068,ST,9,4.95,0.11549999999999999,81.19999999999999,3.3,1.1,1.1,0.0,0.0,2025,0.33333333333333337,0.0,0.0
664068,,4,2.2,,,0.55,0.55,0.0,0.0,0.0,2025,1.0,,
664238,CH,81,44.54999999999999,0.28792325221037274,79.771875,22.55,4.4,9.350000000000001,2.75,0.0,2025,0.1951219512195122,0.2941176470588235,0.0
664238,CU,61,33.54999999999999,0.10245454545454548,76.64666666666668,11.0,2.2,3.3000000000000003,0.55,0.0,2025,0.2,0.16666666666666666,0.0
664238,FC,86,47.299999999999976,0.3402912898550724,82.03666666666666,23.650000000000002,6.6000000000000005,7.7,4.95,0.55,2025,0.27906976744186046,0.6428571428571429,0.07142857142857144
664238,FF,363,199.64999999999995,0.22119164729219318,79.72380952380955,106.14999999999999,39.60000000000001,19.25,6.6000000000000005,1.6500000000000001,2025,0.37305699481865295,0.34285714285714286,0.08571428571428572
664238,FS,25,13.750000000000002,0.2234995714285715,79.1375,7.15,2.75,1.6500000000000001,1.1,0.0,2025,0.3846153846153846,0.6666666666666666,0.0
664238,KC,7,3.8499999999999996,0.045,65.26666666666667,2.2,0.55,0.55,0.0,0.0,2025,0.25,0.0,0.0
664238,PO,1,0.55,,,0.0,0.0,0.0,0.0,0.0,2025,,,
664238,SI,210,115.49999999999997,0.40437522457577135,83.48192771084341,59.95,8.8,23.1,10.450000000000001,1.6500000000000001,2025,0.14678899082568808,0.4523809523809524,0.07142857142857142
664238,SL,131,72.04999999999998,0.21144686041083097,83.67692307692306,30.25,14.3,8.25,6.050000000000001,0.55,2025,0.4727272727272728,0.7333333333333334,0.06666666666666667
664238,ST,116,63.799999999999976,0.1872341176470588,76.24285714285713,25.85,6.05,9.9,3.8500000000000005,0.55,2025,0.23404255319148934,0.38888888888888895,0.05555555555555556
664238,SV,7,3.8499999999999996,0.004666666666666667,83.175,2.2,0.0,1.6500000000000001,0.0,0.0,2025,0.0,0.0,0.0
664238,,18,9.900000000000002,,,5.5,1.1,0.55,0.0,0.0,2025,0.2,0.0,0.0
664332,CU,1,0.55,,82.1,0.55,0.0,0.0,0.0,0.0,2025,0.0,,
664332,FF,2,1.1,,,0.55,0.55,0.0,0.0,0.0,2025,1.0,,
664332,SI,1,0.55,,101.2,0.55,0.0,0.55,0.55,0.0,2025,0.0,1.0,0.0
664332,SL,8,4.4,,73.6,2.2,0.55,0.0,0.0,0.0,2025,0.25,,
664670,,21,11.550000000000004,,,6.05,0.55,1.6500000000000001,0.0,0.0,2025,0.09090909090909093,0.0,0.0
664702,CH,134,88.55,0.24194562226391494,76.53782234957022,44.5,6.4,23.950000000000003,4.3,0.55,2026,0.14382022471910114,0.17954070981210854,0.022964509394572025
