gamePk,officialDate,gameDate,gameType,status,away_team,away_team_id,home_team,home_team_id,away_score,home_score,venue,venue_id,seriesDescription,gameNumber,home_days_since_last,away_days_since_last,total_runs,home_run_margin,current_h2h_books,current_spreads_books,current_totals_books
746206,2024-07-09,2024-07-10T01:38:00Z,R,Final,Texas Rangers,140,Los Angeles Angels,108,5.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,9.0,-1.0,,,
746207,2024-07-12,2024-07-13T01:38:00Z,R,Final,Seattle Mariners,136,Los Angeles Angels,108,5.0,6.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,1.0,,,
746208,2024-07-08,2024-07-09T01:38:00Z,R,Final,Texas Rangers,140,Los Angeles Angels,108,9.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,13.0,-5.0,,,
746209,2024-06-30,2024-06-30T20:07:00Z,R,Final,Detroit Tigers,116,Los Angeles Angels,108,7.0,6.0,Angel Stadium,1,Regular Season,1,1.0,1.0,13.0,-1.0,,,
746210,2024-06-27,2024-06-28T01:38:00Z,R,Final,Detroit Tigers,116,Los Angeles Angels,108,0.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,5.0,5.0,,,
746211,2024-06-29,2024-06-30T02:07:00Z,R,Final,Detroit Tigers,116,Los Angeles Angels,108,5.0,6.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,1.0,,,
746212,2024-06-26,2024-06-26T20:07:00Z,R,Final,Oakland Athletics,133,Los Angeles Angels,108,2.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,7.0,3.0,,,
746213,2024-06-25,2024-06-26T01:38:00Z,R,Final,Oakland Athletics,133,Los Angeles Angels,108,5.0,7.0,Angel Stadium,1,Regular Season,1,1.0,1.0,12.0,2.0,,,
746214,2024-06-28,2024-06-29T01:38:00Z,R,Final,Detroit Tigers,116,Los Angeles Angels,108,2.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,7.0,3.0,,,
746215,2024-06-17,2024-06-18T01:38:00Z,R,Final,Milwaukee Brewers,158,Los Angeles Angels,108,3.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,8.0,2.0,,,
746216,2024-06-09,2024-06-09T20:07:00Z,R,Final,Houston Astros,117,Los Angeles Angels,108,7.0,9.0,Angel Stadium,1,Regular Season,1,1.0,1.0,16.0,2.0,,,
746217,2024-06-18,2024-06-19T01:38:00Z,R,Final,Milwaukee Brewers,158,Los Angeles Angels,108,6.0,3.0,Angel Stadium,1,Regular Season,1,1.0,1.0,9.0,-3.0,,,
746218,2024-06-24,2024-06-25T01:38:00Z,R,Final,Oakland Athletics,133,Los Angeles Angels,108,1.0,5.0,Angel Stadium,1,Regular Season,1,2.0,1.0,6.0,4.0,,,
746219,2024-06-19,2024-06-20T01:38:00Z,R,Final,Milwaukee Brewers,158,Los Angeles Angels,108,2.0,0.0,Angel Stadium,1,Regular Season,1,1.0,1.0,2.0,-2.0,,,
746220,2024-06-07,2024-06-08T01:38:00Z,R,Final,Houston Astros,117,Los Angeles Angels,108,7.0,1.0,Angel Stadium,1,Regular Season,1,2.0,2.0,8.0,-6.0,,,
746221,2024-06-05,2024-06-06T01:38:00Z,R,Final,San Diego Padres,135,Los Angeles Angels,108,2.0,3.0,Angel Stadium,1,Regular Season,1,1.0,1.0,5.0,1.0,,,
746222,2024-06-04,2024-06-05T01:38:00Z,R,Final,San Diego Padres,135,Los Angeles Angels,108,2.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,6.0,2.0,,,
746223,2024-06-08,2024-06-09T02:07:00Z,R,Final,Houston Astros,117,Los Angeles Angels,108,6.0,1.0,Angel Stadium,1,Regular Season,1,1.0,1.0,7.0,-5.0,,,
746224,2024-06-03,2024-06-04T01:38:00Z,R,Final,San Diego Padres,135,Los Angeles Angels,108,1.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,3.0,1.0,,,
746225,2024-05-30,2024-05-31T01:38:00Z,R,Final,New York Yankees,147,Los Angeles Angels,108,8.0,3.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,-5.0,9.0,9.0,9.0
746226,2024-05-25,2024-05-26T01:38:00Z,R,Final,Cleveland Guardians,114,Los Angeles Angels,108,4.0,3.0,Angel Stadium,1,Regular Season,1,1.0,1.0,7.0,-1.0,,,
746227,2024-05-24,2024-05-25T01:38:00Z,R,Final,Cleveland Guardians,114,Los Angeles Angels,108,10.0,4.0,Angel Stadium,1,Regular Season,1,2.0,2.0,14.0,-6.0,,,
746228,2024-05-29,2024-05-30T01:38:00Z,R,Final,New York Yankees,147,Los Angeles Angels,108,2.0,1.0,Angel Stadium,1,Regular Season,1,1.0,1.0,3.0,-1.0,9.0,9.0,9.0
746229,2024-05-28,2024-05-29T01:38:00Z,R,Final,New York Yankees,147,Los Angeles Angels,108,3.0,4.0,Angel Stadium,1,Regular Season,1,2.0,2.0,7.0,1.0,9.0,9.0,9.0
746230,2024-05-26,2024-05-26T20:07:00Z,R,Final,Cleveland Guardians,114,Los Angeles Angels,108,5.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,9.0,-1.0,,,
746231,2024-05-15,2024-05-16T01:07:00Z,R,Final,St. Louis Cardinals,138,Los Angeles Angels,108,2.0,7.0,Angel Stadium,1,Regular Season,1,1.0,1.0,9.0,5.0,,,
746232,2024-05-11,2024-05-12T01:38:00Z,R,Final,Kansas City Royals,118,Los Angeles Angels,108,3.0,9.0,Angel Stadium,1,Regular Season,1,1.0,1.0,12.0,6.0,,,
746233,2024-05-13,2024-05-14T01:38:00Z,R,Final,St. Louis Cardinals,138,Los Angeles Angels,108,10.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,15.0,-5.0,,,
746234,2024-05-12,2024-05-12T20:07:00Z,R,Final,Kansas City Royals,118,Los Angeles Angels,108,4.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746235,2024-05-14,2024-05-15T01:38:00Z,R,Final,St. Louis Cardinals,138,Los Angeles Angels,108,7.0,6.0,Angel Stadium,1,Regular Season,1,1.0,1.0,13.0,-1.0,,,
746236,2024-04-29,2024-04-30T01:38:00Z,R,Final,Philadelphia Phillies,143,Los Angeles Angels,108,5.0,6.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,1.0,,,
746237,2024-04-28,2024-04-28T20:07:00Z,R,Final,Minnesota Twins,142,Los Angeles Angels,108,11.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,16.0,-6.0,,,
746238,2024-05-01,2024-05-01T20:07:00Z,R,Final,Philadelphia Phillies,143,Los Angeles Angels,108,2.0,1.0,Angel Stadium,1,Regular Season,1,1.0,1.0,3.0,-1.0,,,
746239,2024-04-30,2024-05-01T01:38:00Z,R,Final,Philadelphia Phillies,143,Los Angeles Angels,108,7.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,12.0,-2.0,,,
746240,2024-05-10,2024-05-11T01:38:00Z,R,Final,Kansas City Royals,118,Los Angeles Angels,108,2.0,1.0,Angel Stadium,1,Regular Season,1,1.0,1.0,3.0,-1.0,,,
746241,2024-05-09,2024-05-10T01:38:00Z,R,Final,Kansas City Royals,118,Los Angeles Angels,108,10.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,14.0,-6.0,,,
746242,2024-04-22,2024-04-23T01:38:00Z,R,Final,Baltimore Orioles,110,Los Angeles Angels,108,4.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746243,2024-04-26,2024-04-27T01:38:00Z,R,Final,Minnesota Twins,142,Los Angeles Angels,108,5.0,3.0,Angel Stadium,1,Regular Season,1,2.0,1.0,8.0,-2.0,,,
746244,2024-04-24,2024-04-24T20:07:00Z,R,Final,Baltimore Orioles,110,Los Angeles Angels,108,6.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,-1.0,,,
746245,2024-04-27,2024-04-28T01:38:00Z,R,Final,Minnesota Twins,142,Los Angeles Angels,108,16.0,5.0,Angel Stadium,1,Regular Season,1,1.0,1.0,21.0,-11.0,,,
746246,2024-04-23,2024-04-24T01:38:00Z,R,Final,Baltimore Orioles,110,Los Angeles Angels,108,4.0,7.0,Angel Stadium,1,Regular Season,1,1.0,1.0,11.0,3.0,,,
746247,2024-04-10,2024-04-10T20:07:00Z,R,Final,Tampa Bay Rays,139,Los Angeles Angels,108,4.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746248,2024-04-06,2024-04-07T01:38:00Z,R,Final,Boston Red Sox,111,Los Angeles Angels,108,1.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,3.0,1.0,,,
746249,2024-04-05,2024-04-06T01:38:00Z,R,Final,Boston Red Sox,111,Los Angeles Angels,108,8.0,6.0,Angel Stadium,1,Regular Season,1,2.0,2.0,14.0,-2.0,,,
746250,2024-04-09,2024-04-10T01:38:00Z,R,Final,Tampa Bay Rays,139,Los Angeles Angels,108,6.0,4.0,Angel Stadium,1,Regular Season,1,1.0,1.0,10.0,-2.0,,,
746251,2024-04-07,2024-04-07T20:07:00Z,R,Final,Boston Red Sox,111,Los Angeles Angels,108,12.0,2.0,Angel Stadium,1,Regular Season,1,1.0,1.0,14.0,-10.0,,,
746252,2024-04-08,2024-04-09T01:38:00Z,R,Final,Tampa Bay Rays,139,Los Angeles Angels,108,1.0,7.0,Angel Stadium,1,Regular Season,1,1.0,1.0,8.0,6.0,,,
746253,2024-09-22,2024-09-22T18:10:00Z,R,Final,San Francisco Giants,137,Kansas City Royals,118,2.0,0.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,2.0,-2.0,,,
746254,2024-09-18,2024-09-18T23:40:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,4.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746255,2024-09-21,2024-09-21T21:10:00Z,R,Final,San Francisco Giants,137,Kansas City Royals,118,9.0,0.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,9.0,-9.0,,,
746256,2024-09-20,2024-09-21T00:10:00Z,R,Final,San Francisco Giants,137,Kansas City Royals,118,2.0,1.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,3.0,-1.0,,,
746257,2024-09-06,2024-09-07T00:10:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,0.0,5.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,5.0,5.0,,,
746258,2024-09-08,2024-09-08T18:10:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,0.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,2.0,2.0,,,
746259,2024-09-07,2024-09-07T23:15:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,2.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,2.0,,,
746260,2024-09-16,2024-09-16T23:40:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,7.0,6.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,-1.0,,,
746261,2024-09-17,2024-09-17T23:40:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,3.0,1.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,4.0,-2.0,,,
746262,2024-09-04,2024-09-04T23:40:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,1.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,3.0,,,
746263,2024-08-25,2024-08-25T18:10:00Z,R,Final,Philadelphia Phillies,143,Kansas City Royals,118,11.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,14.0,-8.0,,,
746264,2024-09-03,2024-09-03T23:40:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,7.0,1.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,-6.0,,,
746265,2024-09-02,2024-09-02T20:10:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,4.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746266,2024-08-20,2024-08-21T00:10:00Z,R,Final,Los Angeles Angels,108,Kansas City Royals,118,9.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,14.0,-4.0,,,
746267,2024-08-21,2024-08-22T00:10:00Z,R,Final,Los Angeles Angels,108,Kansas City Royals,118,0.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,3.0,,,
746268,2024-08-23,2024-08-24T00:10:00Z,R,Final,Philadelphia Phillies,143,Kansas City Royals,118,4.0,7.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,11.0,3.0,,,
746269,2024-08-10,2024-08-10T23:10:00Z,R,Final,St. Louis Cardinals,138,Kansas City Royals,118,3.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,5.0,,,
746270,2024-08-19,2024-08-20T00:10:00Z,R,Final,Los Angeles Angels,108,Kansas City Royals,118,3.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,2.0,,,
746271,2024-08-24,2024-08-24T23:10:00Z,R,Final,Philadelphia Phillies,143,Kansas City Royals,118,11.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,-9.0,,,
746272,2024-08-07,2024-08-08T00:10:00Z,R,Final,Boston Red Sox,111,Kansas City Royals,118,4.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,12.0,4.0,,,
746273,2024-08-06,2024-08-07T00:10:00Z,R,Final,Boston Red Sox,111,Kansas City Royals,118,6.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,-1.0,,,
746274,2024-07-28,2024-07-28T18:10:00Z,R,Final,Chicago Cubs,112,Kansas City Royals,118,7.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,10.0,-4.0,,,
746275,2024-08-09,2024-08-10T00:10:00Z,R,Final,St. Louis Cardinals,138,Kansas City Royals,118,8.0,5.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,13.0,-3.0,,,
746276,2024-08-05,2024-08-06T00:10:00Z,R,Final,Boston Red Sox,111,Kansas City Royals,118,9.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,14.0,-4.0,,,
746277,2024-07-26,2024-07-27T00:10:00Z,R,Final,Chicago Cubs,112,Kansas City Royals,118,0.0,6.0,Kauffman Stadium,7,Regular Season,1,2.0,2.0,6.0,6.0,,,
746278,2024-07-27,2024-07-27T23:10:00Z,R,Final,Chicago Cubs,112,Kansas City Royals,118,9.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,-5.0,,,
746279,2024-07-24,2024-07-25T00:10:00Z,R,Final,Arizona Diamondbacks,109,Kansas City Royals,118,8.0,6.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,14.0,-2.0,,,
746280,2024-07-22,2024-07-23T00:10:00Z,R,Final,Arizona Diamondbacks,109,Kansas City Royals,118,4.0,10.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,14.0,6.0,,,
746281,2024-07-23,2024-07-24T00:10:00Z,R,Final,Arizona Diamondbacks,109,Kansas City Royals,118,6.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,-4.0,,,
746282,2024-07-02,2024-07-03T00:10:00Z,R,Final,Tampa Bay Rays,139,Kansas City Royals,118,5.0,1.0,Kauffman Stadium,7,Regular Season,1,2.0,2.0,6.0,-4.0,,,
746283,2024-07-03,2024-07-04T00:10:00Z,R,Final,Tampa Bay Rays,139,Kansas City Royals,118,2.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,2.0,,,
746284,2024-07-19,2024-07-20T00:10:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,1.0,7.0,Kauffman Stadium,7,Regular Season,1,5.0,5.0,8.0,6.0,,,
746285,2024-07-04,2024-07-05T00:10:00Z,R,Final,Tampa Bay Rays,139,Kansas City Royals,118,10.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,18.0,-2.0,,,
746286,2024-07-20,2024-07-20T23:10:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,1.0,6.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,7.0,5.0,,,
746287,2024-07-21,2024-07-21T18:10:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,1.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,3.0,,,
746288,2024-06-27,2024-06-28T00:10:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,1.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,1.0,,,
746289,2024-06-29,2024-06-29T20:10:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,7.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,9.0,-5.0,,,
746290,2024-06-30,2024-06-30T18:10:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,2.0,6.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,4.0,,,
746291,2024-06-26,2024-06-26T18:10:00Z,R,Final,Miami Marlins,146,Kansas City Royals,118,1.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,4.0,9.0,9.0,9.0
746292,2024-06-28,2024-06-29T00:10:00Z,R,Final,Cleveland Guardians,114,Kansas City Royals,118,3.0,10.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,7.0,,,
746293,2024-06-25,2024-06-26T00:10:00Z,R,Final,Miami Marlins,146,Kansas City Royals,118,2.0,1.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,-1.0,9.0,9.0,9.0
746294,2024-06-12,2024-06-13T00:10:00Z,R,Final,New York Yankees,147,Kansas City Royals,118,11.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,16.0,-6.0,,,
746295,2024-06-10,2024-06-11T00:10:00Z,R,Final,New York Yankees,147,Kansas City Royals,118,4.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,6.0,-2.0,,,
746296,2024-06-11,2024-06-12T00:10:00Z,R,Final,New York Yankees,147,Kansas City Royals,118,10.0,1.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,-9.0,,,
746297,2024-06-09,2024-06-09T18:10:00Z,R,Final,Seattle Mariners,136,Kansas City Royals,118,6.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,-1.0,,,
746298,2024-06-24,2024-06-25T00:10:00Z,R,Final,Miami Marlins,146,Kansas City Royals,118,1.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,3.0,9.0,9.0,9.0
746299,2024-06-13,2024-06-13T18:10:00Z,R,Final,New York Yankees,147,Kansas City Royals,118,3.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,7.0,1.0,,,
746300,2024-06-08,2024-06-08T20:10:00Z,R,Final,Seattle Mariners,136,Kansas City Royals,118,4.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,12.0,4.0,,,
746301,2024-06-02,2024-06-02T18:10:00Z,R,Final,San Diego Padres,135,Kansas City Royals,118,3.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,7.0,1.0,,,
746302,2024-06-07,2024-06-08T00:10:00Z,R,Final,Seattle Mariners,136,Kansas City Royals,118,9.0,10.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,19.0,1.0,,,
746303,2024-05-31,2024-06-01T00:10:00Z,R,Final,San Diego Padres,135,Kansas City Royals,118,11.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,2.0,19.0,-3.0,,,
746304,2024-05-22,2024-05-22T18:10:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,3.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,5.0,,,
746305,2024-06-01,2024-06-01T20:10:00Z,R,Final,San Diego Padres,135,Kansas City Royals,118,7.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,10.0,-4.0,,,
746306,2024-05-19,2024-05-19T18:10:00Z,R,Final,Oakland Athletics,133,Kansas City Royals,118,4.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,12.0,4.0,,,
746307,2024-05-20,2024-05-20T23:40:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,3.0,8.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,5.0,,,
746308,2024-05-18,2024-05-18T23:10:00Z,R,Final,Oakland Athletics,133,Kansas City Royals,118,3.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,2.0,,,
746309,2024-05-21,2024-05-21T23:40:00Z,R,Final,Detroit Tigers,116,Kansas City Royals,118,3.0,10.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,7.0,,,
746310,2024-05-17,2024-05-17T23:40:00Z,R,Final,Oakland Athletics,133,Kansas City Royals,118,2.0,6.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,8.0,4.0,,,
746311,2024-05-04,2024-05-04T23:10:00Z,R,Final,Texas Rangers,140,Kansas City Royals,118,15.0,4.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,19.0,-11.0,,,
746312,2024-05-08,2024-05-08T18:10:00Z,R,Final,Milwaukee Brewers,158,Kansas City Royals,118,4.0,6.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,10.0,2.0,,,
746313,2024-05-06,2024-05-06T23:10:00Z,R,Final,Milwaukee Brewers,158,Kansas City Royals,118,2.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,1.0,,,
746314,2024-05-05,2024-05-05T18:10:00Z,R,Final,Texas Rangers,140,Kansas City Royals,118,3.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,-1.0,,,
746315,2024-05-07,2024-05-07T23:40:00Z,R,Final,Milwaukee Brewers,158,Kansas City Royals,118,6.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,-1.0,,,
746316,2024-04-21,2024-04-21T18:10:00Z,R,Final,Baltimore Orioles,110,Kansas City Royals,118,5.0,0.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,-5.0,,,
746317,2024-04-24,2024-04-24T23:40:00Z,R,Final,Toronto Blue Jays,141,Kansas City Royals,118,2.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,1.0,,,
746318,2024-05-03,2024-05-03T23:40:00Z,R,Final,Texas Rangers,140,Kansas City Royals,118,1.0,7.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,8.0,6.0,,,
746319,2024-04-22,2024-04-22T23:40:00Z,R,Final,Toronto Blue Jays,141,Kansas City Royals,118,5.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,-2.0,,,
746320,2024-04-25,2024-04-25T18:10:00Z,R,Completed Early,Toronto Blue Jays,141,Kansas City Royals,118,1.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,1.0,,,
746321,2024-04-23,2024-04-23T23:40:00Z,R,Final,Toronto Blue Jays,141,Kansas City Royals,118,2.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,5.0,1.0,,,
746322,2024-04-11,2024-04-11T18:10:00Z,R,Final,Houston Astros,117,Kansas City Royals,118,3.0,13.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,16.0,10.0,,,
746323,2024-04-10,2024-04-10T23:40:00Z,R,Final,Houston Astros,117,Kansas City Royals,118,2.0,11.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,13.0,9.0,,,
746324,2024-04-20,2024-04-20T23:10:00Z,R,Final,Baltimore Orioles,110,Kansas City Royals,118,9.0,7.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,16.0,-2.0,,,
746325,2024-04-19,2024-04-19T23:40:00Z,R,Final,Baltimore Orioles,110,Kansas City Royals,118,4.0,9.0,Kauffman Stadium,7,Regular Season,1,2.0,2.0,13.0,5.0,,,
746326,2024-04-09,2024-04-09T23:40:00Z,R,Final,Houston Astros,117,Kansas City Royals,118,3.0,4.0,Kauffman Stadium,7,Regular Season,1,2.0,1.0,7.0,1.0,,,
746327,2024-04-04,2024-04-04T23:40:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,1.0,10.0,Kauffman Stadium,7,Regular Season,1,1.0,2.0,11.0,9.0,,,
746328,2024-04-05,2024-04-05T23:40:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,1.0,2.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,1.0,,,
746329,2024-04-06,2024-04-06T23:10:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,0.0,3.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,3.0,3.0,,,
746330,2024-04-07,2024-04-07T18:10:00Z,R,Final,Chicago White Sox,145,Kansas City Royals,118,3.0,5.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,8.0,2.0,,,
746331,2024-09-25,2024-09-25T18:10:00Z,R,Final,Seattle Mariners,136,Houston Astros,117,8.0,1.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,9.0,-7.0,,,
746332,2024-03-31,2024-03-31T18:10:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,0.0,11.0,Kauffman Stadium,7,Regular Season,1,1.0,1.0,11.0,11.0,,,
746333,2024-03-30,2024-03-30T20:10:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,5.0,1.0,Kauffman Stadium,7,Regular Season,1,2.0,2.0,6.0,-4.0,,,
746334,2024-09-23,2024-09-24T00:10:00Z,R,Final,Seattle Mariners,136,Houston Astros,117,6.0,1.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,7.0,-5.0,,,
746335,2024-03-28,2024-03-28T20:10:00Z,R,Final,Minnesota Twins,142,Kansas City Royals,118,4.0,1.0,Kauffman Stadium,7,Regular Season,1,3.0,2.0,5.0,-3.0,,,
746336,2024-09-24,2024-09-25T00:10:00Z,R,Final,Seattle Mariners,136,Houston Astros,117,3.0,4.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,7.0,1.0,,,
746337,2024-09-12,2024-09-12T18:10:00Z,R,Final,Oakland Athletics,133,Houston Astros,117,3.0,6.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,9.0,3.0,,,
746338,2024-09-21,2024-09-21T23:10:00Z,R,Final,Los Angeles Angels,108,Houston Astros,117,4.0,10.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,14.0,6.0,,,
746339,2024-09-22,2024-09-22T18:10:00Z,R,Final,Los Angeles Angels,108,Houston Astros,117,9.0,8.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,17.0,-1.0,,,
746340,2024-09-20,2024-09-21T00:10:00Z,R,Final,Los Angeles Angels,108,Houston Astros,117,7.0,9.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,16.0,2.0,,,
746341,2024-09-19,2024-09-20T00:10:00Z,R,Final,Los Angeles Angels,108,Houston Astros,117,1.0,3.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,4.0,2.0,,,
746342,2024-09-11,2024-09-12T00:10:00Z,R,Final,Oakland Athletics,133,Houston Astros,117,5.0,4.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,9.0,-1.0,,,
746343,2024-09-06,2024-09-07T00:10:00Z,R,Final,Arizona Diamondbacks,109,Houston Astros,117,0.0,8.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,8.0,8.0,,,
746344,2024-09-07,2024-09-07T20:10:00Z,R,Final,Arizona Diamondbacks,109,Houston Astros,117,5.0,11.0,Minute Maid Park,2392,Regular Season,1,1.0,1.0,16.0,6.0,,,
