game_id,season,week,gameday,game_type,away_team,home_team,away_score,home_score,result,total,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,total_line,roof,surface,temp,wind,stadium,referee,home_ats_margin,home_ats_result,ou_margin,ou_result,home_pre5_off_epa_per_play,home_preseason_off_epa_per_play,home_pre5_def_epa_per_play,home_preseason_def_epa_per_play,home_pre5_off_success_rate,home_preseason_off_success_rate,home_pre5_def_success_rate,home_preseason_def_success_rate,home_pre5_off_explosive_rate,home_preseason_off_explosive_rate,home_pre5_def_explosive_rate,home_preseason_def_explosive_rate,home_pre5_pass_rate,home_preseason_pass_rate,home_pre5_sack_rate,home_preseason_sack_rate,home_pre5_turnover_rate,home_preseason_turnover_rate,home_pre5_plays_per_game,home_preseason_plays_per_game,away_pre5_off_epa_per_play,away_preseason_off_epa_per_play,away_pre5_def_epa_per_play,away_preseason_def_epa_per_play,away_pre5_off_success_rate,away_preseason_off_success_rate,away_pre5_def_success_rate,away_preseason_def_success_rate,away_pre5_off_explosive_rate,away_preseason_off_explosive_rate,away_pre5_def_explosive_rate,away_preseason_def_explosive_rate,away_pre5_pass_rate,away_preseason_pass_rate,away_pre5_sack_rate,away_preseason_sack_rate,away_pre5_turnover_rate,away_preseason_turnover_rate,away_pre5_plays_per_game,away_preseason_plays_per_game
2024_08_MIN_LA,2024,8,2024-10-24,REG,MIN,LA,20.0,30.0,10.0,50.0,4,4,-155.0,130.0,-3.0,47.5,dome,matrixturf,,,SoFi Stadium,Tra Blake,13.0,COVER,2.5,OVER,-0.07139325840207988,-0.04689732017240671,0.07231136000945662,0.07788886562463047,0.4778050560461818,0.479367461235066,0.4584076400339736,0.46670582024689056,0.07473493886989249,0.07296287640867109,0.09478908625797586,0.0953843478379307,0.5753622297114462,0.5927163880074018,0.05086615335416104,0.046661965401971796,0.01941461054668602,0.018315594258990486,60.4,63.333333333333336,-0.013418034778415841,0.016088752839937496,-0.12620320289930512,-0.16411138195227346,0.44287283700454455,0.4462211913309477,0.396550087339561,0.3828393584972532,0.09467975249219432,0.10359115176818662,0.07672894357104883,0.07108364345206451,0.6087407259459752,0.5937036913747324,0.0595702741378028,0.052728314867922094,0.0230206167341241,0.02535668678460959,61.6,60.333333333333336
2024_08_PHI_CIN,2024,8,2024-10-27,REG,PHI,CIN,37.0,17.0,-20.0,54.0,7,7,124.0,-148.0,2.5,47.5,outdoors,fieldturf,59.0,6.0,Paycor Stadium,John Hussey,-22.5,NO_COVER,6.5,OVER,0.12828344019919272,0.07822144294916004,0.11540991581264123,0.07217707907192021,0.44102731126152916,0.4503048721896077,0.49111690782267825,0.479963707353075,0.10406883986141399,0.08663355508308282,0.06168913521481688,0.06002475610281912,0.6245744710980203,0.6507814849579697,0.04285781717597968,0.045712516470237594,0.009891717881182325,0.012098776077595217,59.6,59.0,0.06701217206553248,0.06574452196119794,-0.059094431142068825,-0.027407020354869027,0.4442261715086901,0.44796625403501955,0.3889430432784581,0.391283381836526,0.10333522589743485,0.10166824380341793,0.08089124969588841,0.0897974344480662,0.5384750600654952,0.5376181056101349,0.05484306996605942,0.05014700274949396,0.012270682921055747,0.016892235767546455,63.6,65.5
2024_08_BAL_CLE,2024,8,2024-10-27,REG,BAL,CLE,24.0,29.0,5.0,53.0,6,7,-380.0,300.0,-7.5,44.5,outdoors,grass,52.0,4.0,FirstEnergy Stadium,Shawn Smith,12.5,COVER,8.5,OVER,-0.1971215880449361,-0.18674862027843314,-0.0054285397116390684,-0.021838256636713287,0.35392474069079716,0.34407322747755353,0.4013791162397974,0.4002274480991132,0.05540117888081871,0.05513200329415204,0.11979466922885307,0.11645881825336728,0.6987334869259044,0.6952106360247688,0.08417497479512857,0.07537143145349619,0.017495520129127275,0.01625619858847437,65.4,67.85714285714286,0.2855806377888688,0.20708100681374816,0.0761593361586055,0.0723009841910568,0.5033943506370057,0.49805945680421043,0.4217498742945661,0.4254565009416451,0.1470890467219857,0.12127675672885599,0.08018693413035263,0.08496962558741386,0.45918978531985066,0.5199995065209818,0.01894644160478237,0.01985403425284909,0.012526308066004766,0.013000650886148529,64.0,66.14285714285714
2024_08_TEN_DET,2024,8,2024-10-27,REG,TEN,DET,14.0,52.0,38.0,66.0,7,7,550.0,-800.0,12.5,45.0,dome,fieldturf,,,Ford Field,Carl Cheffers,25.5,COVER,21.0,OVER,0.15848757265319943,0.1497023761610828,-0.10825237320009706,-0.07761324917075436,0.4788874458874459,0.48377232512478413,0.4036390591817927,0.4175624638480751,0.1374112554112554,0.13090282213233032,0.07535991470546732,0.07348368960498346,0.5194848484848485,0.517603493955953,0.04143722943722943,0.03999550540534147,0.011363636363636362,0.01220193740685544,64.4,63.833333333333336,-0.13547548186695343,-0.1563612993709114,-0.007700507287678104,-0.048751927314222475,0.3931916144200627,0.3901596786833856,0.3772582972582973,0.37919672919672914,0.07317862533379775,0.07921135444483146,0.10274170274170273,0.09179092512425846,0.5949407871821665,0.597346489318472,0.05320917508417509,0.05215347923681257,0.02930054858934169,0.03222962382445141,62.8,63.0
2024_08_IND_HOU,2024,8,2024-10-27,REG,IND,HOU,20.0,23.0,3.0,43.0,7,7,185.0,-225.0,5.0,45.0,closed,astroturf,,,NRG Stadium,Brad Allen,-2.0,NO_COVER,-2.0,UNDER,-0.03380235130434543,-0.02162216435817655,-0.04988085051220257,-0.05627014281368797,0.384344048108754,0.39421271844746153,0.4016609909250663,0.4014131794589476,0.07657012268776975,0.08173148001223494,0.0930567289435018,0.08324913745397522,0.6477833800186741,0.6305907320702746,0.04227828380769557,0.0446456855507689,0.015019882078705606,0.013070407573782694,67.4,67.85714285714286,-0.0006610776246955164,-0.006442135745786499,-0.034235660649031795,-0.004208371009855478,0.3903503087461989,0.40205397233675105,0.4166654610566495,0.41709870594955484,0.12120447741717529,0.12005226020418724,0.09079807419489197,0.09621012720785418,0.5635286460738659,0.5805868395477108,0.021521633958057257,0.024319204630935558,0.016581551917691457,0.022810776622304862,63.6,59.714285714285715
2024_08_GB_JAX,2024,8,2024-10-27,REG,GB,JAX,30.0,27.0,-3.0,57.0,7,7,-192.0,160.0,-3.5,49.0,outdoors,grass,84.0,4.0,TIAA Bank Stadium,Land Clark,0.5,COVER,8.0,OVER,0.05094942827496004,0.019705909056717128,0.23454762227755627,0.16755960515909413,0.4334195028650775,0.4294172382153359,0.4542042788129745,0.43833728388273047,0.09258423808548034,0.10706540099897141,0.10837267080745343,0.09940212010503324,0.6124645785117018,0.6071032795025106,0.03070803307043874,0.03970579272951298,0.01908773159021967,0.01632951178277146,61.6,60.0,0.047162792325729584,0.047601476976824784,-0.1291861673575856,-0.09774189076639071,0.4258498155701703,0.41072732790498007,0.46704222980085053,0.4600085191218196,0.11907636583769607,0.12261165942412344,0.06937925420684041,0.08366916426029726,0.5756942542530845,0.5395379306193979,0.029517759917033964,0.02534850655054665,0.023748540851886882,0.021136255954211005,65.0,66.0
2024_08_ARI_MIA,2024,8,2024-10-27,REG,ARI,MIA,28.0,27.0,-1.0,55.0,6,7,164.0,-198.0,4.0,46.5,outdoors,grass,82.0,14.0,Hard Rock Stadium,Clay Martin,-5.0,NO_COVER,8.5,OVER,-0.2741394177129629,-0.2251335693610512,-0.044554212144482144,-0.05242603213946458,0.3699338702945492,0.3763533426163497,0.39494733320059466,0.3983051676042691,0.08307896096698418,0.08331697451474034,0.10080789744036256,0.10916381390470464,0.5496795493243442,0.5637000939205216,0.04507924535898172,0.044608291320278194,0.01964206868623532,0.016368390571862765,68.8,69.16666666666667,-0.03609782685163885,0.030125512373852612,0.14137749754813497,0.09361914447953201,0.46042008546684177,0.46155547230315536,0.5023683681342133,0.5053546951874417,0.10541845355112449,0.11317768327244823,0.10079588545257559,0.0948908339313269,0.6023553097983255,0.5791715416308386,0.02052058111380145,0.026345869626741295,0.024332280810948258,0.0219256551247033,57.4,59.0
2024_08_NYJ_NE,2024,8,2024-10-27,REG,NYJ,NE,22.0,25.0,3.0,47.0,7,7,-305.0,245.0,-7.0,41.0,outdoors,fieldturf,53.0,8.0,Gillette Stadium,Craig Wrolstad,10.0,COVER,6.0,OVER,-0.21855594367880657,-0.14996628300500628,0.1419021792970645,0.09297518823769403,0.3719707340681917,0.3919504416784094,0.4555005771630604,0.45630993606885273,0.06625066670617519,0.06719378796962644,0.11670741320523717,0.09316635957236828,0.7002901900359527,0.6374507005560567,0.07124061672790487,0.05953059618875695,0.025342365967365964,0.018101689976689976,60.2,61.42857142857143,-0.03949789584296613,-0.023283245562082184,-0.05500147547933702,-0.03080309576526138,0.41105780309096823,0.4176943491466099,0.40698659168755924,0.41338015496736513,0.09104581458582901,0.08380823490824521,0.08986482589069196,0.09528482624897605,0.6988836555166765,0.6773658763894627,0.04035888035527545,0.036786955355808997,0.021228183070288332,0.020877273621634523,67.8,63.57142857142857
2024_08_ATL_TB,2024,8,2024-10-27,REG,ATL,TB,31.0,26.0,-5.0,57.0,7,6,-122.0,102.0,-1.5,47.0,outdoors,grass,79.0,6.0,Raymond James Stadium,Shawn Hochuli,-3.5,NO_COVER,10.0,OVER,0.06864667779227976,0.08994823338544,0.038239071502279814,0.038916481415051926,0.49667366421752385,0.48676152157846453,0.45699978954394815,0.4590814823273099,0.10511071125106212,0.10059106312142985,0.08055801678121287,0.07267163056504648,0.6539936022392162,0.6365538037819106,0.04370970160443845,0.04876070419550676,0.023696706152846504,0.019965732358416196,68.4,64.28571428571429,0.06924781277060853,0.026532242934833583,0.07586435649389253,0.0490576481490688,0.46861896273660986,0.46728341053935696,0.4769125177575882,0.4596599650452177,0.08898947457770987,0.09574528835673972,0.07152855012009943,0.06745470469579831,0.623626602156014,0.6108889112912755,0.027983193277310924,0.027604107898937694,0.020621339444868856,0.02252173596711412,67.8,64.71428571428571
2024_08_NO_LAC,2024,8,2024-10-27,REG,NO,LAC,8.0,26.0,18.0,34.0,10,6,250.0,-310.0,7.0,41.5,dome,matrixturf,,,SoFi Stadium,Alan Eck,11.0,COVER,-7.5,UNDER,-0.03868725577067056,-0.04758181263579651,-0.09653400559505429,-0.13355076612235584,0.3990032720902287,0.3942311218035856,0.4122288869322768,0.3990796279991195,0.0809580564363173,0.08289714579569653,0.10682772030229656,0.10291198914080268,0.5407084799258712,0.5400965727777322,0.04914305983871201,0.044038969618679764,0.009137529137529138,0.007614607614607615,61.6,60.333333333333336,-0.19116286677798838,-0.04621195529655841,0.07936694682882837,-0.03225730669976031,0.3825809553947372,0.41983982899253025,0.4932770379106808,0.45182489759174327,0.05213540570390447,0.07279925391961019,0.12930501635351996,0.10134412772838892,0.6562377273451924,0.5778166821791573,0.041789669878267086,0.03456528677142763,0.024481181265430647,0.020037578454899445,64.2,63.285714285714285
2024_08_BUF_SEA,2024,8,2024-10-27,REG,BUF,SEA,31.0,10.0,-21.0,41.0,7,7,-170.0,142.0,-3.0,45.5,outdoors,fieldturf,55.0,14.0,Lumen Field,Ron Torbert,-18.0,NO_COVER,-4.5,UNDER,0.031969664978021305,0.022180575189725656,0.04234597942805982,-0.007061772191806535,0.4487199501771248,0.45457412407609754,0.47627218319021597,0.4425571007685564,0.08501682966644035,0.07608870186258344,0.1006107858443924,0.09065062221134593,0.7287168844009779,0.7057799174292699,0.046412752986724065,0.04391877314177769,0.019539138404544413,0.016188670288960295,69.4,68.42857142857143,0.1436172574349472,0.1657558720413122,-0.006665079514728745,-0.03548849430758159,0.4333573154023279,0.45409876270234306,0.407915397441408,0.4081601209794518,0.10638889683068622,0.10150227324640852,0.09673740758967289,0.09228110567182148,0.6084960626110945,0.5788577317970403,0.023238389840223684,0.02136075464777882,0.003389830508474576,0.00480225988700565,60.6,57.857142857142854
2024_08_CAR_DEN,2024,8,2024-10-27,REG,CAR,DEN,14.0,28.0,14.0,42.0,7,10,525.0,-750.0,13.0,40.5,outdoors,grass,76.0,4.0,Empower Field at Mile High,Alex Kemp,1.0,COVER,1.5,OVER,-0.027242195765985446,-0.09811432960485864,-0.20351051857946761,-0.1658363437797317,0.45656673199145936,0.41697881664325637,0.3939368161885325,0.3915701284463543,0.12066691731436696,0.10852375097175618,0.06203002217647526,0.06196137947670311,0.6138813388137685,0.6429804424307015,0.017669172932330827,0.021445465307704657,0.01669236545280056,0.022818139054209954,60.4,61.714285714285715,-0.11351538773925593,-0.21885486876878898,0.16354253057723447,0.16113000717140444,0.43586176535329085,0.38765146274226175,0.49025954972257785,0.49087803335162494,0.08126971898158339,0.06884479523704705,0.08309602356336117,0.08749283068378612,0.6208649448479957,0.6374317806218533,0.028638687113263384,0.036093816057496446,0.02861104996698217,0.030676577256480406,61.8,59.42857142857143
2024_08_KC_LV,2024,8,2024-10-27,REG,KC,LV,27.0,20.0,-7.0,47.0,7,7,-440.0,340.0,-9.0,42.0,dome,grass,,,Allegiant Stadium,Adrian Hill,2.0,COVER,5.0,OVER,-0.19893408501810841,-0.19574080806565955,-0.022407092613399453,-0.031660756291144246,0.40339953919609145,0.3979735571830761,0.4292069636835934,0.42297851903325456,0.05898362070788786,0.06555665688044217,0.0968663920138345,0.0914880880219755,0.6475094844177955,0.6661166056133255,0.03320186674492138,0.04476016595451373,0.03485559230354367,0.03434385625368327,66.6,65.0,0.01994993647775262,0.04699009225722408,-0.10057106077097311,-0.07727603518223104,0.5186643985756039,0.5045473761714938,0.4039500973345313,0.4241250811121094,0.05607177117711243,0.06559440050922892,0.06374756663671757,0.06145630553059798,0.5706879480601039,0.579346874955747,0.02714396222538463,0.028909276697254484,0.027178820399814695,0.025793671087895893,68.8,66.16666666666667
2024_08_CHI_WAS,2024,8,2024-10-27,REG,CHI,WAS,15.0,18.0,3.0,33.0,14,7,102.0,-122.0,1.5,46.5,outdoors,grass,58.0,2.0,FedExField,Clete Blakeman,1.5,COVER,-13.5,UNDER,0.27232615916324776,0.24380858083799756,-0.04368606452110868,0.030164084061130993,0.5016304247149603,0.4950421401025226,0.460719670342415,0.470144361385432,0.09357808033800238,0.09421657392193696,0.10565516131399129,0.1097185578472303,0.5737981546262295,0.5821992448596925,0.02938833238605564,0.03612185599707703,0.008877507469056765,0.006341076763611975,63.8,63.857142857142854,0.05000787456308805,-0.0006616091052506767,-0.11963446166278055,-0.14316044920076734,0.43767172322323455,0.42954125083417694,0.3899852859197436,0.387487738266453,0.07109042476478397,0.0654148601434928,0.09670252568410861,0.09881460473675718,0.627416395570894,0.6308716876671031,0.05167430256341095,0.049234758309015296,0.015630461922596754,0.013025384935497293,70.2,67.5
2024_08_DAL_SF,2024,8,2024-10-27,REG,DAL,SF,24.0,30.0,6.0,54.0,14,7,195.0,-238.0,5.5,48.0,outdoors,grass,69.0,9.0,Levi's Stadium,Bill Vinovich,0.5,COVER,6.0,OVER,0.08042275421760492,0.06427963151581657,-0.013115843966601638,-0.022450887045133098,0.44772706136637674,0.45763200560375,0.43302179500459664,0.44218643620776504,0.09665762104503157,0.10143552408649137,0.08086021966567829,0.08033433057352371,0.5873494381590086,0.5797537665493351,0.015520193107644043,0.029366967482752356,0.02499439945685039,0.021934775122240076,64.6,66.28571428571429,-0.06515338284524208,-0.07107856104360076,0.21690680183069783,0.13043635918362795,0.41797777546633375,0.4101427698778588,0.471918563452696,0.43493213621058,0.05781811247486305,0.06162262061077297,0.1264853227932124,0.11198338302943138,0.6930684418556272,0.6743312284280765,0.03668937660356424,0.038638996632002466,0.030684591914569032,0.02557049326214086,69.8,68.5
2024_08_NYG_PIT,2024,8,2024-10-28,REG,NYG,PIT,18.0,26.0,8.0,44.0,8,8,220.0,-270.0,6.0,37.5,outdoors,grass,54.0,7.0,Acrisure Stadium,Scott Novak,2.0,COVER,6.5,OVER,0.0791585278526149,0.02831443527375013,-0.04185243427075162,-0.10978664671476397,0.4430318530574285,0.41652771780649017,0.42217324247072535,0.4154122266317401,0.11116383601699767,0.09219876751405105,0.08484242937332183,0.08504286790451239,0.5518548520885587,0.5328374993909873,0.04017158224672115,0.03722467232035977,0.012275680341647357,0.008768343101176685,65.2,65.71428571428571,-0.09930011160106722,-0.10554706383015532,-0.041983795562006196,0.02005565105592543,0.41140590721756104,0.402534831686013,0.43984255095816965,0.44561693927095264,0.0549366832357452,0.06322007986226698,0.08081192641030369,0.10133580533464626,0.6370443008310944,0.6432969495732307,0.05077218947280404,0.04902095166424779,0.011414972901965184,0.014786205134056764,67.6,66.28571428571429
2024_09_HOU_NYJ,2024,9,2024-10-31,REG,HOU,NYJ,13.0,21.0,8.0,34.0,4,4,124.0,-148.0,2.5,43.5,outdoors,fieldturf,71.0,8.0,MetLife Stadium,Shawn Hochuli,5.5,COVER,-9.5,UNDER,-0.04748727982737632,0.0016629246449824282,0.013070086945836019,-0.02293026240990598,0.40146876199507775,0.4279825555032837,0.4174917581628749,0.41394644156659377,0.0944483775553385,0.087445108770521,0.08515759282524994,0.0852398946096451,0.690752855693433,0.6612435289375541,0.03810523475209383,0.034204714968590934,0.021228183070288332,0.018267614418930208,65.6,63.375,0.0008744098350712381,-0.025247229616194623,-0.08992859499320101,-0.06219898832711747,0.4082450297562145,0.39775303004997953,0.3661771199573244,0.3875268546072243,0.09022782648631862,0.0838389886726774,0.10918576120156631,0.0909881565625509,0.5966096710984863,0.6239499891530397,0.032760571473081826,0.04258610161748617,0.01177617742655025,0.013197170007341549,68.4,68.25
2024_09_DAL_ATL,2024,9,2024-11-03,REG,DAL,ATL,21.0,27.0,6.0,48.0,7,7,140.0,-166.0,3.0,52.0,closed,fieldturf,,,Mercedes-Benz Stadium,Scott Novak,3.0,COVER,-4.0,UNDER,0.12485143650955802,0.05359560438993149,0.06458199233962567,0.04916571678659964,0.48840390897316893,0.4754052422864535,0.4586026586026586,0.4647024694145655,0.09490345307233353,0.0978900305379537,0.08260053760053761,0.06770342216437908,0.6100782150592396,0.6010600554443823,0.027768139513870062,0.028185852476086612,0.017288006111535522,0.019706518971224853,68.2,64.375,-0.028056075883141206,-0.05760109584483602,0.16680657559880194,0.1367090328781721,0.4249628075404607,0.41244087535198204,0.4561403118535489,0.4431614472423308,0.07169314217312867,0.06687091134319181,0.1217944912367092,0.11304332617874502,0.692023062905758,0.6787007719079063,0.034551101478831524,0.037802980719702346,0.03144486751447399,0.026601406402678114,68.2,67.42857142857143
2024_09_DEN_BAL,2024,9,2024-11-03,REG,DEN,BAL,10.0,41.0,31.0,51.0,7,7,330.0,-440.0,9.0,46.5,outdoors,grass,57.0,3.0,M&T Bank Stadium,Adrian Hill,22.0,COVER,4.5,OVER,0.25150412830185725,0.19913331603382367,0.08840197650257794,0.07786807468181287,0.508312383423891,0.4983020247036841,0.4399020482076096,0.43205704701959163,0.13173882317504085,0.12316261668320354,0.08257823847817872,0.08521798760637843,0.5395673312711671,0.5421207803270712,0.028037350695691465,0.023054098153061132,0.012526308066004766,0.011375569525379962,65.0,66.125,-0.034754963913434724,-0.07910177758230062,-0.17084316834276286,-0.16753811077379907,0.4379929343131841,0.4204120201184049,0.3801281008518035,0.3910109591647536,0.12261550769579314,0.10363883765584223,0.06791570412327776,0.06228072317114748,0.6021897965252113,0.6355245537935306,0.02322472848788638,0.022237004366463795,0.01926284638149045,0.023438093894655933,61.4,63.0
2024_09_MIA_BUF,2024,9,2024-11-03,REG,MIA,BUF,27.0,30.0,3.0,57.0,7,7,230.0,-285.0,6.5,49.0,outdoors,a_turf,54.0,9.0,New Era Field,Tra Blake,-3.5,NO_COVER,8.0,OVER,0.11392912534425644,0.17929777668536756,-0.005983351419471372,-0.056768929812454835,0.43861932888351945,0.4641172392823584,0.423859059413239,0.4146401058570203,0.11473853805703978,0.10593777676184032,0.08946980195587007,0.0832459674628438,0.5970153059248584,0.576705994774465,0.025978115867620943,0.020402989083929755,0.006129556535871836,0.005914306168253231,62.6,59.75,-0.18327012363723166,-0.16784057254503876,-0.04290599906781014,-0.01079984465368868,0.3815533034929297,0.3929182497151129,0.4107715090247705,0.41393190190256035,0.08575102574431212,0.08460136277087635,0.10329873993120504,0.10895359873150508,0.5600439217939798,0.5732813991846228,0.04289301054116796,0.040433480472326366,0.011747331844130057,0.014030049061596658,66.6,68.57142857142857
2024_09_NO_CAR,2024,9,2024-11-03,REG,NO,CAR,22.0,23.0,1.0,45.0,7,7,-345.0,275.0,-7.0,43.5,outdoors,grass,66.0,7.0,Bank of America Stadium,Ron Torbert,8.0,COVER,1.5,OVER,-0.18886674683859828,-0.21392932013922417,0.1876478493814593,0.14773701709692957,0.4132811201920005,0.3875821266736726,0.48227343861146676,0.48507383473822735,0.06917294478803501,0.06830371196144842,0.08760991245225005,0.08523678240386841,0.643355984274519,0.6464624854634764,0.029534744460933637,0.035614347114825515,0.035062662870207977,0.03087426316393648,59.8,59.75,-0.19374709358152392,-0.06735901882627282,0.07975340225201726,-0.026445425419011334,0.38741283584305597,0.4067434120122996,0.47161928389998564,0.43511951266550264,0.06314412301399165,0.07739797731664522,0.11807506982945579,0.10003974812597666,0.6968852989516682,0.5946306927971735,0.051851936378889754,0.038806269760615617,0.020844817629067015,0.017532881148037013,67.8,64.5
2024_09_LV_CIN,2024,9,2024-11-03,REG,LV,CIN,24.0,41.0,17.0,65.0,7,7,320.0,-410.0,8.0,45.0,outdoors,fieldturf,67.0,7.0,Paycor Stadium,Brad Rogers,9.0,COVER,20.0,OVER,0.04679337520754455,0.06832723079639243,0.08112636841682645,0.10498319487905444,0.40882583984104254,0.4444553596571348,0.4716204207032403,0.4814436537700062,0.08556289758637155,0.08238330806611852,0.07691161765041407,0.0709642845407864,0.626215670871648,0.6571530975838376,0.03991497620257844,0.04219143436759824,0.016909261740831447,0.014972393980176517,58.6,58.75,-0.20019900769926088,-0.18038134716386225,-0.036685221176970526,-0.011963702636427993,0.40470635737790966,0.4095904988988279,0.4321481401541815,0.4344444394482153,0.0532449843442515,0.05963480204311417,0.07774874495501097,0.08372854760746386,0.6252935753268865,0.6646702117298416,0.04200868492673956,0.050528781573835876,0.03536695593990731,0.03232360149470013,64.8,63.75
2024_09_LAC_CLE,2024,9,2024-11-03,REG,LAC,CLE,27.0,10.0,-17.0,37.0,7,7,-130.0,110.0,-2.0,42.5,outdoors,grass,57.0,10.0,FirstEnergy Stadium,Bill Vinovich,-15.0,NO_COVER,-5.5,UNDER,-0.10574400774024555,-0.1488003292289908,0.015041099502622307,-0.0011710394853300943,0.37381933884626484,0.3608466827385115,0.4131438221221503,0.4126990170867241,0.05764096807712965,0.05911006809977434,0.13236151414863914,0.11894692051715092,0.6746228149891454,0.6898310456521075,0.0657296520019797,0.06957319092760626,0.014333464793158895,0.016035767967813624,66.0,68.0,-0.05638229840233265,-0.03875044746693536,-0.038812878080802846,-0.14524186575262982,0.3565790296659862,0.3833669355719045,0.42940925222908033,0.387078037306486,0.0809580564363173,0.0840417093833243,0.12041219518814131,0.10386585370581522,0.5922236314410227,0.5516845082683591,0.05520366589931808,0.04424119473808914,0.003076923076923077,0.006526806526806527,61.6,61.142857142857146
2024_09_WAS_NYG,2024,9,2024-11-03,REG,WAS,NYG,27.0,22.0,-5.0,49.0,7,6,-218.0,180.0,-4.5,44.5,outdoors,fieldturf,52.0,6.0,MetLife Stadium,Brad Allen,-0.5,NO_COVER,4.5,OVER,-0.10855591001139948,-0.09299464429496289,0.034248460717265575,0.022687580672686204,0.40094839087769174,0.40082908883637247,0.4529738640894827,0.44547037741763906,0.05967524532724847,0.06747034765726138,0.09740644300482029,0.1085100995090853,0.6470116210925323,0.6444820530987991,0.056000947642738684,0.04983777715066126,0.014029351986932503,0.01641015171452189,68.4,67.0,0.18129325867028873,0.21969241323865696,-0.14209742637457,0.015701231230733775,0.4702597683443039,0.48721592664376134,0.4335307302502491,0.4649477447836815,0.09821128497120701,0.09426382650601917,0.09249591912249103,0.10592437303696144,0.5963850272131023,0.590505420333312,0.0276508806486039,0.034985002375820785,0.008877507469056765,0.005548442168160478,67.4,65.125
2024_09_NE_TEN,2024,9,2024-11-03,REG,NE,TEN,17.0,20.0,3.0,37.0,7,7,136.0,-162.0,3.0,38.5,outdoors,grass,75.0,10.0,Nissan Stadium,Alex Kemp,0.0,PUSH,-1.5,UNDER,-0.1787291751310481,-0.17413017218112228,-0.01202036790338335,-0.03289152693205983,0.39861426194797334,0.39457295766846584,0.3832106782106782,0.39050195835910123,0.0734178597835585,0.08105334140384049,0.10095598845598845,0.08760650724936439,0.6034734825569672,0.6003571412203446,0.04371954191033138,0.0465826814511025,0.03376625831820931,0.03514418884201098,64.8,64.85714285714286,-0.15048438125363356,-0.12719805124468275,0.1339127953126543,0.10338905421978661,0.3824759005435074,0.3951954424387575,0.44591153606717004,0.46177119406024614,0.061543433640733156,0.06066023611521418,0.12010997617474665,0.0956334678516287,0.6667081004837139,0.6305305570164003,0.05028768905855928,0.05582061494874442,0.02149621212121212,0.015838978729603728,63.2,62.125
2024_09_CHI_ARI,2024,9,2024-11-03,REG,CHI,ARI,9.0,29.0,20.0,38.0,7,7,100.0,-120.0,1.5,44.5,closed,grass,,,State Farm Stadium,Carl Cheffers,18.5,COVER,-6.5,UNDER,0.04505577040601132,0.05622948335974188,0.16760506512666346,0.10390642746347,0.47382295378496425,0.4673225767267994,0.4887086944745396,0.5037238198274729,0.11678742356416232,0.11249201132493067,0.09198469664138678,0.09456794122837256,0.5799824284423933,0.5817750989269838,0.01713075060532688,0.023052635923398634,0.02094245030247368,0.019184948234115387,58.6,59.75,0.07297329785750015,-0.012786913316221542,-0.07791926234738926,-0.1154404935944759,0.4519574375089488,0.42940270479664144,0.4076193133898367,0.3939084088615929,0.08124915492351412,0.06740774860371947,0.09594931345548655,0.09821174614501968,0.5899560781105766,0.6201122402225963,0.04119811208722047,0.049003942496162765,0.013090779382914215,0.013432189355142805,68.8,66.85714285714286
2024_09_JAX_PHI,2024,9,2024-11-03,REG,JAX,PHI,23.0,28.0,5.0,51.0,7,7,270.0,-340.0,7.5,46.0,outdoors,grass,57.0,6.0,Lincoln Financial Field,Alan Eck,-2.5,NO_COVER,5.0,OVER,0.1169826330924626,0.10415616247088308,-0.09112467874662228,-0.023624910914599295,0.45244598217597254,0.4542286861283774,0.3713397129186603,0.3930298661355686,0.1187589155764928,0.10822149234672358,0.0609090909090909,0.0844880265193951,0.5068426426099422,0.5146796877126684,0.05202616855760872,0.04298314521385197,0.009453781512605041,0.014479059229325533,61.6,64.85714285714286,0.10061793243725714,0.022142908173206365,0.1817368131113461,0.1664243699912271,0.45210000694217173,0.4349506097542084,0.4451542906585087,0.4413809442929116,0.11991312367974771,0.11780503289164385,0.11022057414789407,0.1000365565844414,0.585975821407674,0.6079697555296092,0.02013229795800978,0.03693555109446421,0.02047147263296738,0.01867428772220573,58.8,59.625
2024_09_DET_GB,2024,9,2024-11-03,REG,DET,GB,24.0,14.0,-10.0,38.0,7,7,-155.0,130.0,-2.5,47.5,outdoors,grass,50.0,15.0,Lambeau Field,Clete Blakeman,-7.5,NO_COVER,-9.5,UNDER,0.06818338218317606,0.06146100783174143,-0.0519988007942615,-0.08062391667201299,0.4453712559871332,0.4172222328123799,0.4728901830172248,0.4617179805473816,0.10822585647972402,0.12034490348864532,0.09316093062009577,0.09733332574530396,0.5886769597731035,0.5317971818292866,0.02297902502009011,0.02404561487351936,0.026733615478752547,0.020359895601725676,65.8,66.125,0.18636643040257764,0.137212161761059,-0.1580307994314916,-0.10663184343813052,0.48483982683982685,0.48013818344029113,0.4112538408167311,0.41806105923819975,0.13562554112554112,0.12113099039914028,0.08101500989023776,0.07614391439825649,0.48138961038961037,0.5150887091051025,0.0581038961038961,0.046186623680768875,0.0066017316017316,0.010458803491590377,57.2,61.57142857142857
