event_id,commence_time,away_team,home_team,bookmaker,bookmaker_title,book_last_update,market,market_last_update,outcome,price,point,snapshot_at
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Los Angeles Dodgers,1700,,2026-09-03T05:14:09.060983+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,St. Louis Cardinals,-10000,,2026-09-03T05:14:09.061008+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Los Angeles Dodgers,1000,1.5,2026-09-03T05:14:09.061013+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,St. Louis Cardinals,-4000,-1.5,2026-09-03T05:14:09.061017+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,750,14.5,2026-09-03T05:14:09.061021+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-2000,14.5,2026-09-03T05:14:09.061024+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Los Angeles Dodgers,1400,,2026-09-03T05:14:09.061028+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,St. Louis Cardinals,-5000,,2026-09-03T05:14:09.061032+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Los Angeles Dodgers,-250,2.5,2026-09-03T05:14:09.061036+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,St. Louis Cardinals,185,-2.5,2026-09-03T05:14:09.061039+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Over,-260,13.5,2026-09-03T05:14:09.061043+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Under,190,13.5,2026-09-03T05:14:09.061046+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Los Angeles Dodgers,740,1.5,2026-09-03T05:14:09.061050+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,St. Louis Cardinals,-1740,-1.5,2026-09-03T05:14:09.061054+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,720,14.5,2026-09-03T05:14:09.061058+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-1620,14.5,2026-09-03T05:14:09.061061+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Los Angeles Dodgers,1000,,2026-09-03T05:14:09.061065+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,St. Louis Cardinals,-2500,,2026-09-03T05:14:09.061069+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Los Angeles Dodgers,-185,2.5,2026-09-03T05:14:09.061072+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,St. Louis Cardinals,140,-2.5,2026-09-03T05:14:09.061076+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Over,-190,13.5,2026-09-03T05:14:09.061079+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Under,145,13.5,2026-09-03T05:14:09.061083+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Los Angeles Dodgers,410,1.5,2026-09-03T05:14:09.061087+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betrivers,BetRivers,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,St. Louis Cardinals,-2500,-1.5,2026-09-03T05:14:09.061090+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,370,14.5,2026-09-03T05:14:09.061094+00:00
8cc27a7b0c6903978e605ba541bed625,2026-09-03T02:11:00Z,St. Louis Cardinals,Los Angeles Dodgers,betrivers,BetRivers,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-3335,14.5,2026-09-03T05:14:09.061098+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Pittsburgh Pirates,-158,,2026-09-03T05:14:09.061102+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,San Francisco Giants,134,,2026-09-03T05:14:09.061105+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Pittsburgh Pirates,130,-1.5,2026-09-03T05:14:09.061109+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,San Francisco Giants,-160,1.5,2026-09-03T05:14:09.061113+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-110,8.5,2026-09-03T05:14:09.061116+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,fanduel,FanDuel,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-110,8.5,2026-09-03T05:14:09.061120+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Pittsburgh Pirates,-158,,2026-09-03T05:14:09.061124+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,San Francisco Giants,134,,2026-09-03T05:14:09.061127+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Pittsburgh Pirates,124,-1.5,2026-09-03T05:14:09.061131+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,San Francisco Giants,-146,1.5,2026-09-03T05:14:09.061135+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Over,-120,8.5,2026-09-03T05:14:09.061138+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,totals,2026-09-03T05:12:15Z,Under,-102,8.5,2026-09-03T05:14:09.061142+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,Pittsburgh Pirates,-160,,2026-09-03T05:14:09.061146+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,h2h,2026-09-03T05:12:40Z,San Francisco Giants,134,,2026-09-03T05:14:09.061149+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,Pittsburgh Pirates,135,-1.5,2026-09-03T05:14:09.061153+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,spreads,2026-09-03T05:12:40Z,San Francisco Giants,-160,1.5,2026-09-03T05:14:09.061157+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Over,-110,8.5,2026-09-03T05:14:09.061161+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,bovada,Bovada,2026-09-03T05:12:40Z,totals,2026-09-03T05:12:40Z,Under,-110,8.5,2026-09-03T05:14:09.061164+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,h2h,2026-09-03T05:12:36Z,Pittsburgh Pirates,-155,,2026-09-03T05:14:09.061168+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,h2h,2026-09-03T05:12:36Z,San Francisco Giants,130,,2026-09-03T05:14:09.061172+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,spreads,2026-09-03T05:12:36Z,Pittsburgh Pirates,-109,-1.0,2026-09-03T05:14:09.061175+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,spreads,2026-09-03T05:12:36Z,San Francisco Giants,-112,1.0,2026-09-03T05:14:09.061179+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,totals,2026-09-03T05:12:36Z,Over,-113,8.5,2026-09-03T05:14:09.061183+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betrivers,BetRivers,2026-09-03T05:12:36Z,totals,2026-09-03T05:12:36Z,Under,-108,8.5,2026-09-03T05:14:09.061186+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,Pittsburgh Pirates,-160,,2026-09-03T05:14:09.061190+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,h2h,2026-09-03T05:13:16Z,San Francisco Giants,135,,2026-09-03T05:14:09.061194+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,Pittsburgh Pirates,135,-1.5,2026-09-03T05:14:09.061197+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,spreads,2026-09-03T05:13:16Z,San Francisco Giants,-160,1.5,2026-09-03T05:14:09.061201+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Over,-115,8.5,2026-09-03T05:14:09.061205+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betmgm,BetMGM,2026-09-03T05:13:16Z,totals,2026-09-03T05:13:16Z,Under,-105,8.5,2026-09-03T05:14:09.061208+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Pittsburgh Pirates,-163,,2026-09-03T05:14:09.061212+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,San Francisco Giants,135,,2026-09-03T05:14:09.061216+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Pittsburgh Pirates,131,-1.5,2026-09-03T05:14:09.061219+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,San Francisco Giants,-158,1.5,2026-09-03T05:14:09.061223+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-122,8.5,2026-09-03T05:14:09.061227+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,101,8.5,2026-09-03T05:14:09.061230+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,Pittsburgh Pirates,-155,,2026-09-03T05:14:09.061234+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,San Francisco Giants,140,,2026-09-03T05:14:09.061238+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,Pittsburgh Pirates,137,-1.5,2026-09-03T05:14:09.061241+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,San Francisco Giants,-157,1.5,2026-09-03T05:14:09.061245+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Over,-123,8.5,2026-09-03T05:14:09.061249+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Under,103,8.5,2026-09-03T05:14:09.061252+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,Pittsburgh Pirates,-155,,2026-09-03T05:14:09.061256+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,San Francisco Giants,140,,2026-09-03T05:14:09.061260+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,Pittsburgh Pirates,138,-1.5,2026-09-03T05:14:09.061263+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,San Francisco Giants,-156,1.5,2026-09-03T05:14:09.061267+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Over,-121,8.5,2026-09-03T05:14:09.061271+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Under,106,8.5,2026-09-03T05:14:09.061274+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,Pittsburgh Pirates,-155,,2026-09-03T05:14:09.061278+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,h2h,2026-09-03T05:13:17Z,San Francisco Giants,138,,2026-09-03T05:14:09.061282+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,Pittsburgh Pirates,135,-1.5,2026-09-03T05:14:09.061285+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,spreads,2026-09-03T05:13:17Z,San Francisco Giants,-155,1.5,2026-09-03T05:14:09.061289+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Over,-125,8.5,2026-09-03T05:14:09.061293+00:00
f857ea6771bf681398b05379f108f0c5,2026-09-03T16:35:00Z,San Francisco Giants,Pittsburgh Pirates,betus,BetUS,2026-09-03T05:13:17Z,totals,2026-09-03T05:13:17Z,Under,105,8.5,2026-09-03T05:14:09.061296+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Cleveland Guardians,-107,,2026-09-03T05:14:09.061300+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,h2h,2026-09-03T05:13:36Z,Toronto Blue Jays,-112,,2026-09-03T05:14:09.061304+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Cleveland Guardians,-186,1.5,2026-09-03T05:14:09.061308+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,spreads,2026-09-03T05:13:36Z,Toronto Blue Jays,153,-1.5,2026-09-03T05:14:09.061311+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Over,-108,8.0,2026-09-03T05:14:09.061315+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,draftkings,DraftKings,2026-09-03T05:13:36Z,totals,2026-09-03T05:13:36Z,Under,-112,8.0,2026-09-03T05:14:09.061318+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,Cleveland Guardians,-102,,2026-09-03T05:14:09.061322+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,h2h,2026-09-03T05:13:35Z,Toronto Blue Jays,-108,,2026-09-03T05:14:09.061326+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,Cleveland Guardians,180,-1.5,2026-09-03T05:14:09.061330+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,spreads,2026-09-03T05:13:35Z,Toronto Blue Jays,-210,1.5,2026-09-03T05:14:09.061333+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Over,-120,7.5,2026-09-03T05:14:09.061337+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,betonlineag,BetOnline.ag,2026-09-03T05:13:35Z,totals,2026-09-03T05:13:35Z,Under,100,7.5,2026-09-03T05:14:09.061341+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,Cleveland Guardians,-102,,2026-09-03T05:14:09.061344+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,h2h,2026-09-03T05:13:38Z,Toronto Blue Jays,-108,,2026-09-03T05:14:09.061348+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,Cleveland Guardians,182,-1.5,2026-09-03T05:14:09.061352+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,spreads,2026-09-03T05:13:38Z,Toronto Blue Jays,-209,1.5,2026-09-03T05:14:09.061355+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Over,-118,7.5,2026-09-03T05:14:09.061359+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,lowvig,LowVig.ag,2026-09-03T05:13:38Z,totals,2026-09-03T05:13:38Z,Under,103,7.5,2026-09-03T05:14:09.061363+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Cleveland Guardians,-107,,2026-09-03T05:14:09.061366+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,h2h,2026-09-03T05:12:15Z,Toronto Blue Jays,-109,,2026-09-03T05:14:09.061370+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Cleveland Guardians,-180,1.5,2026-09-03T05:14:09.061374+00:00
e956df5f498f78f522f5b8656f304df4,2026-09-03T17:10:00Z,Toronto Blue Jays,Cleveland Guardians,mybookieag,MyBookie.ag,2026-09-03T05:12:15Z,spreads,2026-09-03T05:12:15Z,Toronto Blue Jays,152,-1.5,2026-09-03T05:14:09.061377+00:00
