overall_rank,position_rank,tier,full_name,position,team,depth_rank,status,rookie_2026,headshot_url,headshot,hulk_score,overall_score,adp,value_vs_adp,pass_yards,pass_td,rush_yards,rush_td,targets,receptions,rec_yards,rec_td,air_yard_share,sleeper_player_id,sleeper_name,sleeper_team,proj_ppr_points,proj_games,proj_pass_yd,proj_pass_td,proj_pass_int,proj_rush_att,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,role_adjustment,replacement_points,vorp,scarcity_multiplier,hulk_v2_score,hulk_v2_position_rank,hulk_v2_rank,hulk_v2_tier,_key,sleeper_ppr_adp,sleeper_half_adp,sleeper_std_adp,espn_adp,espn_ppr_room_rank,yahoo_adp,cbs_adp,cbs_rank,adp_source_count,consensus_adp,consensus_adp_median,market_adp_low,market_adp_high,platform_spread,roster_team,current_team,team_conflict,hulk_value_vs_consensus,hulk_value_vs_espn_room,hulk_value_vs_sleeper,hulk_value_vs_yahoo,hulk_value_vs_cbs,best_value_platform,best_platform_value,draft_action
248,96,5,Jack Bech,WR,LV,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feplgtl0x1svqen9szwv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feplgtl0x1svqen9szwv",17.19149801615021,18.566817857442228,,,0.0,0.0,0.0,0.0,11.0,9.0,77.0,0.0,21.284413157674123,12483.0,Jack Bech,LV,77.9,18.0,,,,1.0,9.0,,30.0,350.0,2.0,0.0,177.3,-99.4,1.0,-99.4,89,213,6,jack bech,238.2,676.7,207.7,170.2,393.0,,,,2,204.2,204.2,170.2,238.2,68.0,LV,LV,False,-8.800000000000011,180.0,25.19999999999999,,,ESPN,180.0,WAIT
182,76,5,Kendrick Bourne,WR,ARI,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzfa94cmhpcqamrwzdzk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzfa94cmhpcqamrwzdzk",33.48503877133362,36.16384187304031,,,0.0,0.0,0.0,0.0,53.0,37.0,551.0,0.0,13.790578472052726,4454.0,Kendrick Bourne,ARI,77.4,18.0,,,,,,,31.0,344.0,2.0,0.0,177.3,-99.9,1.0,-99.9,90,214,6,kendrick bourne,,672.6,,,,,,,0,,,,,,ARI,ARI,False,,,,,,,,NO MARKET
197,79,5,Calvin Ridley,WR,TEN,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zrv8bjm7zdtboyka2jvr","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zrv8bjm7zdtboyka2jvr",27.924541850391584,30.15850519842291,,,0.0,0.0,0.0,0.0,31.0,13.0,242.0,0.0,37.2573246365733,4981.0,Calvin Ridley,TEN,77.3,18.0,,,,1.0,6.0,,27.0,377.0,2.0,0.0,177.3,-100.0,1.0,-100.0,91,215,6,calvin ridley,253.2,250.7,180.2,168.5,218.0,,165.92,196.0,3,195.8733333333333,168.5,165.92,253.2,87.28,TEN,TEN,False,-19.126666666666694,3.0,38.19999999999999,,-49.08000000000001,Sleeper,38.19999999999999,REACH / WAIT
227,52,4,Tank Bigsby,RB,PHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfkdjfpiyrcuzahrmfvn","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfkdjfpiyrcuzahrmfvn",20.88571428571429,22.55657142857143,,,0.0,0.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,9225.0,Tank Bigsby,PHI,65.2,18.0,,,,82.0,353.0,3.0,8.0,59.0,,2.0,160.1,-94.9,1.08,-100.492,55,216,5,tank bigsby,179.5,163.0,146.5,169.64,230.0,129.6,154.86,170.0,4,158.4,162.25,129.6,179.5,49.900000000000006,PHI,PHI,False,-57.599999999999994,14.0,-36.5,-86.4,-61.139999999999986,ESPN,14.0,REACH / WAIT
256,66,5,Emmett Johnson,RB,KC,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avdz4njz1slqn7ktqcuq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avdz4njz1slqn7ktqcuq",16.0,17.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13337.0,Emmett Johnson,KC,65.2,18.0,,,,67.0,286.0,2.0,12.0,86.0,1.0,2.0,160.1,-94.9,1.08,-100.492,56,217,5,emmett johnson,208.1,183.3,112.5,169.91,343.0,126.6,162.91,187.0,4,166.88,166.41,126.6,208.1,81.5,KC,KC,False,-50.120000000000005,126.0,-8.900000000000006,-90.4,-54.09,ESPN,126.0,REACH / WAIT
241,56,5,Ray Davis,RB,BUF,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xibwzhrl6q5xkgh3utug","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xibwzhrl6q5xkgh3utug",18.15714285714286,19.60971428571429,,,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,11575.0,Ray Davis,BUF,65.1,18.0,,,,73.0,313.0,3.0,9.0,68.0,,2.0,160.1,-95.0,1.08,-100.6,57,218,5,ray davis,224.5,205.6,167.3,171.03,239.0,123.3,,,3,172.9433333333333,171.03,123.3,224.5,101.2,BUF,BUF,False,-45.0566666666667,21.0,6.5,-94.7,,ESPN,21.0,REACH / WAIT
428,131,5,Zachariah Branch,WR,ATL,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qwbo8lgyd85dlwnbznsc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qwbo8lgyd85dlwnbznsc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13320.0,Zachariah Branch,ATL,78.5,18.0,,,,,,,30.0,365.0,2.0,-2.0,177.3,-98.8,1.0,-100.8,92,219,6,zachariah branch,211.9,231.0,185.1,170.85,305.0,,,,2,191.375,191.375,170.85,211.9,41.05000000000001,ATL,ATL,False,-27.625,86.0,-7.099999999999994,,,ESPN,86.0,REACH / WAIT
62,11,3,Aaron Rodgers,QB,PIT,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",87.85555555555555,77.31288888888889,,,3322.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,Aaron Rodgers,PIT,177.0,18.0,2700.0,18.0,7.0,21.0,60.0,,,,,6.0,295.72,-118.72000000000004,0.9,-100.84800000000004,29,220,4,aaron rodgers,228.8,235.5,,169.2,387.0,116.1,,,3,171.36666666666667,169.2,116.1,228.8,112.70000000000002,PIT,PIT,False,-48.633333333333326,167.0,8.800000000000011,-103.9,,ESPN,167.0,REACH / WAIT
170,72,5,Olamide Zaccheaus,WR,ATL,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsnzd30ysrewgufbv06y","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsnzd30ysrewgufbv06y",38.0971156439791,41.14488489549744,,,0.0,0.0,0.0,0.0,65.0,39.0,313.0,2.0,10.158655142972428,6271.0,Olamide Zaccheaus,ATL,75.8,18.0,,,,2.0,12.0,,30.0,326.0,2.0,0.0,177.3,-101.5,1.0,-101.5,93,221,6,olamide zaccheaus,,697.7,,,,,,,0,,,,,,ATL,ATL,False,,,,,,,,NO MARKET
350,121,5,Antonio Williams,WR,WAS,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noywrsgaqoqlv64c12yw","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noywrsgaqoqlv64c12yw",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13301.0,Antonio Williams,WAS,75.2,18.0,,,,2.0,13.0,,28.0,339.0,2.0,0.0,177.3,-102.1,1.0,-102.1,94,222,6,antonio williams,235.8,238.2,155.5,170.44,337.0,,,,2,203.12,203.12,170.44,235.8,65.36000000000001,WAS,WAS,False,-18.879999999999995,115.0,13.800000000000011,,,ESPN,115.0,REACH / WAIT
208,45,4,Alvin Kamara,RB,NO,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxebpuskandivlh2iil4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxebpuskandivlh2iil4",25.728571428571428,27.786857142857144,,,0.0,0.0,471.0,1.0,0.0,0.0,0.0,0.0,0.0,4035.0,Alvin Kamara,NO,63.0,18.0,,,,45.0,185.0,1.0,20.0,145.0,1.0,2.0,160.1,-97.1,1.08,-102.868,58,223,5,alvin kamara,166.4,159.5,119.3,161.22,192.0,125.9,158.32,177.0,4,152.95999999999998,159.76999999999998,125.9,166.4,40.5,NO,NO,False,-70.04000000000002,-31.0,-56.599999999999994,-97.1,-64.68,ESPN,-31.0,REACH / WAIT
330,81,5,Jonah Coleman,RB,DEN,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbauucaxakkhtxihuvmr","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbauucaxakkhtxihuvmr",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13345.0,Jonah Coleman,DEN,63.9,18.0,,,,72.0,304.0,2.0,10.0,75.0,1.0,0.0,160.1,-96.2,1.08,-103.896,59,224,5,jonah coleman,168.4,147.9,117.5,166.75,181.0,129.2,147.07,153.0,4,152.855,156.91,129.2,168.4,39.20000000000002,DEN,DEN,False,-71.14500000000001,-43.0,-55.599999999999994,-94.80000000000001,-76.93,ESPN,-43.0,REACH / WAIT
159,68,5,Darnell Mooney,WR,NYG,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika",41.80092462946696,45.14499859982432,,,0.0,0.0,0.0,0.0,72.0,32.0,443.0,1.0,24.927700070411728,7090.0,Darnell Mooney,NYG,73.4,18.0,,,,1.0,3.0,,25.0,361.0,2.0,0.0,177.3,-103.9,1.0,-103.9,95,225,6,darnell mooney,249.2,259.3,194.4,170.38,419.0,,,,2,209.79,209.79,170.38,249.2,78.82,NYG,NYG,False,-15.210000000000008,194.0,24.19999999999999,,,ESPN,194.0,WAIT
273,59,5,Will Kacmarek,TE,MIA,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erqascuieblamkhf2vbs","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erqascuieblamkhf2vbs",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13434.0,Will Kacmarek,MIA,61.6,18.0,,,,,,,25.0,246.0,2.0,2.0,162.5,-100.9,1.05,-103.945,43,226,5,will kacmarek,,537.3,,,,,,,0,,,,,,MIA,MIA,False,,,,,,,,NO MARKET
202,81,5,Jahan Dotson,WR,ATL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwuibfw7ljxudxtldcvh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwuibfw7ljxudxtldcvh",27.165957505563213,29.33923410600828,,,0.0,0.0,0.0,0.0,8.0,3.0,40.0,0.0,42.75286445089298,8119.0,Jahan Dotson,ATL,71.2,18.0,,,,2.0,16.0,,26.0,316.0,2.0,2.0,177.3,-106.1,1.0,-104.1,96,227,6,jahan dotson,,686.3,,170.67,329.0,,,,1,170.67,170.67,170.67,170.67,0.0,ATL,ATL,False,-56.33000000000001,102.0,,,,ESPN,102.0,REACH / WAIT
351,94,5,Nicholas Singleton,RB,TEN,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztwqbc0s69cbz5ow0r0q","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztwqbc0s69cbz5ow0r0q",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13288.0,Nicholas Singleton,TEN,63.7,18.0,,,,65.0,270.0,2.0,12.0,87.0,1.0,0.0,160.1,-96.4,1.08,-104.112,60,228,5,nicholas singleton,212.8,212.4,166.7,170.34,380.0,,,,2,191.57,191.57,170.34,212.8,42.46000000000001,TEN,TEN,False,-36.43000000000001,152.0,-15.199999999999989,,,ESPN,152.0,REACH / WAIT
162,69,5,Dontayvion Wicks,WR,PHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1lt8kpvkn0qw5elyaoz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1lt8kpvkn0qw5elyaoz",41.1959971331686,44.49167690382209,,,0.0,0.0,0.0,0.0,46.0,30.0,332.0,2.0,12.94152412738145,9486.0,Dontayvion Wicks,PHI,70.4,18.0,,,,1.0,8.0,,26.0,316.0,2.0,2.0,177.3,-106.9,1.0,-104.9,97,229,6,dontayvion wicks,,202.8,,170.99,236.0,,,,1,170.99,170.99,170.99,170.99,0.0,PHI,PHI,False,-58.00999999999999,7.0,,,,ESPN,7.0,REACH / WAIT
233,45,5,Noah Gray,TE,KC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpmlguml8jth2rbdfyp5","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpmlguml8jth2rbdfyp5",22.951837023974687,21.574726802536205,,,0.0,0.0,0.0,0.0,16.0,7.0,48.0,0.0,10.759185119873438,7828.0,Noah Gray,KC,59.1,18.0,,,,,,,24.0,231.0,2.0,2.0,162.5,-103.4,1.05,-106.57,44,230,5,noah gray,,683.3,,169.92,468.0,,,,1,169.92,169.92,169.92,169.92,0.0,KC,KC,False,-60.08000000000001,238.0,,,,ESPN,238.0,REACH / WAIT
342,90,5,Isaiah Davis,RB,NYJ,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x6r9a5xhtaklbvnqmtw7","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x6r9a5xhtaklbvnqmtw7",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.0,Isaiah Davis,NYJ,60.5,18.0,,,,62.0,261.0,2.0,13.0,94.0,,0.0,160.1,-99.6,1.08,-107.568,61,231,6,isaiah davis,,695.4,,170.54,344.0,,,,1,170.54,170.54,170.54,170.54,0.0,NYJ,NYJ,False,-60.46000000000001,113.0,,,,ESPN,113.0,REACH / WAIT
164,32,5,David Njoku,TE,LAC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y4g1iayqrbrhdvkqywpx","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y4g1iayqrbrhdvkqywpx",47.0677682631582,44.2437021673687,,,0.0,0.0,0.0,0.0,48.0,33.0,293.0,4.0,6.9221746491243294,4033.0,David Njoku,LAC,58.0,18.0,,,,,,,23.0,230.0,2.0,2.0,162.5,-104.5,1.05,-107.725,45,232,5,david njoku,223.3,224.6,130.6,169.72,414.0,124.2,,,3,172.40666666666667,169.72,124.2,223.3,99.1,LAC,LAC,False,-59.593333333333334,182.0,-8.699999999999989,-107.8,,ESPN,182.0,REACH / WAIT
403,125,5,KaVontae Turpin,WR,DAL,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tayjlp1hgmm6rewgl1k4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tayjlp1hgmm6rewgl1k4",4.797621638217535,5.1814313692749385,,,0.0,0.0,0.0,0.0,5.0,1.0,-2.0,0.0,2.8919543449338305,8917.0,KaVontae Turpin,DAL,71.5,18.0,,,,14.0,77.0,1.0,21.0,268.0,2.0,-2.0,177.3,-105.8,1.0,-107.8,98,233,6,kavontae turpin,,693.4,,169.78,392.0,,,,1,169.78,169.78,169.78,169.78,0.0,DAL,DAL,False,-63.22,159.0,,,,ESPN,159.0,REACH / WAIT
201,44,4,Kimani Vidal,RB,LAC,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqdctdun0bv60d5ziwtl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqdctdun0bv60d5ziwtl",27.185714285714283,29.36057142857143,,,0.0,0.0,643.0,3.0,0.0,0.0,0.0,0.0,0.0,11647.0,Kimani Vidal,LAC,60.0,18.0,,,,60.0,243.0,2.0,14.0,97.0,,0.0,160.1,-100.1,1.08,-108.108,62,234,6,kimani vidal,237.8,228.2,140.7,171.0,310.0,,,,2,204.4,204.4,171.0,237.8,66.80000000000001,LAC,LAC,False,-29.599999999999994,76.0,3.8000000000000114,,,ESPN,76.0,REACH / WAIT
338,93,5,Jordan James,RB,SF,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/un9cfqnwdzugrcy8caoh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/un9cfqnwdzugrcy8caoh",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12467.0,Jordan James,SF,59.7,18.0,,,,68.0,287.0,2.0,11.0,80.0,,0.0,160.1,-100.4,1.08,-108.432,63,235,6,jordan james,,222.0,,170.77,353.0,,170.02,210.0,2,170.395,170.395,170.02,170.77,0.75,SF,SF,False,-64.60499999999999,118.0,,,-64.97999999999999,ESPN,118.0,REACH / WAIT
207,85,5,Marvin Mims Jr.,WR,DEN,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",25.810939545106454,27.875814708714973,,,0.0,0.0,0.0,0.0,51.0,37.0,322.0,1.0,10.535466956301496,9494.0,Marvin Mims,DEN,69.9,18.0,,,,6.0,36.0,,27.0,293.0,2.0,-2.0,177.3,-107.4,1.0,-109.4,99,236,6,marvin mims,219.5,700.8,192.2,170.16,372.0,,,,2,194.83,194.83,170.16,219.5,49.34,DEN,DEN,False,-41.16999999999999,136.0,-16.5,,,ESPN,136.0,REACH / WAIT
251,61,5,Chris Brooks,RB,GB,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ityat7ltppdxe9t0imjd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ityat7ltppdxe9t0imjd",16.87142857142857,18.22114285714286,,,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,11370.0,Chris Brooks,GB,56.3,18.0,,,,50.0,203.0,2.0,14.0,100.0,,2.0,160.1,-103.8,1.08,-110.104,64,237,6,chris brooks,,695.2,,170.35,324.0,,,,1,170.35,170.35,170.35,170.35,0.0,GB,GB,False,-66.65,87.0,,,,ESPN,87.0,REACH / WAIT
68,39,3,Troy Franklin,WR,DEN,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wgfbgxjntyqzojpizgaj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wgfbgxjntyqzojpizgaj",69.9269551535827,75.52111156586932,,,0.0,0.0,0.0,0.0,104.0,65.0,709.0,6.0,30.09631422945193,11627.0,Troy Franklin,DEN,66.1,18.0,,,,2.0,14.0,,24.0,287.0,2.0,0.0,177.3,-111.20000000000002,1.0,-111.20000000000002,100,238,6,troy franklin,241.8,263.6,170.5,,,,,,1,241.8,241.8,241.8,241.8,0.0,DEN,DEN,False,3.8000000000000114,,3.8000000000000114,,,Sleeper,3.8000000000000114,FAIR VALUE
151,65,4,Xavier Legette,WR,CAR,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yoyxkitrdqbkhyqncy5p","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yoyxkitrdqbkhyqncy5p",43.64540131674634,47.137033422086056,,,0.0,0.0,0.0,0.0,64.0,35.0,363.0,3.0,20.30392966065481,11626.0,Xavier Legette,CAR,66.0,18.0,,,,1.0,10.0,,24.0,290.0,2.0,0.0,177.3,-111.3,1.0,-111.3,101,239,6,xavier legette,,686.5,,170.74,328.0,,,,1,170.74,170.74,170.74,170.74,0.0,CAR,CAR,False,-68.25999999999999,89.0,,,,ESPN,89.0,REACH / WAIT
130,57,4,Marquise Brown,WR,PHI,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shkjxggufymydgp6wk3p","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shkjxggufymydgp6wk3p",49.52814141456179,53.490392727726736,,,0.0,0.0,0.0,0.0,74.0,49.0,587.0,5.0,19.986860918962783,5848.0,Marquise Brown,PHI,67.5,18.0,,,,,,,25.0,305.0,2.0,-2.0,177.3,-109.8,1.0,-111.8,102,240,6,marquise brown,,684.9,,,,,,,0,,,,,,PHI,PHI,False,,,,,,,,NO MARKET
212,47,4,Emanuel Wilson,RB,SEA,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uorruvczsxzvffpbxu8z","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uorruvczsxzvffpbxu8z",25.085714285714285,27.09257142857143,,,0.0,0.0,496.0,3.0,0.0,0.0,0.0,0.0,0.0,11435.0,Emanuel Wilson,SEA,56.5,18.0,,,,61.0,249.0,2.0,11.0,86.0,,0.0,160.1,-103.6,1.08,-111.888,65,241,6,emanuel wilson,250.3,265.7,160.6,170.2,356.0,,,,2,210.25,210.25,170.2,250.3,80.10000000000002,SEA,SEA,False,-30.75,115.0,9.300000000000011,,,ESPN,115.0,REACH / WAIT
464,169,5,Chris Bell,WR,MIA,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgbku18zemqyryvyahd4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgbku18zemqyryvyahd4",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13311.0,Chris Bell,MIA,67.2,18.0,,,,1.0,3.0,,25.0,299.0,2.0,-2.0,177.3,-110.1,1.0,-112.1,103,242,6,chris bell,240.9,215.3,202.9,170.54,332.0,,,,2,205.72,205.72,170.54,240.9,70.36000000000001,MIA,MIA,False,-36.28,90.0,-1.0999999999999943,,,ESPN,90.0,REACH / WAIT
336,84,5,LeQuint Allen Jr.,RB,JAX,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,LeQuint Allen,JAX,56.2,18.0,,,,33.0,135.0,1.0,18.0,127.0,1.0,0.0,160.1,-103.9,1.08,-112.212,66,243,6,lequint allen,,690.0,,170.35,346.0,,,,1,170.35,170.35,170.35,170.35,0.0,JAX,JAX,False,-72.65,103.0,,,,ESPN,103.0,REACH / WAIT
309,71,5,Ty Johnson,RB,BUF,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zruhihypizhtgpvsaj3c","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zruhihypizhtgpvsaj3c",12.514285714285714,13.515428571428572,,,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,6039.0,Ty Johnson,BUF,55.8,18.0,,,,32.0,137.0,1.0,17.0,131.0,1.0,0.0,160.1,-104.3,1.08,-112.644,67,244,6,ty johnson,,668.0,,170.75,322.0,,,,1,170.75,170.75,170.75,170.75,0.0,BUF,BUF,False,-73.25,78.0,,,,ESPN,78.0,REACH / WAIT
209,46,4,Isiah Pacheco,RB,DET,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hkqb4imkum3vxxkwuetl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hkqb4imkum3vxxkwuetl",25.6,27.648000000000003,,,0.0,0.0,462.0,1.0,0.0,0.0,0.0,0.0,0.0,8205.0,Isiah Pacheco,DET,53.6,18.0,,,,67.0,263.0,2.0,10.0,73.0,,2.0,160.1,-106.5,1.08,-113.02,68,245,6,isiah pacheco,191.5,176.8,151.4,159.84,184.0,125.5,150.86,158.0,4,156.925,155.35000000000002,125.5,191.5,66.0,DET,DET,False,-88.07499999999999,-61.0,-53.5,-119.5,-94.13999999999999,Sleeper,-53.5,REACH / WAIT
486,112,5,Max Klare,TE,LA,4.0,ACT,True,,,3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13278.0,Max Klare,LAR,56.1,18.0,,,,,,,22.0,221.0,2.0,-2.0,162.5,-106.4,1.05,-113.72,46,246,5,max klare,248.8,694.2,211.5,169.99,471.0,,,,2,209.395,209.395,169.99,248.8,78.81,LA,LAR,False,-36.60499999999999,225.0,2.8000000000000114,,,ESPN,225.0,REACH / WAIT
259,68,5,Braelon Allen,RB,NYJ,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmpzgmfjmcbrv1gmqbdn","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmpzgmfjmcbrv1gmqbdn",16.0,17.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576.0,Braelon Allen,NYJ,52.2,18.0,,,,57.0,233.0,2.0,10.0,69.0,,2.0,160.1,-107.9,1.08,-114.532,69,247,6,braelon allen,205.0,186.6,134.7,170.94,229.0,127.9,158.88,178.0,4,165.68,164.91,127.9,205.0,77.1,NYJ,NYJ,False,-81.32,-18.0,-42.0,-119.1,-88.12,ESPN,-18.0,REACH / WAIT
184,77,5,Tyquan Thornton,WR,KC,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a",32.73572334964484,35.35458121761643,,,0.0,0.0,0.0,0.0,19.0,10.0,220.0,2.0,48.00553982514725,8188.0,Tyquan Thornton,KC,62.6,18.0,,,,,,,20.0,306.0,2.0,0.0,177.3,-114.70000000000002,1.0,-114.70000000000002,104,248,6,tyquan thornton,,698.5,,170.35,358.0,,,,1,170.35,170.35,170.35,170.35,0.0,KC,KC,False,-77.65,110.0,,,,ESPN,110.0,REACH / WAIT
418,135,5,Skyler Bell,WR,BUF,5.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oac3geuuhazbznztufzk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oac3geuuhazbznztufzk",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13402.0,Skyler Bell,BUF,63.6,18.0,,,,1.0,5.0,,22.0,291.0,2.0,-2.0,177.3,-113.70000000000002,1.0,-115.70000000000002,105,249,6,skyler bell,,691.0,,,,,,,0,,,,,,BUF,BUF,False,,,,,,,,NO MARKET
72,15,3,Jacoby Brissett,QB,ARI,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjswiunczrn5xmdiqhlz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjswiunczrn5xmdiqhlz",84.69999999999999,74.53599999999999,,,3366.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257.0,Jacoby Brissett,ARI,160.0,18.0,2400.0,15.0,7.0,35.0,110.0,1.0,,,,6.0,295.72,-135.72000000000003,0.9,-116.14800000000002,30,250,4,jacoby brissett,243.0,251.2,203.4,169.93,321.0,,,,2,206.465,206.465,169.93,243.0,73.07,ARI,ARI,False,-43.535,71.0,-7.0,,,ESPN,71.0,REACH / WAIT
