overall_rank,position_rank,tier,full_name,position,team,depth_rank,status,rookie_2026,headshot_url,headshot,hulk_score,overall_score,adp,value_vs_adp,pass_yards,pass_td,rush_yards,rush_td,targets,receptions,rec_yards,rec_td,air_yard_share,sleeper_player_id,sleeper_name,sleeper_team,proj_ppr_points,proj_games,proj_pass_yd,proj_pass_td,proj_pass_int,proj_rush_att,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,role_adjustment,replacement_points,vorp,scarcity_multiplier,hulk_v2_score,hulk_v2_position_rank,hulk_v2_rank,hulk_v2_tier
212,47,4,Emanuel Wilson,RB,SEA,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uorruvczsxzvffpbxu8z","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uorruvczsxzvffpbxu8z",25.085714285714285,27.09257142857143,,,0.0,0.0,496.0,3.0,0.0,0.0,0.0,0.0,0.0,11435,Emanuel Wilson,SEA,56.5,18.0,,,,61.0,249.0,2.0,11.0,86.0,,0.0,160.1,-103.6,1.08,-111.888,65,241,6
464,169,5,Chris Bell,WR,MIA,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgbku18zemqyryvyahd4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgbku18zemqyryvyahd4",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13311,Chris Bell,MIA,67.2,18.0,,,,1.0,3.0,,25.0,299.0,2.0,-2.0,177.3,-110.10000000000001,1.0,-112.10000000000001,103,242,6
336,84,5,LeQuint Allen Jr.,RB,JAX,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544,LeQuint Allen,JAX,56.2,18.0,,,,33.0,135.0,1.0,18.0,127.0,1.0,0.0,160.1,-103.89999999999999,1.08,-112.212,66,243,6
309,71,5,Ty Johnson,RB,BUF,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zruhihypizhtgpvsaj3c","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zruhihypizhtgpvsaj3c",12.514285714285714,13.515428571428572,,,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,6039,Ty Johnson,BUF,55.8,18.0,,,,32.0,137.0,1.0,17.0,131.0,1.0,0.0,160.1,-104.3,1.08,-112.644,67,244,6
209,46,4,Isiah Pacheco,RB,DET,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hkqb4imkum3vxxkwuetl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hkqb4imkum3vxxkwuetl",25.6,27.648000000000003,,,0.0,0.0,462.0,1.0,0.0,0.0,0.0,0.0,0.0,8205,Isiah Pacheco,DET,53.6,18.0,,,,67.0,263.0,2.0,10.0,73.0,,2.0,160.1,-106.5,1.08,-113.02000000000001,68,245,6
486,112,5,Max Klare,TE,LA,4.0,ACT,True,,,3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13278,Max Klare,LAR,56.1,18.0,,,,,,,22.0,221.0,2.0,-2.0,162.5,-106.4,1.05,-113.72000000000001,46,246,5
259,68,5,Braelon Allen,RB,NYJ,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmpzgmfjmcbrv1gmqbdn","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmpzgmfjmcbrv1gmqbdn",16.0,17.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576,Braelon Allen,NYJ,52.2,18.0,,,,57.0,233.0,2.0,10.0,69.0,,2.0,160.1,-107.89999999999999,1.08,-114.532,69,247,6
184,77,5,Tyquan Thornton,WR,KC,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a",32.73572334964484,35.35458121761643,,,0.0,0.0,0.0,0.0,19.0,10.0,220.0,2.0,48.00553982514725,8188,Tyquan Thornton,KC,62.6,18.0,,,,,,,20.0,306.0,2.0,0.0,177.3,-114.70000000000002,1.0,-114.70000000000002,104,248,6
418,135,5,Skyler Bell,WR,BUF,5.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oac3geuuhazbznztufzk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oac3geuuhazbznztufzk",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13402,Skyler Bell,BUF,63.6,18.0,,,,1.0,5.0,,22.0,291.0,2.0,-2.0,177.3,-113.70000000000002,1.0,-115.70000000000002,105,249,6
72,15,3,Jacoby Brissett,QB,ARI,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjswiunczrn5xmdiqhlz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjswiunczrn5xmdiqhlz",84.69999999999999,74.53599999999999,,,3366.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257,Jacoby Brissett,ARI,160.0,18.0,2400.0,15.0,7.0,35.0,110.0,1.0,,,,6.0,295.72,-135.72000000000003,0.9,-116.14800000000002,30,250,4
230,54,4,Sean Tucker,RB,TB,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wiarwjvy8p6bojlratp4","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wiarwjvy8p6bojlratp4",20.714285714285715,22.371428571428574,,,0.0,0.0,190.0,3.0,0.0,0.0,0.0,0.0,0.0,9506,Sean Tucker,TB,52.5,18.0,,,,66.0,288.0,2.0,8.0,57.0,,0.0,160.1,-107.6,1.08,-116.208,70,251,6
475,177,5,Barion Brown,WR,NO,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13533,Barion Brown,NO,63.0,18.0,,,,,,,22.0,290.0,2.0,-2.0,177.3,-114.30000000000001,1.0,-116.30000000000001,106,252,6
267,101,5,Isaiah Bond,WR,CLE,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piv889pkizjvgrtpfkxm","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piv889pkizjvgrtpfkxm",14.520832694894892,15.682499310486484,,,0.0,0.0,0.0,0.0,18.0,7.0,96.0,0.0,27.719548089859074,12503,Isaiah Bond,CLE,62.8,18.0,,,,3.0,19.0,,22.0,269.0,2.0,-2.0,177.3,-114.50000000000001,1.0,-116.50000000000001,107,253,6
502,103,5,Jack Endries,TE,CIN,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu",3.0,2.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13282,Jack Endries,CIN,53.3,18.0,,,,,,,21.0,203.0,2.0,-2.0,162.5,-109.2,1.05,-116.66000000000001,47,254,5
419,133,5,Elijah Sarratt,WR,BAL,5.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbtitvma6hjyotcajqtv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbtitvma6hjyotcajqtv",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13268,Elijah Sarratt,BAL,61.4,18.0,,,,1.0,4.0,,22.0,270.0,2.0,-2.0,177.3,-115.9,1.0,-117.9,108,255,6
474,167,5,Malik Benson,WR,LV,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tndlq4zmq6r9nsvmzih6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tndlq4zmq6r9nsvmzih6",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13329,Malik Benson,LV,60.6,18.0,,,,,,,21.0,276.0,2.0,-2.0,177.3,-116.70000000000002,1.0,-118.70000000000002,109,256,6
454,154,5,Josh Cameron,WR,JAX,5.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwb3wyhoqqq52mfiyxxc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwb3wyhoqqq52mfiyxxc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13394,Josh Cameron,JAX,59.6,18.0,,,,4.0,22.0,,21.0,244.0,2.0,-2.0,177.3,-117.70000000000002,1.0,-119.70000000000002,110,257,6
171,73,5,Mack Hollins,WR,NE,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw",37.53126596714931,40.53376724452126,,,0.0,0.0,0.0,0.0,65.0,46.0,550.0,2.0,19.09863752805423,4177,Mack Hollins,NE,57.6,18.0,,,,1.0,6.0,,20.0,250.0,2.0,-2.0,177.3,-119.70000000000002,1.0,-121.70000000000002,111,258,6
425,138,5,Zavion Thomas,WR,CHI,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhodk54zsmznu4yxjoux","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhodk54zsmznu4yxjoux",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13411,Zavion Thomas,CHI,57.2,18.0,,,,,,,20.0,252.0,2.0,-2.0,177.3,-120.10000000000001,1.0,-122.10000000000001,112,259,6
128,55,4,Elic Ayomanor,WR,TEN,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjmscqt6v4ecasveugoh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjmscqt6v4ecasveugoh",50.79095726258095,54.85423384358742,,,0.0,0.0,0.0,0.0,89.0,41.0,515.0,4.0,28.089401697520135,12499,Elic Ayomanor,TEN,56.7,18.0,,,,,,,20.0,247.0,2.0,-2.0,177.3,-120.60000000000001,1.0,-122.60000000000001,113,260,6
228,53,4,Jaylen Wright,RB,MIA,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feeuommtlmpvuxvtb1zt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feeuommtlmpvuxvtb1zt",20.857142857142858,22.525714285714287,,,0.0,0.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,11643,Jaylen Wright,MIA,44.1,18.0,,,,53.0,223.0,2.0,6.0,38.0,,2.0,160.1,-116.0,1.08,-123.28,71,261,6
352,95,5,Kaytron Allen,RB,WAS,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbhwkqty94alwjyz8cin","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbhwkqty94alwjyz8cin",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13405,Kaytron Allen,WAS,45.9,18.0,,,,53.0,220.0,2.0,8.0,59.0,,0.0,160.1,-114.19999999999999,1.08,-123.336,72,262,6
224,44,5,Charlie Kolar,TE,LAC,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g75ws8vkqz9cqwifhcy7","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g75ws8vkqz9cqwifhcy7",25.0,23.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127,Charlie Kolar,LAC,38.4,18.0,,,,1.0,2.0,,16.0,162.0,1.0,6.0,162.5,-124.1,1.05,-124.305,48,263,5
236,46,5,Elijah Higgins,TE,ARI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qgvtaa0gekopg4ad6vqe","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qgvtaa0gekopg4ad6vqe",22.528541589623483,21.176829094246077,,,0.0,0.0,0.0,0.0,8.0,7.0,91.0,0.0,15.05937461478408,10231,Elijah Higgins,ARI,41.9,18.0,,,,,,,18.0,179.0,1.0,2.0,162.5,-120.6,1.05,-124.63,49,264,5
258,69,5,Kaelon Black,RB,SF,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nwgkzr1ysr32jc79zfnt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nwgkzr1ysr32jc79zfnt",16.0,17.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13414,Kaelon Black,SF,42.3,18.0,,,,49.0,200.0,2.0,6.0,43.0,,2.0,160.1,-117.8,1.08,-125.224,73,265,6
275,66,5,Daniel Bellinger,TE,TEN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvabdu88h2cvroeygabo","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvabdu88h2cvroeygabo",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225,Daniel Bellinger,TEN,40.1,18.0,,,,,,,17.0,171.0,1.0,2.0,162.5,-122.4,1.05,-126.52000000000001,50,266,5
376,91,5,Oscar Delp,TE,NO,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a7tu8cb3rnd5ncgbtok5","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a7tu8cb3rnd5ncgbtok5",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13319,Oscar Delp,NO,39.4,18.0,,,,,,,17.0,164.0,1.0,0.0,162.5,-123.1,1.05,-129.255,51,267,5
222,43,5,Noah Fant,TE,NO,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lijnonbrcmplvkcb5kqv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lijnonbrcmplvkcb5kqv",25.70307363397404,24.160889215935597,,,0.0,0.0,0.0,0.0,16.0,14.0,88.0,1.0,5.182034836536835,5857,Noah Fant,NO,36.6,18.0,,,,,,,15.0,156.0,1.0,2.0,162.5,-125.9,1.05,-130.19500000000002,52,268,5
205,83,5,John Metchie III,WR,CAR,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nsjpnskeldxzbzckpfgg","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nsjpnskeldxzbzckpfgg",26.417145706136985,28.530517362627947,,,0.0,0.0,0.0,0.0,48.0,33.0,274.0,2.0,6.008805453761845,8147,John Metchie,CAR,48.8,18.0,,,,1.0,8.0,,20.0,220.0,1.0,-2.0,177.3,-128.5,1.0,-130.5,114,269,6
178,34,5,Jonnu Smith,TE,GB,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw",41.007042308039686,38.5466197695573,,,0.0,0.0,0.0,0.0,54.0,38.0,222.0,2.0,7.035211540198446,4144,Jonnu Smith,GB,35.9,18.0,,,,2.0,10.0,,15.0,139.0,1.0,2.0,162.5,-126.6,1.05,-130.93,53,270,5
328,77,5,Rasheen Ali,RB,BAL,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjrkzu3ia3cfrwgotqt","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjrkzu3ia3cfrwgotqt",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11570,Rasheen Ali,BAL,38.7,18.0,,,,29.0,120.0,1.0,12.0,87.0,,0.0,160.1,-121.39999999999999,1.08,-131.112,74,271,6
190,38,5,Tommy Tremble,TE,CAR,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t7wjikfv09d3o1q7wjdx","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t7wjikfv09d3o1q7wjdx",35.945261891057505,33.78854617759405,,,0.0,0.0,0.0,0.0,8.0,5.0,42.0,1.0,25.22630945528752,7694,Tommy Tremble,CAR,31.8,18.0,,,,,,,13.0,128.0,1.0,6.0,162.5,-130.7,1.05,-131.23499999999999,54,272,5
260,65,5,Seth McGowan,RB,IND,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkwvvygwu9pan88sivzb","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkwvvygwu9pan88sivzb",16.0,17.28,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13424,Seth McGowan,IND,36.3,18.0,,,,44.0,184.0,1.0,7.0,49.0,,2.0,160.1,-123.8,1.08,-131.704,75,273,6
287,61,5,Eli Raridon,TE,NE,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tglrg0yek3kwrt8rqz5t","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tglrg0yek3kwrt8rqz5t",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13421,Eli Raridon,NE,33.0,18.0,,,,,,,14.0,130.0,1.0,2.0,162.5,-129.5,1.05,-133.975,55,274,5
211,42,5,Tyler Higbee,TE,LA,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1d4osiefibd04df6gow","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1d4osiefibd04df6gow",28.8400727062211,27.109668343847837,,,0.0,0.0,0.0,0.0,17.0,10.0,135.0,1.0,15.700363531105504,3271,Tyler Higbee,LAR,32.9,18.0,,,,,,,14.0,129.0,1.0,2.0,162.5,-129.6,1.05,-134.08,56,275,5
285,67,5,John Bates,TE,WAS,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqaiwpind6kk4ns4acql","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqaiwpind6kk4ns4acql",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7716,John Bates,WAS,31.8,18.0,,,,,,,13.0,128.0,1.0,2.0,162.5,-130.7,1.05,-135.23499999999999,57,276,5
180,32,5,Michael Penix Jr.,QB,ATL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mip4kogkqxwkkya6mvmh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mip4kogkqxwkkya6mvmh",43.21111111111111,38.025777777777776,,,1982.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11559,Michael Penix,ATL,143.16,18.0,2194.0,13.0,8.0,28.0,94.0,1.0,,,,2.0,295.72,-152.56000000000003,0.9,-135.30400000000003,31,277,4
280,52,5,Drew Sample,TE,CIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmxrr2k7gdfowqpyxtr7","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmxrr2k7gdfowqpyxtr7",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001,Drew Sample,CIN,31.6,18.0,,,,,,,13.0,126.0,1.0,2.0,162.5,-130.9,1.05,-135.44500000000002,58,278,5
363,76,5,Sam Roush,TE,CHI,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqkmmguw4934lyjgvuip","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqkmmguw4934lyjgvuip",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13322,Sam Roush,CHI,33.5,18.0,,,,,,,14.0,135.0,1.0,0.0,162.5,-129.0,1.05,-135.45000000000002,59,279,5
270,60,5,Josh Oliver,TE,MIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awdb5xedlbq0ebpptgzb","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/awdb5xedlbq0ebpptgzb",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5973,Josh Oliver,MIN,31.4,18.0,,,,,,,13.0,124.0,1.0,2.0,162.5,-131.1,1.05,-135.655,60,280,5
368,83,5,Cade Stover,TE,HOU,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ur3ihcg0rkeqbfiksj5y","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ur3ihcg0rkeqbfiksj5y",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11599,Cade Stover,HOU,33.2,18.0,,,,2.0,2.0,,14.0,130.0,1.0,0.0,162.5,-129.3,1.05,-135.76500000000001,61,281,6
369,73,5,Austin Hooper,TE,ATL,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd0j9ccd8fxokl48alzg","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd0j9ccd8fxokl48alzg",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202,Austin Hooper,ATL,33.2,18.0,,,,,,,14.0,132.0,1.0,0.0,162.5,-129.3,1.05,-135.76500000000001,62,282,6
367,85,5,Tanner Koziol,TE,JAX,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx0na9fufgv3snuyecbd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx0na9fufgv3snuyecbd",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13408,Tanner Koziol,JAX,32.8,18.0,,,,,,,14.0,128.0,1.0,0.0,162.5,-129.7,1.05,-136.185,63,283,6
331,91,5,Will Shipley,RB,PHI,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pvpaepncsdfgzdubkuhg","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pvpaepncsdfgzdubkuhg",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11577,Will Shipley,PHI,33.8,18.0,,,,25.0,105.0,1.0,10.0,73.0,,0.0,160.1,-126.3,1.08,-136.404,76,284,6
380,75,5,Jackson Hawes,TE,BUF,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gl3easmpg7rn6e5siya2","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gl3easmpg7rn6e5siya2",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658,Jackson Hawes,BUF,31.9,18.0,,,,,,,13.0,129.0,1.0,0.0,162.5,-130.6,1.05,-137.13,64,285,6
317,110,5,Konata Mumpfield,WR,LA,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cehkowkvb4aujslmppbj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cehkowkvb4aujslmppbj",10.70676123933048,11.56330213847692,,,0.0,0.0,0.0,0.0,13.0,5.0,50.0,0.0,18.437652350498546,12718,Konata Mumpfield,LAR,41.7,18.0,,,,,,,16.0,197.0,1.0,-2.0,177.3,-135.60000000000002,1.0,-137.60000000000002,115,286,6
377,79,5,Luke Schoonmaker,TE,DAL,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1slhy5joxxfeudlzrh9","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1slhy5joxxfeudlzrh9",9.0,8.459999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871,Luke Schoonmaker,DAL,31.4,18.0,,,,,,,13.0,124.0,1.0,0.0,162.5,-131.1,1.05,-137.655,65,287,6
281,54,5,Brevyn Spann-Ford,TE,DAL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sko2pmuqociwa92ep1ad","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sko2pmuqociwa92ep1ad",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11593,Brevyn Spann-Ford,DAL,29.4,18.0,,,,,,,12.0,114.0,1.0,2.0,162.5,-133.1,1.05,-137.755,66,288,6
326,83,5,Kaleb Johnson,RB,GB,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpzc4oobxi8nr5dyonob","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpzc4oobxi8nr5dyonob",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12504,Kaleb Johnson,GB,32.0,18.0,,,,42.0,174.0,1.0,5.0,36.0,,0.0,160.1,-128.1,1.08,-138.348,77,289,6
334,117,5,Bryce Lance,WR,NO,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lzh0hbhllbouh97ffpp6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lzh0hbhllbouh97ffpp6",9.0,9.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13420,Bryce Lance,NO,38.7,18.0,,,,,,,15.0,177.0,1.0,0.0,177.3,-138.60000000000002,1.0,-138.60000000000002,117,290,6
135,59,4,Xavier Hutchinson,WR,HOU,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5baiu6sg9wh3xhhewkd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5baiu6sg9wh3xhhewkd",48.12312563806503,51.97297568911024,,,0.0,0.0,0.0,0.0,57.0,35.0,428.0,3.0,11.44255126724823,10218,Xavier Hutchinson,HOU,36.7,18.0,,,,,,,14.0,167.0,1.0,2.0,177.3,-140.60000000000002,1.0,-138.60000000000002,116,291,6
283,55,5,Adam Trautman,TE,DEN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bqsgkwkfolczyrxmdp1j","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bqsgkwkfolczyrxmdp1j",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6869,Adam Trautman,DEN,27.8,18.0,,,,,,,11.0,108.0,1.0,2.0,162.5,-134.7,1.05,-139.435,67,292,6
277,58,5,Nate Boerkircher,TE,JAX,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bxglkvzpx2y40u25xaso","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bxglkvzpx2y40u25xaso",16.0,15.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13299,Nate Boerkircher,JAX,27.4,18.0,,,,,,,11.0,104.0,1.0,2.0,162.5,-135.1,1.05,-139.855,68,293,6
252,47,5,Brock Wright,TE,DET,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghmaeofuj87fm97yhvcp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghmaeofuj87fm97yhvcp",19.014083564886285,17.873238550993108,,,0.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,5.6537511577647495,7891,Brock Wright,DET,27.3,18.0,,,,,,,11.0,103.0,1.0,2.0,162.5,-135.2,1.05,-139.96,69,294,6
