event_id,sport_key,game_date,home_team,away_team,canonical_event_id,commence_time,bookmaker,bookmaker_title,player,market_key,market,line,over_price,under_price,implied_probability,is_dfs_flat_payout,dfs_normalized,last_update,age_seconds,injury.status,injury.description,injury.date,injury.team
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanduel,FanDuel,Andrew Knizner,player_doubles,Doubles,0.5,500.0,,16.7,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,hardrock,Hard Rock Bet,Andrew Knizner,player_doubles,Doubles,0.5,475.0,-750.0,17.4,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanatics,Fanatics,Andrew Knizner,player_hits,Hits,0.5,-130.0,100.0,56.5,False,False,2026-09-03T18:47:34Z,99.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,parx,Parx Casino,Andrew Knizner,player_hits,Hits,0.5,-130.0,-104.0,56.5,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,betrivers,BetRivers,Blade Tidwell,player_strikeouts,Strikeouts,4.5,-112.0,-127.0,52.8,False,False,2026-09-03T18:42:40Z,393.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,pick6,Pick6 (DraftKings),Oneil Cruz,player_hits__runs__rbis,Hits + Runs + RBIs,2.5,100.0,-100.0,50.0,True,True,2026-09-03T18:18:52Z,1821.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,bovada,Bovada,Even,odd/even_total_runs,Odd/Even Total Runs,,135.0,,42.6,False,False,2026-09-03T18:49:08Z,5.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,pinnacle,Pinnacle,Pittsburgh Pirates -1,alternate_spreads,Alternate Run Line,-1.0,-1082.0,,91.5,False,False,2026-09-03T18:46:17Z,176.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,bet365,bet365,Andres Gimenez,player_doubles,Doubles,0.5,450.0,-750.0,18.2,False,False,2026-09-03T18:47:43Z,90.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,caesars,Caesars,Andres Gimenez,player_rbis,Rbis,0.5,425.0,-800.0,19.0,False,False,2026-09-03T18:49:00Z,13.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,fliff,Fliff,Andrés Giménez,player_doubles,Batter Doubles,0.5,550.0,-1195.0,15.4,False,False,2026-09-03T18:21:22Z,1671.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00Z,prophetx,ProphetX,Andrés Giménez,player_home_runs,Andrés Giménez Total Home Runs,0.5,1900.0,,5.0,False,False,2026-09-03T18:48:58Z,15.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10Z,betr,Betr,Andrés Giménez,player_hits,Hits,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:47:34Z,99.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00+00:00,novig,Novig,Andrew Benintendi,player_total_bases,Total Bases,1.5,223.0,-223.0,31.0,False,False,2026-09-03T18:11:25Z,2268.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.0000000Z,draftkings,DraftKings,Blaze Alexander,player_most_hits_h2h,Most Hits H2H,,104.0,,49.0,False,False,2026-09-03T18:46:29Z,164.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,sleeper,Sleeper,Adley Rutschman,player_bat_strike_outs,Bat Strike Outs,0.5,-128.0,-128.0,56.1,True,False,2026-09-03T18:48:39Z,34.0,Day-To-Day,,2026-09-01T18:43Z,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,betmgm,BetMGM,Adley Rutschman,player_doubles,Doubles,0.5,400.0,-650.0,20.0,False,False,2026-09-03T18:49:00Z,13.0,Day-To-Day,,2026-09-01T18:43Z,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanduel,FanDuel,Andrew Knizner,player_hits_alt,Player Hits Milestones 1 Or More,1.0,-145.0,,59.2,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,hardrock,Hard Rock Bet,Andrew Knizner,player_home_runs,Home Runs,0.5,800.0,-1500.0,11.1,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanatics,Fanatics,Andrew Knizner,player_home_runs_alt,Player Home Runs Milestones 2 Or More,2.0,12000.0,,0.8,False,False,2026-09-03T18:26:49Z,1344.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,parx,Parx Casino,Andrew Knizner,player_rbis,Rbis,0.5,210.0,-315.0,32.3,False,False,2026-09-03T18:48:18Z,55.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,betrivers,BetRivers,Jose Soriano,player_strikeouts,Strikeouts,4.5,108.0,-175.0,48.1,False,False,2026-09-03T18:17:34Z,1899.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,pick6,Pick6 (DraftKings),Rafael Devers,player_hits__runs__rbis,Hits + Runs + RBIs,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:12:00Z,2233.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,bovada,Bovada,Even,player_runs,Odd/Even Total Runs,,-125.0,,55.6,False,False,2026-09-03T18:48:33Z,40.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,pinnacle,Pinnacle,Pittsburgh Pirates -1.5,alternate_spreads,Alternate Run Line,-1.5,-295.0,,74.7,False,False,2026-09-03T18:46:17Z,176.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,bet365,bet365,Andres Gimenez,player_hits,Hits,0.5,-170.0,130.0,63.0,False,False,2026-09-03T18:47:43Z,90.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,caesars,Caesars,Andres Gimenez,player_runs,Runs Scored,0.5,360.0,-590.0,21.7,False,False,2026-09-03T18:36:28Z,765.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,fliff,Fliff,Andrés Giménez,player_hits,Batter Hits,0.5,-125.0,-120.0,55.6,False,False,2026-09-03T18:21:22Z,1671.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00Z,prophetx,ProphetX,Angel Genao,player_home_runs,Angel Genao Total Home Runs,0.5,2400.0,,4.0,False,False,2026-09-03T18:48:58Z,15.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10Z,betr,Betr,Andrés Giménez,player_hits_runs_runs_batted_in,H+R+RBI,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:47:20Z,113.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00+00:00,novig,Novig,Chicago White Sox @ Houston Astros,exchange_total_1h,Total 1H,3.5,-199.0,199.0,66.6,False,False,2026-09-03T18:11:24Z,2269.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.0000000Z,draftkings,DraftKings,Brandon Young,player_earned_runs,Earned Runs Allowed O/U,2.5,-105.0,-127.0,51.2,False,False,2026-09-03T18:46:29Z,164.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,sleeper,Sleeper,Adley Rutschman,player_bat_walks,Bat Walks,0.5,134.0,-238.0,42.7,True,False,2026-09-03T18:48:39Z,34.0,Day-To-Day,,2026-09-01T18:43Z,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,betmgm,BetMGM,Adley Rutschman,player_hits,Hits,0.5,-190.0,140.0,65.5,False,False,2026-09-03T18:41:37Z,456.0,Day-To-Day,,2026-09-01T18:43Z,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanduel,FanDuel,Andrew Knizner,player_home_runs_alt,Player Home Runs Milestones 2 Or More,2.0,10000.0,,1.0,False,False,2026-09-03T18:37:12Z,721.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,hardrock,Hard Rock Bet,Andrew Knizner,player_runs,Runs Scored,0.5,175.0,-250.0,36.4,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanatics,Fanatics,Andrew Knizner,player_rbis,Rbis,0.5,210.0,-310.0,32.3,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,parx,Parx Casino,Andrew Knizner,player_total_bases,Total Bases,0.5,-132.0,-105.0,56.9,False,False,2026-09-03T18:37:43Z,690.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,betrivers,BetRivers,Tanner Bibee,player_strikeouts,Strikeouts,4.5,102.0,-165.0,49.5,False,False,2026-09-03T18:17:34Z,1899.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,pick6,Pick6 (DraftKings),Jose Ramirez,player_hits__runs__rbis,Hits + Runs + RBIs,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:04:51Z,2662.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,bovada,Bovada,Odd,odd/even_total_runs,Odd/Even Total Runs,,-192.0,,65.8,False,False,2026-09-03T18:49:08Z,5.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,pinnacle,Pinnacle,Pittsburgh Pirates -2,alternate_spreads,Alternate Run Line,-2.0,-148.0,,59.7,False,False,2026-09-03T18:46:17Z,176.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,bet365,bet365,Andres Gimenez,player_stolen_bases,Stolen Bases,0.5,725.0,-1500.0,12.1,False,False,2026-09-03T18:47:43Z,90.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,caesars,Caesars,Angel Genao,player_rbis,Rbis,1.5,350.0,,22.2,False,False,2026-09-03T18:49:00Z,13.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,fliff,Fliff,Andrés Giménez,player_hits_runs_rbis,Batter Hits And Runs And RBIs,0.5,-160.0,105.0,61.5,False,False,2026-09-03T18:21:22Z,1671.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00Z,prophetx,ProphetX,Austin Hedges,player_home_runs,Austin Hedges Total Home Runs,0.5,1900.0,,5.0,False,False,2026-09-03T18:48:58Z,15.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10Z,betr,Betr,Andrés Giménez,player_runs,Runs,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:47:34Z,99.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00+00:00,novig,Novig,Chicago White Sox @ Houston Astros,player_spread,Spread,-1.5,135.0,-141.0,42.6,False,False,2026-09-03T18:11:25Z,2268.0,,,,
919bdbd90145290fd9a5266e0fed035b,baseball_mlb,2026-09-03,Chicago Cubs,Milwaukee Brewers,a00db2afa47ee075,2026-09-03T23:15:00.0000000Z,draftkings,DraftKings,Brice Turang,player_most_hits_h2h,Most Hits H2H,,-122.0,,55.0,False,False,2026-09-03T18:46:29Z,164.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,sleeper,Sleeper,Adley Rutschman,player_hits,Hits,0.5,-217.0,124.0,68.5,True,False,2026-09-03T18:48:39Z,34.0,Day-To-Day,,2026-09-01T18:43Z,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,betmgm,BetMGM,Adley Rutschman,player_hits_alt,Player Hits Milestones 4 Or More,4.0,4000.0,,2.4,False,False,2026-09-03T18:48:18Z,55.0,Day-To-Day,,2026-09-01T18:43Z,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanduel,FanDuel,Andrew Knizner,player_runs,Runs Scored,0.5,175.0,,36.4,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,hardrock,Hard Rock Bet,Brandon Lowe,player_doubles,Doubles,0.5,350.0,-500.0,22.2,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanatics,Fanatics,Andrew Knizner,player_total_bases,Total Bases,0.5,-125.0,-105.0,55.6,False,False,2026-09-03T18:47:34Z,99.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,parx,Parx Casino,Blade Tidwell,player_strikeouts,Strikeouts,4.5,-112.0,-127.0,52.8,False,False,2026-09-03T18:48:18Z,55.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00.000Z,betrivers,BetRivers,Hunter Brown,player_strikeouts,Strikeouts,6.5,-112.0,-129.0,52.8,False,False,2026-09-03T18:17:34Z,1899.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00.000Z,pick6,Pick6 (DraftKings),Hunter Brown,player_strikeouts_thrown,Strikeouts Thrown,5.5,100.0,-100.0,50.0,True,True,2026-09-03T18:48:19Z,54.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,bovada,Bovada,Odd,player_runs,Odd/Even Total Runs,,-110.0,,52.4,False,False,2026-09-03T18:48:33Z,40.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,pinnacle,Pinnacle,Pittsburgh Pirates -2.5,alternate_spreads,Alternate Run Line,-2.5,157.0,,38.9,False,False,2026-09-03T18:46:17Z,176.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,bet365,bet365,Andres Gimenez,player_total_bases_alt,Player Total Bases Milestones 7 Or More,7.0,2200.0,,4.3,False,False,2026-09-03T18:32:31Z,1002.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,caesars,Caesars,Angel Genao,player_runs,Runs Scored,0.5,305.0,-480.0,24.7,False,False,2026-09-03T18:45:01Z,252.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,fliff,Fliff,Andrés Giménez,player_home_runs,Batter Home Runs,0.5,2065.0,-16295.0,4.6,False,False,2026-09-03T18:34:00Z,913.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00Z,prophetx,ProphetX,Brandon Valenzuela,player_home_runs,Brandon Valenzuela Total Home Runs,0.5,1600.0,-5000.0,5.9,False,False,2026-09-03T18:48:58Z,15.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10Z,betr,Betr,Andrés Giménez,player_runs_batted_in,Runs Batted In,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:47:34Z,99.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00+00:00,novig,Novig,Chicago White Sox @ Houston Astros,player_spread,Spread,2.5,-441.0,335.0,81.5,False,False,2026-09-03T18:11:24Z,2269.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.0000000Z,draftkings,DraftKings,Ceddanne Rafaela,player_most_hits_h2h,Most Hits H2H,,-146.0,,59.3,False,False,2026-09-03T18:46:29Z,164.0,,,,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,sleeper,Sleeper,Adley Rutschman,player_hits_runs_rbis,Hits Runs Rbis,1.5,-128.0,-128.0,56.1,True,False,2026-09-03T18:48:39Z,34.0,Day-To-Day,,2026-09-01T18:43Z,
87e824da83d83bcea518867ca5c3d75f,baseball_mlb,2026-09-03,Baltimore Orioles,Boston Red Sox,66ba9a911f77f8e3,2026-09-03T23:15:00.000Z,betmgm,BetMGM,Adley Rutschman,player_home_runs_alt,Player Home Runs Milestones 2 Or More,2.0,4000.0,,2.4,False,False,2026-09-03T18:48:18Z,55.0,Day-To-Day,,2026-09-01T18:43Z,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanduel,FanDuel,Andrew Knizner,player_runs_alt,Player Runs Milestones 2 Or More,2.0,1200.0,,7.7,False,False,2026-09-03T18:32:31Z,1002.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,hardrock,Hard Rock Bet,Brandon Lowe,player_home_runs,Home Runs,0.5,350.0,-525.0,22.2,False,False,2026-09-03T18:48:18Z,55.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,fanatics,Fanatics,Blade Tidwell,player_strikeouts,Strikeouts,4.5,110.0,-145.0,47.6,False,False,2026-09-03T18:37:12Z,721.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00.000Z,parx,Parx Casino,Brandon Lowe,player_hits,Hits,0.5,-245.0,170.0,71.0,False,False,2026-09-03T18:48:18Z,55.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00.000Z,betrivers,BetRivers,Luis Castillo,player_strikeouts,Strikeouts,4.5,-104.0,-139.0,51.0,False,False,2026-09-03T18:13:41Z,2132.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00.000Z,pick6,Pick6 (DraftKings),Miguel Vargas,player_hits,Hits,1.5,100.0,-100.0,50.0,True,True,2026-09-03T18:17:34Z,1899.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,bovada,Bovada,Pittsburgh Pirates - L7I,player_3_way_moneyline,3-Way Moneyline,,1200.0,,7.7,False,False,2026-09-03T18:48:33Z,40.0,,,,
4b25e965b62d7c19e2aa8fbfff667da3,baseball_mlb,2026-09-03,Pittsburgh Pirates,San Francisco Giants,468eca4f101a3493,2026-09-03T16:35:00Z,pinnacle,Pinnacle,Pittsburgh Pirates -3,alternate_spreads,Alternate Run Line,-3.0,256.0,,28.1,False,False,2026-09-03T18:46:17Z,176.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,bet365,bet365,Andres Gimenez,player_total_bases_alt,Player Total Bases Milestones 8 Or More,8.0,2500.0,,3.8,False,False,2026-09-03T18:32:31Z,1002.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,caesars,Caesars,Angel Genao,player_total_bases,Total Bases,1.5,109.0,-145.0,47.8,False,False,2026-09-03T18:49:00Z,13.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00.000Z,fliff,Fliff,Andrés Giménez,player_rbis,Batter RBIs,0.5,440.0,-875.0,18.5,False,False,2026-09-03T18:27:13Z,1320.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10:00Z,prophetx,ProphetX,Brayan Rocchio,player_home_runs,Brayan Rocchio Total Home Runs,0.5,2400.0,,4.0,False,False,2026-09-03T18:48:58Z,15.0,,,,
3ffba29c7cccfbdb0cb05ee26cd7d550,baseball_mlb,2026-09-03,Cleveland Guardians,Toronto Blue Jays,90cd068622baf6ae,2026-09-03T17:10Z,betr,Betr,Andrés Giménez,player_singles,Singles,0.5,100.0,-100.0,50.0,True,True,2026-09-03T18:47:34Z,99.0,,,,
4531806102eb01c9886a2ceb2b16b0b9,baseball_mlb,2026-09-03,Houston Astros,Chicago White Sox,64c5a4f5c5bcb708,2026-09-03T18:10:00+00:00,novig,Novig,Chicago White Sox @ Houston Astros,player_total,Total,8.5,-106.0,-108.0,51.5,False,False,2026-09-03T18:11:25Z,2268.0,,,,
